host_time_s,seq,device_time_s,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,belt_length,belt_velocity,belt_acceleration,motor_pos,motor_vel,motor_iq_meas,motor_iq_set,acc_mag,gyro_mag,gyro_corrected,gyro_side_score,gyro_side_separation,step_period_s,gait_cycle_s,cadence_spm,gait_speed_ratio,assist_pulse_s,acc_residual,threshold,gyro_threshold,belt_threshold,belt_ok,calibrated,imu_side,imu_heel_strike,heel_strike,hs_count,left_hs_count,right_hs_count,torque_cmd_nm
0.3120990190000157,33,822.34,90.8,6.8,-67.6,1.19,2.7,-1.19,0.21,0.98,-0.15,-131.0,-59.4,-51.0,-0.95,1.69,-0.03,0.0,1.0134100848126586,3.1815405073643177,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.04343607891108736,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.3225200809999933,34,822.35,90.9,6.7,-67.9,1.31,2.93,-1.04,0.21,1.01,-0.14,-131.6,-64.3,-51.0,-0.93,1.83,0.0,0.0,1.0410571550111936,3.3738109016363085,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.06966148612742984,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.33621935499991196,35,822.36,91.0,6.6,-68.2,1.46,3.09,-0.89,0.2,1.02,-0.13,-132.3,-70.5,-56.0,-0.91,1.99,-0.11,0.0,1.0475208828467335,3.5315435718676897,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.07460270968371041,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.3480990139998994,36,822.37,91.1,6.5,-68.5,1.56,3.17,-0.78,0.18,1.02,-0.12,-133.0,-74.4,-44.0,-0.89,2.1,0.06,0.0,1.042688831818966,3.618134878635676,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.06837524548282403,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.3561496419999912,37,822.38,91.2,6.5,-68.9,1.54,3.22,-0.71,0.16,1.03,-0.12,-133.8,-79.6,-49.0,-0.87,2.24,0.26,0.0,1.049237818609299,3.6392444270754885,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.07342574762769394,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.3641663209998569,38,822.39,91.4,6.4,-69.2,1.48,3.28,-0.64,0.14,1.05,-0.1,-134.7,-86.3,-69.0,-0.84,2.45,0.07,0.0,1.0640018796975879,3.6549144996839527,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.08642601254166316,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.3721109359998991,39,822.4,91.5,6.4,-69.5,1.48,3.32,-0.45,0.11,1.11,-0.06,-135.6,-92.0,-52.0,-0.82,2.57,0.03,0.0,1.1170496855556606,3.662690268095297,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.13668434203174118,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.3826302190000206,40,822.41,91.6,6.4,-69.9,1.56,3.3,-0.14,0.08,1.16,-0.02,-136.5,-96.3,-46.0,-0.79,2.69,-0.07,0.0,1.1629273408085303,3.652834515824663,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.1789107573389187,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.39222450099987327,41,822.42,91.8,6.3,-70.2,1.65,3.15,0.19,0.05,1.22,0.0,-137.5,-101.1,-45.0,-0.76,2.79,-0.23,0.0,1.221024160285127,3.5610532149913174,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.23226742527920508,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.40278943899988917,42,822.43,91.9,6.3,-70.5,1.5,2.88,0.52,0.02,1.26,0.02,-138.5,-105.0,-45.0,-0.73,2.92,-0.06,0.0,1.260317420335052,3.288586322418799,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.2661294716225474,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.41215586299995266,43,822.44,92.0,6.4,-70.8,1.03,2.48,0.81,0.0,1.25,0.04,-139.6,-109.4,-45.0,-0.7,3.05,0.06,0.0,1.2506398362438325,2.804888589587829,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.2513228497807013,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.4229857240000001,44,822.45,92.0,6.5,-71.0,0.56,2.04,0.94,0.0,1.19,0.04,-140.8,-113.8,-42.0,-0.67,3.15,0.01,0.0,1.1906720791217034,2.3149082055234933,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.18752799080540083,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.4321609379999245,45,822.46,92.0,6.6,-71.2,0.21,1.6,0.88,0.01,1.1,0.03,-141.9,-118.3,-45.0,-0.64,3.29,0.03,0.0,1.100454451578983,1.838069639594757,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.09536415599742676,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.44301446099984787,46,822.47,92.0,6.7,-71.3,0.07,1.21,0.69,0.06,1.02,0.01,-143.1,-123.5,-45.0,-0.61,3.4,0.1,0.0,1.0218121158021176,1.3946684193742969,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.016387383816150125,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.45215001699989443,47,822.48,92.0,6.7,-71.4,0.15,0.96,0.47,0.13,0.97,0.0,-144.4,-127.1,-40.0,-0.57,3.5,0.17,0.0,0.9786725703727472,1.0793516572461452,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.02621711838095586,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.4625255019998349,48,822.49,92.0,6.8,-71.5,0.41,0.88,0.24,0.19,0.93,-0.01,-145.7,-130.0,-24.0,-0.54,3.55,-0.06,0.0,0.9492628719169417,1.0000499987500624,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.05451428050002616,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.47208347099990533,49,822.5,92.0,6.9,-71.6,0.63,0.94,-0.01,0.23,0.91,-0.03,-147.0,-130.9,-12.0,-0.5,3.56,-0.06,0.0,0.9390953093270139,1.1316359838746735,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.06338820622815489,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.4827748039999733,50,822.51,92.1,6.9,-71.7,0.78,1.16,-0.27,0.26,0.9,-0.07,-148.3,-131.8,-3.0,-0.46,3.55,0.06,0.0,0.9394147114027969,1.4236923825040295,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.06180742806932438,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.49215220699989004,51,822.52,92.1,6.8,-71.8,0.8,1.56,-0.52,0.25,0.9,-0.09,-149.6,-131.3,0.0,-0.43,3.57,-0.12,0.0,0.9384028985462481,1.8286607121059937,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.06156285610735568,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
