stride_id,timestamp,gait_cluster,cluster_confidence,ood,d_patient,d_healthy,d_target,healthy_region_threshold,manifold_deviation,delta_healthy,estimated_swing_time,estimated_stance_time,estimated_stride_time,estimated_swing_ratio,estimated_stance_ratio,estimated_swing_stance_ratio,phase_source,swing_symmetry_ratio,stance_symmetry_ratio,swing_stance_symmetry_ratio,belt_excursion,peak_belt_velocity,trunk_acc_rms,trunk_gyro_rms,swing_ratio_error,belt_excursion_error,temporal_symmetry_error,trunk_error,biomechanical_deviation,reference_source,decision_state,raw_assist_gain,assist_gain,target_belt_length,motor_position,motor_velocity,motor_current
15,605.98,S0,1.0,0,0.7281611381613193,1.8195777796272323,1.8195777796272323,1.3974207357074189,0.5249032971259989,-0.08291593218442217,1.1299999999999955,0.6100000000000136,1.740000000000009,0.6494252873563159,0.35057471264368417,1.8524590163933938,belt_length_derived,,,,111.49999999999999,454.8,0.1081261509136875,0.6604476269663606,0.0,0.054604035950483285,,0.0,0.038222825165338294,healthy_reference,COMBINED_DEVIATION,0.02331444484803799,0.0,-62.471243024428034,-2.05,4.07,0.67
16,607.98,S0,1.0,0,0.8044249500528853,2.097244683029361,2.097244683029361,1.3974207357074189,0.8701498711147719,-0.3605828355865508,1.4099999999999682,0.5900000000000318,2.0,0.7049999999999841,0.2950000000000159,2.3898305084743936,belt_length_derived,,,,113.39999999999999,356.7,0.10335222453764319,0.7908843060318982,0.0,0.03849414956757667,,0.0,0.02694590469730367,healthy_reference,COMBINED_DEVIATION,0.020157152078693355,0.020157152078693355,-64.48695823229737,-2.12,4.76,0.34
17,609.6,S0,1.0,0,0.7366634453359512,1.8505408297517993,1.8505408297517993,1.3974207357074189,0.5634022570120026,-0.11387898230898919,1.1399999999999864,0.4800000000000182,1.6200000000000045,0.7037037037036933,0.2962962962963067,2.3749999999998814,belt_length_derived,,,,100.5,306.3,0.08776699272179561,0.9303271178419522,0.0,0.14787179921994223,,0.0,0.10351025945395956,healthy_reference,COMBINED_DEVIATION,0.06473126930168735,0.06473126930168735,-68.94436995459677,-2.26,3.84,0.52
19,615.4,OOD,1.0,1,1.4028983655203031,2.5249656702735224,2.5249656702735224,1.3974207357074189,1.0,-0.7883038228307122,1.2799999999999727,0.57000000000005,1.8500000000000227,0.6918918918918686,0.3081081081081314,2.2456140350874745,belt_length_derived,,,,118.8,401.5,0.10042596109567963,1.0559110132024416,0.0,0.0,,0.0,0.0,healthy_reference,OOD,0.0,0.06473126930168735,-68.94436995459677,-2.13,2.85,0.63
20,617.36,S0,1.0,0,0.7551758841029843,1.681694302669365,1.681694302669365,1.3974207357074189,0.3534611934899676,0.05496754477344523,1.3700000000000045,0.5900000000000318,1.9600000000000364,0.6989795918367241,0.30102040816327597,2.322033898304967,belt_length_derived,,,,103.29999999999998,357.4,0.11805097281641955,1.0604439097412661,0.0,0.12413091402408007,,0.0,0.08689163981685605,healthy_reference,COMBINED_DEVIATION,0.04704178501232895,0.06473126930168735,-68.94436995459677,-2.27,6.76,0.38
21,618.99,OOD,1.0,1,1.2694526841109897,1.908323546113853,1.908323546113853,1.3974207357074189,0.6352483597175622,-0.17166169867104286,1.2000000000000455,0.42999999999995,1.6299999999999955,0.7361963190184349,0.26380368098156515,2.790697674419035,belt_length_derived,,,,91.8,324.6,0.10128798669994317,1.1323270353243935,0.0,0.2216381210785144,,0.0,0.15514668475496007,healthy_reference,OOD,0.10148134470446649,0.06473126930168735,-68.94436995459677,-2.46,6.14,0.45
22,620.83,S0,1.0,0,0.9944640236734298,1.8642894356554573,1.8642894356554573,1.3974207357074189,0.5804970530687203,-0.1276275882126472,1.3799999999999955,0.4600000000000364,1.8400000000000318,0.7499999999999846,0.25000000000001543,2.9999999999997526,belt_length_derived,,,,90.3,331.3,0.1081865256374948,1.345495168400222,0.0,0.23435645243344064,,0.0,0.16404951670340845,healthy_reference,COMBINED_DEVIATION,0.10371191108283395,0.10371191108283395,-72.84243413271143,-2.58,5.61,0.5
23,622.51,S0,1.0,0,0.843083895525416,1.7066820696410057,1.7066820696410057,1.3974207357074189,0.38453058214553554,0.029979777801804497,1.2100000000000364,0.4699999999999136,1.67999999999995,0.7202380952381383,0.27976190476186164,2.5744680851069335,belt_length_derived,,,,89.0,323.7,0.09738667158513857,1.076376942302543,0.0,0.2453790062743767,,0.0,0.17176530439206367,healthy_reference,COMBINED_DEVIATION,0.09512572675293962,0.10371191108283395,-72.84243413271143,-2.65,6.54,0.54
24,624.37,S0,1.0,0,0.8851883072823234,1.7871086396170286,1.7871086396170286,1.3974207357074189,0.4845316892334657,-0.050446792174218436,1.3799999999999955,0.4800000000000182,1.8600000000000136,0.7419354838709599,0.25806451612904013,2.8749999999998814,belt_length_derived,,,,94.10000000000001,337.5,0.10092761979245803,1.1540258578993392,0.0,0.2021366796676274,,0.0,0.14149567576733918,healthy_reference,COMBINED_DEVIATION,0.08402192582644752,0.10371191108283395,-72.84243413271143,-2.75,4.66,0.39
25,626.16,S0,1.0,0,0.8151951501723411,1.81715294963764,1.81715294963764,1.3974207357074189,0.5218883024105517,-0.0804911021948298,1.2099999999999227,0.5800000000000409,1.7899999999999636,0.6759776536312555,0.32402234636874455,2.0862068965514435,belt_length_derived,,,,90.7,289.6,0.1079150701380251,0.9162163540771936,0.0,0.23096489740546028,,0.0,0.1616754281838222,healthy_reference,COMBINED_DEVIATION,0.0984207771760705,0.10371191108283395,-72.84243413271143,-2.75,5.26,0.46
