stride_id,timestamp,gait_cluster,cluster_confidence,ood,d_patient,d_healthy,d_target,healthy_region_threshold,manifold_deviation,delta_healthy,estimated_swing_time,estimated_stance_time,estimated_stride_time,estimated_swing_ratio,estimated_stance_ratio,estimated_swing_stance_ratio,phase_source,swing_symmetry_ratio,stance_symmetry_ratio,swing_stance_symmetry_ratio,belt_excursion,peak_belt_velocity,trunk_acc_rms,trunk_gyro_rms,swing_ratio_error,belt_excursion_error,temporal_symmetry_error,trunk_error,biomechanical_deviation,reference_source,decision_state,raw_assist_gain,assist_gain,target_belt_length,motor_position,motor_velocity,motor_current
18,322.28,S0,1.0,0,0.8434777956530163,1.3497348126149005,1.3497348126149005,1.3974207357074189,0.0,0.5733144144474172,1.329999999999984,0.6700000000000159,2.0,0.664999999999992,0.33500000000000796,1.9850746268656008,belt_length_derived,,,,126.2,475.5,0.09966652974490187,0.9251245181748491,0.0,0.0,,0.0,0.0,healthy_reference,IN_RANGE,0.0,0.0,-68.89162427595483,-2.28,2.26,0.09
19,324.09,S0,1.0,0,1.0631150995112462,1.3711899559822962,1.3711899559822962,1.3974207357074189,0.0,0.5518592710800214,1.2299999999999613,0.5800000000000409,1.8100000000000023,0.6795580110497016,0.32044198895029846,2.1206896551721974,belt_length_derived,,,,113.9,473.6,0.11364415900887513,1.3264182126745516,0.0,0.03425470578260114,,0.0,0.023978294047820797,healthy_reference,BIOMECH_DEFICIT_ONLY,0.00959131761912832,0.0,-68.89162427595483,-2.3,3.37,-0.12
20,325.72,S0,1.0,0,1.4188531475174653,1.838699474935609,1.838699474935609,1.3974207357074189,0.5486789063656545,0.0843497521267087,1.0500000000000114,0.5800000000000409,1.6300000000000523,0.6441717791410906,0.3558282208589094,1.8103448275860987,belt_length_derived,,,,121.10000000000001,530.0,0.11932781817509784,1.3515954369354635,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.0,-68.89162427595483,-2.24,4.14,-0.1
21,327.57,S0,1.0,0,0.9754186292395423,1.347618237933403,1.347618237933403,1.3974207357074189,0.0,0.5754309891289147,1.3199999999999932,0.5299999999999727,1.849999999999966,0.713513513513523,0.286486486486477,2.4905660377359644,belt_length_derived,,,,109.4,374.8,0.10671841241760334,1.1540216198301052,0.0,0.07240969984737984,,0.0,0.050686789893165884,healthy_reference,BIOMECH_DEFICIT_ONLY,0.020274715957266355,0.0,-68.89162427595483,-2.32,2.75,-0.11
22,329.44,S0,1.0,0,1.1189456963432853,1.5893582644373812,1.5893582644373812,1.3974207357074189,0.23865204459719977,0.33369096262493647,1.3199999999999932,0.5500000000000114,1.8700000000000045,0.7058823529411711,0.29411764705882887,2.399999999999938,belt_length_derived,,,,113.99999999999999,439.5,0.11683208290832901,1.2348811629374516,0.0,0.033406817025606224,,0.0,0.023384771917924357,healthy_reference,COMBINED_DEVIATION,0.011586238219430474,0.011586238219430474,-70.05024809789788,-2.37,6.29,0.27
23,331.07,S0,1.0,0,1.0370397401568006,1.6537575115152594,1.6537575115152594,1.3974207357074189,0.31872503546746683,0.2692917155470582,1.0699999999999932,0.5600000000000023,1.6299999999999955,0.6564417177914087,0.3435582822085913,1.9107142857142658,belt_length_derived,,,,113.60000000000001,401.2,0.10213061723143993,1.0415030450093317,0.0,0.03679837205358636,,0.0,0.02575886043751045,healthy_reference,COMBINED_DEVIATION,0.013587541657623,0.013587541657623,-70.25037844171713,-2.32,5.0,-0.07
24,332.89,S0,1.0,0,1.227997540755568,1.6619946682436804,1.6619946682436804,1.3974207357074189,0.3289669840218371,0.26105455881863726,1.2199999999999704,0.6000000000000227,1.8199999999999932,0.6703296703296566,0.3296703296703434,2.033333333333207,belt_length_derived,,,,100.29999999999998,389.2,0.11972505142440464,1.1116289204673897,0.0,0.14956757673393253,,0.0,0.10469730371375277,healthy_reference,COMBINED_DEVIATION,0.05565570398067374,0.05565570398067374,-74.4571946740222,-2.26,6.17,-0.15
25,334.69,S0,1.0,0,1.252251565028549,1.6385051933031358,1.6385051933031358,1.3974207357074189,0.29976054764553844,0.2845440337591818,1.3000000000000114,0.5,1.8000000000000114,0.722222222222224,0.277777777777776,2.6000000000000227,belt_length_derived,,,,110.5,369.5,0.09555776487705041,1.2385309660843746,0.0,0.06308292352043399,,0.0,0.04415804646430379,healthy_reference,COMBINED_DEVIATION,0.022957954662160253,0.05565570398067374,-74.4571946740222,-2.37,6.34,0.0
26,336.24,S0,1.0,0,1.0854148325248627,1.7989551258842607,1.7989551258842607,1.3974207357074189,0.4992614202437319,0.12409410117805697,1.009999999999991,0.5400000000000205,1.5500000000000114,0.6516129032257958,0.3483870967742042,1.8703703703702828,belt_length_derived,,,,105.30000000000001,479.8,0.11891741305605666,0.9304236459586427,0.0,0.10717313888417818,,0.0,0.07502119721892472,healthy_reference,COMBINED_DEVIATION,0.04499055467633208,0.05565570398067374,-74.4571946740222,-2.34,4.8,0.16
27,337.88,S0,1.0,0,1.5457863974060198,1.9599808025340426,1.9599808025340426,1.3974207357074189,0.6994781637821157,-0.03693157547172499,1.1000000000000227,0.5399999999999636,1.6399999999999864,0.6707317073170926,0.32926829268290736,2.037037037037216,belt_length_derived,,,,126.9,500.6,0.11929331789314736,1.0160713938716754,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.05565570398067374,-74.4571946740222,-2.3,5.82,-0.04
28,339.97,S0,1.0,0,1.167846180298596,1.8171840699124564,1.8171840699124564,1.3974207357074189,0.5219269968610978,0.10586515714986122,1.5,0.5900000000000318,2.090000000000032,0.7177033492822857,0.28229665071771426,2.542372881355795,belt_length_derived,,,,135.79999999999998,522.1,0.1085928218427523,1.1151241372905067,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.05565570398067374,-74.4571946740222,-2.31,3.35,0.09
29,341.74,S0,1.0,0,1.2106466616339562,1.709016613622975,1.709016613622975,1.3974207357074189,0.3874333166872671,0.21403261343934266,1.2100000000000364,0.5599999999999454,1.7699999999999818,0.6836158192090671,0.3163841807909329,2.1607142857145614,belt_length_derived,,,,132.8,514.9,0.11982328511940797,0.8093755588977991,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.0,-68.89162427595483,-2.3,5.43,0.06
30,343.32,S0,1.0,0,0.8498018308851151,1.6351832437889178,1.6351832437889178,1.3974207357074189,0.2956300889027243,0.28786598327339985,1.0500000000000114,0.5299999999999727,1.579999999999984,0.6645569620253303,0.3354430379746697,1.9811320754718216,belt_length_derived,,,,121.5,498.1,0.09587894183112892,0.8828171171253912,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.0,-68.89162427595483,-2.26,3.89,-0.09
