stride_id,timestamp,gait_cluster,cluster_confidence,ood,d_patient,d_healthy,d_target,healthy_region_threshold,manifold_deviation,delta_healthy,estimated_swing_time,estimated_stance_time,estimated_stride_time,estimated_swing_ratio,estimated_stance_ratio,estimated_swing_stance_ratio,phase_source,swing_symmetry_ratio,stance_symmetry_ratio,swing_stance_symmetry_ratio,belt_excursion,peak_belt_velocity,trunk_acc_rms,trunk_gyro_rms,swing_ratio_error,belt_excursion_error,temporal_symmetry_error,trunk_error,biomechanical_deviation,reference_source,decision_state,raw_assist_gain,assist_gain,target_belt_length,motor_position,motor_velocity,motor_current
15,415.97,S0,1.0,0,0.8705522824939297,1.8703715345178114,1.8703715345178114,1.3974207357074189,0.5880594372389637,-0.19424010870109898,1.3100000000000023,0.5200000000000387,1.830000000000041,0.7158469945355044,0.2841530054644956,2.519230769230586,belt_length_derived,,,,119.19999999999999,502.5,0.13121322918821215,1.0811292172006834,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.0,-76.14792094962361,-2.38,6.37,0.22
16,417.77,S0,1.0,0,0.8470106317334639,1.780881692239246,1.780881692239246,1.3974207357074189,0.4767892027424693,-0.10475026642253371,1.2799999999999727,0.5199999999999818,1.7999999999999545,0.7111111111111139,0.2888888888888861,2.461538461538495,belt_length_derived,,,,104.0,428.4,0.08501729363204907,1.0460678026834105,0.0,0.11819569272511435,,0.0,0.08273698490758004,healthy_reference,COMBINED_DEVIATION,0.04887403439159233,0.0,-76.14792094962361,-2.41,4.24,0.05
17,419.62,S0,1.0,0,0.48479396140605563,1.6394666657970012,1.6394666657970012,1.3974207357074189,0.3009560271226539,0.036664760019711196,1.2800000000000296,0.5699999999999932,1.8500000000000227,0.6918918918918994,0.30810810810810063,2.245614035087798,belt_length_derived,,,,112.5,413.2,0.10546457861463561,0.993057228054344,0.0,0.04612514838053234,,0.0,0.03228760386637264,healthy_reference,COMBINED_DEVIATION,0.016801901140522473,0.016801901140522473,-77.82811106367586,-2.37,4.62,-0.05
18,421.36,S0,1.0,0,0.6177902774473926,1.876234697755966,1.876234697755966,1.3974207357074189,0.5953496003657454,-0.2001032719392537,1.1999999999999886,0.5400000000000205,1.740000000000009,0.6896551724137829,0.310344827586217,2.222222222222117,belt_length_derived,,,,111.7,455.2,0.1058671199735743,1.1155415493463008,0.0,0.05290825843649297,,0.0,0.03703578090554508,healthy_reference,COMBINED_DEVIATION,0.023634007306757857,0.023634007306757857,-78.5113216802994,-2.37,3.79,0.12
19,423.18,S0,1.0,0,1.1476110185279456,2.0225762439783987,2.0225762439783987,1.3974207357074189,0.777308331660212,-0.3464448181616864,0.9700000000000273,0.8499999999999659,1.8199999999999932,0.53296703296705,0.46703296703295005,1.1411764705883132,belt_length_derived,,,,101.8,296.9,0.10679266761353305,1.2237853262414466,0.19402677827367265,0.13684924537900617,,0.0,0.1540025052474061,healthy_reference,COMBINED_DEVIATION,0.10948397426910415,0.10948397426910415,-87.09631837653403,-2.19,4.28,0.04
20,424.91,S0,1.0,0,1.0127529537631423,1.6816143617451347,1.6816143617451347,1.3974207357074189,0.3533617962270103,-0.005482935928422306,1.2000000000000455,0.5299999999999727,1.7300000000000182,0.6936416184971288,0.3063583815028712,2.264150943396429,belt_length_derived,,,,95.69999999999999,348.2,0.07892835429858212,0.9520276601277677,0.0,0.18857045955570628,,0.0,0.1319993216889944,healthy_reference,COMBINED_DEVIATION,0.07145713564070577,0.10948397426910415,-87.09631837653403,-2.28,4.64,0.04
21,426.53,S0,1.0,0,0.6925250787914845,1.7283257023103522,1.7283257023103522,1.3974207357074189,0.4114419278486334,-0.052194276493639835,1.0499999999999545,0.5699999999999932,1.6199999999999477,0.648148148148141,0.351851851851859,1.842105263157837,belt_length_derived,,,,115.80000000000001,478.2,0.11670441640418153,0.9315249752497864,0.0,0.018144819399694527,,0.0,0.012701373579786169,healthy_reference,COMBINED_DEVIATION,0.007170900484711636,0.10948397426910415,-87.09631837653403,-2.2,4.28,-0.08
22,428.37,S0,1.0,0,0.6979871133744301,1.6151066914819048,1.6151066914819048,1.3974207357074189,0.2706672257866101,0.061024734334807595,1.2699999999999818,0.57000000000005,1.8400000000000318,0.690217391304326,0.309782608695674,2.228070175438369,belt_length_derived,,,,104.6,438.8,0.0841111396912867,0.8320708504943253,0.0,0.1131083601831439,,0.0,0.07917585212820072,healthy_reference,COMBINED_DEVIATION,0.040242464149212676,0.10948397426910415,-87.09631837653403,-2.26,4.51,0.05
23,430.14,S0,1.0,0,0.5313181010713753,1.6444690313389252,1.6444690313389252,1.3974207357074189,0.3071758882009027,0.03166239447778718,1.1299999999999955,0.6399999999999864,1.7699999999999818,0.6384180790960492,0.3615819209039508,1.7656250000000306,belt_length_derived,,,,117.50000000000001,432.5,0.11223670952592375,0.8997619998891653,0.0,0.003730710530778102,,0.0,0.0026114973715446713,healthy_reference,COMBINED_DEVIATION,0.0013654745584732913,0.10948397426910415,-87.09631837653403,-2.19,3.73,0.17
24,431.92,S0,1.0,0,0.5176366917109894,1.7282510895076293,1.7282510895076293,1.3974207357074189,0.41134915548649675,-0.05211966369091692,1.25,0.5300000000000296,1.7800000000000296,0.7022471910112243,0.2977528089887757,2.358490566037604,belt_length_derived,,,,120.5,502.9,0.11301484374046868,0.938402693958652,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.10948397426910415,-87.09631837653403,-2.23,2.09,-0.11
25,434.29,OOD,1.0,1,1.4852241499738892,2.442423154083864,2.442423154083864,1.3974207357074189,1.0,-0.7662917282671518,1.490000000000009,0.8799999999999955,2.3700000000000045,0.6286919831223655,0.3713080168776345,1.6931818181818372,belt_length_derived,,,,131.1,521.4,0.07591086844370254,0.863597760903752,0.0,0.0,,0.0,0.0,healthy_reference,OOD,0.0,0.10948397426910415,-87.09631837653403,-2.19,3.88,0.11
26,436.31,S0,1.0,0,1.0473080873740979,1.824657813990487,1.824657813990487,1.3974207357074189,0.5312197303709034,-0.14852638817377461,1.420000000000016,0.5999999999999659,2.019999999999982,0.7029702970297171,0.2970297029702828,2.366666666666828,belt_length_derived,,,,128.2,536.3,0.2080620817367671,3.078692135120229,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.009483974269104148,-77.09631837653403,-2.2,6.88,0.13
