stride_id,timestamp,gait_cluster,cluster_confidence,ood,d_patient,d_healthy,d_target,healthy_region_threshold,manifold_deviation,delta_healthy,estimated_swing_time,estimated_stance_time,estimated_stride_time,estimated_swing_ratio,estimated_stance_ratio,estimated_swing_stance_ratio,phase_source,swing_symmetry_ratio,stance_symmetry_ratio,swing_stance_symmetry_ratio,belt_excursion,peak_belt_velocity,trunk_acc_rms,trunk_gyro_rms,swing_ratio_error,belt_excursion_error,temporal_symmetry_error,trunk_error,biomechanical_deviation,reference_source,decision_state,raw_assist_gain,assist_gain,target_belt_length,motor_position,motor_velocity,motor_current
16,320.67,S0,1.0,0,1.0595725321565377,3.2096576936716277,3.2096576936716277,1.408510704557446,1.0,-0.48195328362938294,0.6899999999999977,0.9200000000000159,1.6100000000000136,0.42857142857142355,0.5714285714285765,0.7499999999999846,belt_cycle,,,,66.19999999999999,195.9,0.10903160930894318,1.0971638307510627,0.0,0.43860244233378565,,0.0,0.30702170963364994,healthy_reference,COMBINED_DEVIATION,0.24561736770691997,0.0,-81.30930734212089,-2.0,1.85,0.18
17,322.28,S0,1.0,0,0.9698324205426493,3.1815940924110166,3.1815940924110166,1.408510704557446,1.0,-0.4538896823687719,0.6399999999999864,0.9699999999999704,1.6099999999999568,0.39751552795031275,0.6024844720496872,0.6597938144329958,belt_cycle,,,,76.00000000000001,234.4,0.12725782505123454,1.460202164181259,0.0,0.3554952510176389,,0.0,0.24884667571234723,healthy_reference,COMBINED_DEVIATION,0.1990773405698778,0.1,-91.30930734212089,-1.91,2.11,0.2
18,323.93,S0,1.0,0,1.4177358977689871,2.623673041028231,2.623673041028231,1.408510704557446,1.0,0.10403136901401355,0.6400000000000432,1.009999999999991,1.650000000000034,0.38787878787880603,0.612121212121194,0.6336633663366822,belt_cycle,,,,107.3,360.2,0.12305773071959139,1.5455111813783446,0.0,0.09006105834464036,,0.0,0.06304274084124825,healthy_reference,COMBINED_DEVIATION,0.050434192672998604,0.1,-91.30930734212089,-1.96,2.73,0.37
19,325.58,S0,1.0,0,1.3018627356391452,2.772515415622486,2.772515415622486,1.408510704557446,1.0,-0.044811005580241314,0.6599999999999682,0.9900000000000091,1.6499999999999773,0.3999999999999862,0.6000000000000137,0.6666666666666284,belt_cycle,,,,98.1,359.2,0.12578633963685876,1.580995911500138,0.0,0.1680800542740841,,0.0,0.11765603799185886,healthy_reference,COMBINED_DEVIATION,0.0941248303934871,0.1,-91.30930734212089,-2.06,3.29,0.27
20,327.09,S0,1.0,0,1.542032240962395,2.851251956213211,2.851251956213211,1.408510704557446,1.0,-0.12354754617096608,0.660000000000025,0.8499999999999659,1.509999999999991,0.437086092715251,0.562913907284749,0.7764705882353548,belt_cycle,,,,90.4,320.1,0.11194744436574754,1.4482047023346776,0.0,0.23337856173677057,,0.0,0.16336499321573938,healthy_reference,COMBINED_DEVIATION,0.1306919945725915,0.1306919945725915,-94.37850679938003,-2.17,0.86,0.11
21,328.79,S0,1.0,0,1.3955022059986721,2.579039710788412,2.579039710788412,1.408510704557446,1.0,0.14866469925383274,0.6100000000000136,1.0900000000000318,1.7000000000000455,0.35882352941176315,0.6411764705882369,0.559633027522932,belt_cycle,,,,74.80000000000001,316.5,0.10406290121957552,1.6298798301366357,0.15102144946723406,0.3656716417910446,,0.0,0.30127658409390146,healthy_reference,COMBINED_DEVIATION,0.2410212672751212,0.2306919945725915,-104.37850679938003,-2.27,3.27,0.33
22,330.29,S0,1.0,0,1.9382694122051654,2.6751786223186502,2.6751786223186502,1.408510704557446,1.0,0.05252578772359451,0.6800000000000068,0.8199999999999932,1.5,0.45333333333333786,0.5466666666666621,0.829268292682942,belt_cycle,,,,106.5,470.5,0.11095706481828682,1.4856736019880379,0.0,0.09684531886024414,,0.0,0.06779172320217089,healthy_reference,COMBINED_DEVIATION,0.05423337856173671,0.2306919945725915,-104.37850679938003,-2.4,1.68,0.22
23,331.84,S0,1.0,0,1.9705290706525298,2.776634378120389,2.776634378120389,1.408510704557446,1.0,-0.04892996807814409,0.6000000000000227,0.9499999999999318,1.5499999999999545,0.3870967741935744,0.6129032258064255,0.6315789473684903,belt_cycle,,,,111.8,524.3,0.1474583627655344,1.7437685877587932,0.0,0.05189959294436899,,0.0,0.03632971506105829,healthy_reference,COMBINED_DEVIATION,0.029063772048846633,0.2306919945725915,-104.37850679938003,-2.49,2.64,0.2
24,333.31,S0,1.0,0,1.996041082548362,2.89907405686647,2.89907405686647,1.408510704557446,1.0,-0.17136964682422517,0.6200000000000045,0.8500000000000227,1.4700000000000273,0.42176870748298845,0.5782312925170116,0.7294117647058682,belt_cycle,,,,99.6,549.0,0.10107600279743667,1.8829747087483246,0.0,0.15535956580732696,,0.0,0.10875169606512887,healthy_reference,COMBINED_DEVIATION,0.0870013568521031,0.2306919945725915,-104.37850679938003,-2.65,2.05,0.06
25,334.77,OOD,1.0,1,2.075782427244037,2.4830473545357523,2.4830473545357523,1.408510704557446,1.0,0.24465705550649242,0.5799999999999841,0.8799999999999955,1.4599999999999795,0.3972602739725974,0.6027397260274026,0.6590909090908944,belt_cycle,,,,105.5,485.9,0.1377116575190074,1.9178877919388633,0.0,0.10532564450474889,,0.0,0.07372795115332421,healthy_reference,OOD,0.05898236092265938,0.2,-101.30930734212089,-2.75,0.55,0.0
