t_s,timestamp,state,phase,phase_progress,belt_length,belt_velocity,target_belt_length,profile,assist_gain,force_n,assist_force_n,impedance_force_n,current_a,saturated,faults
0.0204,58.5900,INIT,STANCE,,-97.500,-0.200,-97.500,0.0000,0.0000,0.0003,0.0000,0.0003,0.0000,1,
0.0285,58.6000,INIT,STANCE,,-97.500,0.100,-97.500,0.0000,0.0000,-0.0002,0.0000,-0.0002,0.0000,0,
0.0405,58.6100,INIT,STANCE,,-97.500,-0.100,-97.500,0.0000,0.0000,0.0002,0.0000,0.0002,0.0000,1,
0.0486,58.6200,INIT,STANCE,,-97.500,0.100,-97.500,0.0000,0.0000,-0.0002,0.0000,-0.0002,0.0000,0,
0.0605,58.6300,INIT,STANCE,,-97.500,-0.400,-97.500,0.0000,0.0000,0.0006,0.0000,0.0006,0.0000,1,
0.0686,58.6400,INIT,STANCE,,-97.500,0.100,-97.500,0.0000,0.0000,-0.0002,0.0000,-0.0002,0.0000,0,
0.0805,58.6500,INIT,STANCE,,-97.500,0.000,-97.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
0.0886,58.6600,INIT,STANCE,,-97.500,0.000,-97.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
0.1006,58.6700,INIT,STANCE,,-97.500,0.000,-97.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
0.1086,58.6800,INIT,STANCE,,-97.500,-0.100,-97.500,0.0000,0.0000,0.0002,0.0000,0.0002,0.0000,1,
0.1206,58.6900,INIT,STANCE,,-97.500,0.300,-97.500,0.0000,0.0000,-0.0004,0.0000,-0.0004,0.0000,0,
0.1286,58.7000,INIT,STANCE,,-97.500,-0.400,-97.500,0.0000,0.0000,0.0006,0.0000,0.0006,0.0000,1,
0.1405,58.7100,INIT,STANCE,,-97.500,0.200,-97.500,0.0000,0.0000,-0.0003,0.0000,-0.0003,0.0000,0,
0.1486,58.7200,INIT,STANCE,,-97.500,0.000,-97.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
0.1606,58.7300,INIT,STANCE,,-97.500,0.100,-97.500,0.0000,0.0000,-0.0002,0.0000,-0.0002,0.0000,0,
0.1686,58.7400,INIT,STANCE,,-97.500,-0.200,-97.500,0.0000,0.0000,0.0003,0.0000,0.0003,0.0000,1,
0.1805,58.7500,INIT,STANCE,,-97.500,0.000,-97.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
0.1886,58.7600,INIT,STANCE,,-97.500,0.000,-97.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
0.2005,58.7700,INIT,STANCE,,-97.500,0.000,-97.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
0.2086,58.7800,INIT,STANCE,,-97.500,0.000,-97.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
0.2205,58.7900,INIT,STANCE,,-97.500,0.100,-97.500,0.0000,0.0000,-0.0002,0.0000,-0.0002,0.0000,0,
0.2286,58.8000,INIT,STANCE,,-97.500,0.000,-97.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
0.2406,58.8100,INIT,STANCE,,-97.500,0.000,-97.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
0.2486,58.8200,INIT,STANCE,,-97.500,0.000,-97.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
0.2605,58.8300,INIT,STANCE,,-97.500,-0.200,-97.500,0.0000,0.0000,0.0003,0.0000,0.0003,0.0000,1,
0.2686,58.8400,INIT,STANCE,,-97.500,0.100,-97.500,0.0000,0.0000,-0.0002,0.0000,-0.0002,0.0000,0,
0.2806,58.8500,INIT,STANCE,,-97.500,-0.200,-97.500,0.0000,0.0000,0.0003,0.0000,0.0003,0.0000,1,
0.2886,58.8600,INIT,STANCE,,-97.500,-0.200,-97.500,0.0000,0.0000,0.0003,0.0000,0.0003,0.0000,1,
0.3006,58.8700,INIT,STANCE,,-97.500,-0.100,-97.500,0.0000,0.0000,0.0002,0.0000,0.0002,0.0000,1,
0.3086,58.8800,INIT,STANCE,,-97.500,-0.300,-97.500,0.0000,0.0000,0.0004,0.0000,0.0004,0.0000,1,
0.3205,58.8900,INIT,STANCE,,-97.500,-0.500,-97.500,0.0000,0.0000,0.0008,0.0000,0.0008,0.0000,1,
0.3286,58.9000,INIT,STANCE,,-97.500,-0.700,-97.500,0.0000,0.0000,0.0010,0.0000,0.0010,0.0000,1,
0.3406,58.9100,INIT,STANCE,,-97.500,-0.100,-97.500,0.0000,0.0000,0.0002,0.0000,0.0002,0.0000,1,
0.3486,58.9200,INIT,STANCE,,-97.500,0.200,-97.500,0.0000,0.0000,-0.0003,0.0000,-0.0003,0.0000,0,
0.3606,58.9300,INIT,STANCE,,-97.500,-0.700,-97.500,0.0000,0.0000,0.0010,0.0000,0.0010,0.0000,1,
0.3686,58.9400,INIT,STANCE,,-97.500,-0.500,-97.500,0.0000,0.0000,0.0008,0.0000,0.0008,0.0000,1,
0.3805,58.9500,INIT,STANCE,,-97.500,-0.900,-97.500,0.0000,0.0000,0.0014,0.0000,0.0014,0.0000,1,
0.3885,58.9600,INIT,STANCE,,-97.500,-0.300,-97.500,0.0000,0.0000,0.0004,0.0000,0.0004,0.0000,1,
0.4004,58.9700,INIT,STANCE,,-97.500,0.000,-97.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
0.4086,58.9800,INIT,STANCE,,-97.500,-0.500,-97.500,0.0000,0.0000,0.0008,0.0000,0.0008,0.0000,1,
0.4206,58.9900,INIT,STANCE,,-97.600,-1.600,-97.600,0.0000,0.0000,0.0024,0.0000,0.0024,0.0000,1,
0.4406,59.0000,INIT,STANCE,,-97.600,-3.800,-97.600,0.0000,0.0000,0.0057,0.0000,0.0057,0.0000,1,
0.4486,59.0100,INIT,STANCE,,-97.700,-3.700,-97.700,0.0000,0.0000,0.0056,0.0000,0.0056,0.0000,1,
0.4606,59.0200,INIT,STANCE,,-97.700,-2.500,-97.700,0.0000,0.0000,0.0037,0.0000,0.0037,0.0000,1,
0.4685,59.0300,INIT,STANCE,,-97.700,-1.400,-97.700,0.0000,0.0000,0.0021,0.0000,0.0021,0.0000,1,
0.4806,59.0400,INIT,STANCE,,-97.700,-2.400,-97.700,0.0000,0.0000,0.0036,0.0000,0.0036,0.0000,1,
0.4886,59.0500,INIT,STANCE,,-97.800,-3.700,-97.800,0.0000,0.0000,0.0056,0.0000,0.0056,0.0000,1,
0.5007,59.0600,INIT,STANCE,,-97.800,-7.800,-97.800,0.0000,0.0000,0.0117,0.0000,0.0117,0.0000,1,
0.5086,59.0700,INIT,STANCE,,-97.900,-14.400,-97.900,0.0000,0.0000,0.0216,0.0000,0.0216,0.0000,1,
0.5206,59.0800,INIT,STANCE,,-98.100,-16.700,-98.100,0.0000,0.0000,0.0250,0.0000,0.0250,0.0000,1,
0.5286,59.0900,INIT,STANCE,,-98.200,-12.800,-98.200,0.0000,0.0000,0.0192,0.0000,0.0192,0.0000,1,
0.5406,59.1000,INIT,STANCE,,-98.400,-13.400,-98.400,0.0000,0.0000,0.0201,0.0000,0.0201,0.0000,1,
0.5486,59.1100,INIT,STANCE,,-98.500,-15.500,-98.500,0.0000,0.0000,0.0232,0.0000,0.0232,0.0000,1,
0.5606,59.1200,INIT,STANCE,,-98.700,-13.500,-98.700,0.0000,0.0000,0.0203,0.0000,0.0203,0.0000,1,
0.5686,59.1300,INIT,STANCE,,-98.800,-13.000,-98.800,0.0000,0.0000,0.0195,0.0000,0.0195,0.0000,1,
0.5806,59.1400,INIT,STANCE,,-98.900,-13.000,-98.900,0.0000,0.0000,0.0195,0.0000,0.0195,0.0000,1,
0.5886,59.1500,INIT,STANCE,,-99.100,-11.800,-99.100,0.0000,0.0000,0.0177,0.0000,0.0177,0.0000,1,
0.6007,59.1600,INIT,STANCE,,-99.200,-11.000,-99.200,0.0000,0.0000,0.0165,0.0000,0.0165,0.0000,1,
0.6086,59.1700,INIT,STANCE,,-99.300,-14.600,-99.300,0.0000,0.0000,0.0219,0.0000,0.0219,0.0000,1,
0.6207,59.1800,INIT,STANCE,,-99.500,-16.800,-99.500,0.0000,0.0000,0.0252,0.0000,0.0252,0.0000,1,
0.6287,59.1900,INIT,STANCE,,-99.600,-18.100,-99.600,0.0000,0.0000,0.0272,0.0000,0.0272,0.0000,1,
0.6407,59.2000,INIT,STANCE,,-99.800,-18.500,-99.800,0.0000,0.0000,0.0278,0.0000,0.0278,0.0000,1,
0.6487,59.2100,INIT,STANCE,,-100.000,-21.900,-100.000,0.0000,0.0000,0.0328,0.0000,0.0328,0.0000,1,
0.6607,59.2200,INIT,STANCE,,-100.300,-26.900,-100.300,0.0000,0.0000,0.0403,0.0000,0.0403,0.0000,1,
0.6686,59.2300,INIT,STANCE,,-100.600,-29.200,-100.600,0.0000,0.0000,0.0438,0.0000,0.0438,0.0000,1,
0.6807,59.2400,INIT,STANCE,,-100.900,-27.500,-100.900,0.0000,0.0000,0.0413,0.0000,0.0413,0.0000,1,
0.6886,59.2500,INIT,STANCE,,-101.100,-24.200,-101.100,0.0000,0.0000,0.0363,0.0000,0.0363,0.0000,1,
0.7006,59.2600,INIT,STANCE,,-101.300,-18.900,-101.300,0.0000,0.0000,0.0283,0.0000,0.0283,0.0000,1,
0.7087,59.2700,INIT,STANCE,,-101.500,-16.700,-101.500,0.0000,0.0000,0.0250,0.0000,0.0250,0.0000,1,
0.7206,59.2800,INIT,STANCE,,-101.700,-16.800,-101.700,0.0000,0.0000,0.0252,0.0000,0.0252,0.0000,1,
0.7287,59.2900,INIT,STANCE,,-101.800,-12.800,-101.800,0.0000,0.0000,0.0192,0.0000,0.0192,0.0000,1,
0.7407,59.3000,INIT,STANCE,,-101.900,-12.000,-101.900,0.0000,0.0000,0.0180,0.0000,0.0180,0.0000,1,
0.7487,59.3100,INIT,STANCE,,-102.000,-10.500,-102.000,0.0000,0.0000,0.0158,0.0000,0.0158,0.0000,1,
0.7606,59.3200,INIT,STANCE,,-102.100,-6.300,-102.100,0.0000,0.0000,0.0095,0.0000,0.0095,0.0000,1,
0.7687,59.3300,INIT,STANCE,,-102.200,-1.600,-102.200,0.0000,0.0000,0.0024,0.0000,0.0024,0.0000,1,
0.7807,59.3400,INIT,STANCE,,-102.200,-0.300,-102.200,0.0000,0.0000,0.0004,0.0000,0.0004,0.0000,1,
0.7887,59.3500,INIT,STANCE,,-102.200,-0.300,-102.200,0.0000,0.0000,0.0004,0.0000,0.0004,0.0000,1,
0.8007,59.3600,INIT,STANCE,,-102.200,0.000,-102.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
0.8087,59.3700,INIT,STANCE,,-102.200,-0.100,-102.200,0.0000,0.0000,0.0002,0.0000,0.0002,0.0000,1,
0.8207,59.3800,INIT,STANCE,,-102.200,0.000,-102.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
0.8286,59.3900,INIT,STANCE,,-102.200,0.200,-102.200,0.0000,0.0000,-0.0003,0.0000,-0.0003,0.0000,0,
0.8407,59.4000,INIT,STANCE,,-102.200,-0.100,-102.200,0.0000,0.0000,0.0002,0.0000,0.0002,0.0000,1,
0.8486,59.4100,INIT,STANCE,,-102.200,0.000,-102.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
0.8647,59.4200,INIT,STANCE,,-102.200,0.100,-102.200,0.0000,0.0000,-0.0002,0.0000,-0.0002,0.0000,0,
0.8727,59.4300,INIT,STANCE,,-102.200,-0.100,-102.200,0.0000,0.0000,0.0002,0.0000,0.0002,0.0000,1,
0.8846,59.4400,INIT,STANCE,,-102.200,0.100,-102.200,0.0000,0.0000,-0.0002,0.0000,-0.0002,0.0000,0,
0.8925,59.4500,INIT,STANCE,,-102.200,0.000,-102.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
0.9044,59.4600,INIT,STANCE,,-102.200,0.100,-102.200,0.0000,0.0000,-0.0002,0.0000,-0.0002,0.0000,0,
0.9126,59.4700,INIT,STANCE,,-102.200,-0.100,-102.200,0.0000,0.0000,0.0002,0.0000,0.0002,0.0000,1,
0.9246,59.4800,INIT,STANCE,,-102.200,0.000,-102.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
0.9326,59.4900,INIT,STANCE,,-102.200,-0.100,-102.200,0.0000,0.0000,0.0002,0.0000,0.0002,0.0000,1,
0.9447,59.5000,INIT,STANCE,,-102.200,0.400,-102.200,0.0000,0.0000,-0.0006,0.0000,-0.0006,0.0000,0,
0.9527,59.5100,INIT,STANCE,,-102.200,-0.100,-102.200,0.0000,0.0000,0.0002,0.0000,0.0002,0.0000,1,
0.9647,59.5200,INIT,STANCE,,-102.200,0.100,-102.200,0.0000,0.0000,-0.0002,0.0000,-0.0002,0.0000,0,
0.9727,59.5300,INIT,STANCE,,-102.200,-0.100,-102.200,0.0000,0.0000,0.0002,0.0000,0.0002,0.0000,1,
0.9847,59.5400,INIT,STANCE,,-102.200,0.100,-102.200,0.0000,0.0000,-0.0002,0.0000,-0.0002,0.0000,0,
0.9927,59.5500,INIT,STANCE,,-102.200,0.000,-102.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
1.0087,59.5600,INIT,STANCE,,-102.200,0.000,-102.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
1.0166,59.5800,INIT,STANCE,,-102.200,0.000,-102.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
1.0285,59.5900,INIT,STANCE,,-102.200,-0.100,-102.200,0.0000,0.0000,0.0002,0.0000,0.0002,0.0000,1,
1.0367,59.6000,INIT,STANCE,,-102.200,0.100,-102.200,0.0000,0.0000,-0.0002,0.0000,-0.0002,0.0000,0,
1.0485,59.6100,INIT,STANCE,,-102.200,0.000,-102.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
1.0566,59.6200,INIT,STANCE,,-102.200,0.000,-102.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
1.0686,59.6300,INIT,STANCE,,-102.200,0.000,-102.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
1.0767,59.6400,INIT,STANCE,,-102.200,0.000,-102.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
1.0885,59.6500,INIT,STANCE,,-102.200,-0.100,-102.200,0.0000,0.0000,0.0002,0.0000,0.0002,0.0000,1,
1.0964,59.6600,INIT,STANCE,,-102.200,-0.100,-102.200,0.0000,0.0000,0.0002,0.0000,0.0002,0.0000,1,
1.1086,59.6700,INIT,STANCE,,-102.200,0.100,-102.200,0.0000,0.0000,-0.0002,0.0000,-0.0002,0.0000,0,
1.1165,59.6800,INIT,STANCE,,-102.200,0.000,-102.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
1.1286,59.6900,INIT,STANCE,,-102.200,0.000,-102.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
1.1406,59.7000,INIT,STANCE,,-102.200,0.100,-102.200,0.0000,0.0000,-0.0002,0.0000,-0.0002,0.0000,0,
1.1487,59.7100,INIT,STANCE,,-102.200,-0.200,-102.200,0.0000,0.0000,0.0003,0.0000,0.0003,0.0000,1,
1.1606,59.7200,INIT,STANCE,,-102.200,0.000,-102.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
1.1685,59.7300,INIT,STANCE,,-102.200,0.200,-102.200,0.0000,0.0000,-0.0003,0.0000,-0.0003,0.0000,0,
1.1805,59.7400,INIT,STANCE,,-102.200,-0.100,-102.200,0.0000,0.0000,0.0002,0.0000,0.0002,0.0000,1,
1.1886,59.7500,INIT,STANCE,,-102.200,0.000,-102.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
1.2046,59.7600,INIT,STANCE,,-102.200,0.000,-102.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
1.2126,59.7700,INIT,STANCE,,-102.200,0.100,-102.200,0.0000,0.0000,-0.0002,0.0000,-0.0002,0.0000,0,
1.2246,59.7800,INIT,STANCE,,-102.200,-0.100,-102.200,0.0000,0.0000,0.0002,0.0000,0.0002,0.0000,1,
1.2326,59.7900,INIT,STANCE,,-102.200,0.000,-102.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
