host_time_s,seq,device_time_s,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,belt_length,belt_velocity,belt_acceleration,motor_pos,motor_vel,motor_iq_meas,motor_iq_set,acc_mag,gyro_mag,acc_residual,threshold,heel_strike,hs_count,torque_cmd_nm
3.0705789149997145,1,834.55,96.0,4.3,-40.1,0.83,0.0,0.85,0.13,0.9,-0.18,-103.5,-253.8,21.0,-1.64,6.15,0.02,0.0,0.9269843580125827,1.1880235687897778,0.0,0.2,0,0,0.0
3.0775169839998853,2,834.56,96.2,4.5,-40.1,0.9,0.19,0.57,0.1,0.99,-0.23,-106.7,-218.1,138.0,-1.58,5.98,0.17,0.0,1.0212737145349429,1.0821275340735028,0.09240356939191297,0.2,0,0,0.0
3.0854672839996056,3,834.57,96.3,4.5,-40.1,0.54,0.13,0.57,0.1,1.0,-0.22,-108.9,-221.1,36.0,-1.52,6.01,-0.12,0.0,1.0287856919689349,0.7958643100428615,0.09791723588938683,0.2,0,0,0.0
3.096340305000922,4,834.58,96.4,4.6,-40.1,0.66,0.15,0.48,0.08,0.97,-0.24,-111.1,-220.3,26.0,-1.46,5.95,0.06,0.0,1.0024470060806208,0.8297590011563599,0.07014697900105127,0.2,0,0,0.0
3.10546128399983,5,834.59,96.5,4.6,-40.1,0.61,0.16,0.5,0.05,0.97,-0.24,-113.3,-216.9,36.0,-1.4,5.82,-0.01,0.0,1.000499875062461,0.8047981113297918,0.06683585102323364,0.2,0,0,0.0
3.116497318000256,6,834.6,96.6,4.7,-40.1,0.73,0.09,0.47,0.03,0.95,-0.24,-115.5,-211.1,58.0,-1.35,5.63,0.1,0.0,0.9803060746521975,0.8728688332160794,0.04570920960071079,0.2,0,0,0.0
3.1295097210004315,7,834.61,96.7,4.7,-40.1,1.13,0.0,0.37,0.02,0.95,-0.26,-117.5,-200.5,100.0,-1.3,5.29,-0.05,0.0,0.9851395840184273,1.1890332207301861,0.049531864587601726,0.2,0,0,0.0
3.1376241569996637,8,834.62,96.8,4.8,-40.1,1.32,-0.14,0.34,0.02,0.94,-0.28,-119.4,-186.8,131.0,-1.25,4.89,-0.2,0.0,0.9810198774744576,1.3702554506368512,0.0445039148827594,0.2,0,0,0.0
3.145458197001062,9,834.63,96.9,4.8,-40.1,1.6,-0.39,0.27,0.02,0.92,-0.28,-121.2,-170.8,150.0,-1.2,4.44,-0.08,0.0,0.9618731725128838,1.6688319268278637,0.024850065722761938,0.2,0,0,0.0
3.1561661300002015,10,834.64,97.1,4.8,-40.0,1.99,-0.74,0.16,0.01,0.92,-0.29,-122.8,-153.7,170.0,-1.16,3.95,-0.21,0.0,0.9646761114488116,2.1291547618714803,0.0270999445655159,0.2,0,0,0.0
3.165427773999909,11,834.65,97.4,4.8,-39.9,2.14,-1.15,0.08,0.0,0.94,-0.3,-124.2,-134.7,190.0,-1.13,3.38,-0.01,0.0,0.9867117106835207,2.430740627874558,0.04815283292422046,0.2,0,0,0.0
3.1932600750005804,13,834.67,97.8,4.8,-39.6,2.42,-1.99,-0.07,-0.04,0.97,-0.28,-126.4,-95.8,180.0,-1.07,2.41,-0.07,0.0,1.0103959619871805,3.1339112942136698,0.07040034254332261,0.2,0,0,0.0
3.201589132000663,14,834.68,98.1,4.7,-39.4,2.7,-2.44,-0.14,-0.06,1.03,-0.28,-127.2,-78.5,175.0,-1.05,1.93,-0.12,0.0,1.0690650120549265,3.6418676527298466,0.12648800475884725,0.2,0,0,0.0
