host_time_s,seq,device_time_s,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,motor_pos,motor_vel,motor_iq_meas,motor_iq_set,acc_mag,gyro_mag,acc_residual,threshold,heel_strike,hs_count,torque_cmd_nm
2.289499474999957,24,623.5,-101.5,0.2,-62.0,0.06,0.0,0.11,0.0,-0.97,-0.19,-2.12,-0.01,-0.12,0.0,0.9884331034521254,0.12529964086141668,0.0037203650233917918,0.28,0,0,0.0
2.3008294100000057,25,623.51,-101.5,0.1,-62.0,0.08,-0.02,0.1,0.0,-0.97,-0.19,-2.12,0.0,0.03,0.0,0.9884331034521254,0.12961481396815722,0.003645957722923976,0.28,0,0,0.0
2.3094453680000697,26,623.52,-101.5,0.1,-62.0,0.07,-0.02,0.11,0.0,-0.97,-0.19,-2.12,-0.01,0.02,0.0,0.9884331034521254,0.1319090595827292,0.0035730385684654697,0.28,0,0,0.0
2.3208351510002103,27,623.53,-101.5,0.1,-62.0,0.09,-0.02,0.08,0.0,-0.98,-0.2,-2.12,-0.01,0.03,0.0,1.000199980003999,0.12206555615733702,0.00802996122373989,0.28,0,0,0.0
2.329516338000303,28,623.54,-101.5,0.1,-62.0,0.08,-0.02,0.07,0.0,-0.98,-0.2,-2.12,0.0,-0.12,0.0,1.000199980003999,0.10816653826391968,0.007869361999265134,0.28,0,0,0.0
2.3407952110001133,29,623.55,-101.5,0.1,-62.0,0.02,-0.02,0.08,0.0,-0.97,-0.2,-2.12,0.0,0.02,0.0,0.9904039579888602,0.08485281374238571,0.0018881268155561681,0.28,0,0,0.0
2.3494244580001578,30,623.56,-101.5,0.1,-62.0,0.04,-0.03,0.09,0.0,-0.97,-0.19,-2.12,-0.02,0.09,0.0,0.9884331034521254,0.10295630140987,0.0037818017252451153,0.28,0,0,0.0
2.3606564450001315,31,623.57,-101.5,0.1,-62.0,0.07,-0.05,0.09,0.0,-0.97,-0.19,-2.12,-0.02,-0.05,0.0,0.9884331034521254,0.12449899597988733,0.0037061656907402263,0.28,0,0,0.0
2.3694381300001623,32,623.58,-101.5,0.1,-62.0,0.06,-0.05,0.11,0.0,-0.97,-0.19,-2.12,0.0,0.02,0.0,0.9884331034521254,0.13490737563232041,0.003632042376925382,0.28,0,0,0.0
2.3806743930003904,33,623.59,-101.5,0.1,-62.0,0.04,-0.05,0.09,0.0,-0.97,-0.19,-2.12,-0.03,-0.04,0.0,0.9884331034521254,0.11045361017187261,0.0035594015293868297,0.28,0,0,0.0
2.389488535000055,34,623.6,-101.5,0.0,-62.0,0.0,-0.05,0.07,0.0,-0.97,-0.2,-2.12,0.01,0.01,0.0,0.9904039579888602,0.08602325267042628,0.0015567760527990249,0.28,0,0,0.0
2.400867875000131,35,623.61,-101.5,0.0,-62.0,-0.02,-0.05,0.04,0.0,-0.97,-0.2,-2.12,0.0,0.1,0.0,0.9904039579888602,0.0670820393249937,0.0015256405317430888,0.28,0,0,0.0
2.4093552270001055,36,623.62,-101.5,0.0,-62.0,-0.03,-0.05,0.04,0.0,-0.98,-0.2,-2.12,0.0,-0.05,0.0,1.000199980003999,0.07071067811865475,0.00810497385372777,0.28,0,0,0.0
2.420837493000363,37,623.63,-101.5,0.0,-62.0,0.0,-0.06,0.04,0.0,-0.98,-0.2,-2.12,0.0,0.16,0.0,1.000199980003999,0.07211102550927978,0.007942874376653197,0.28,0,0,0.0
2.429472342000281,38,623.64,-101.5,0.0,-62.0,0.01,-0.06,0.04,0.0,-0.98,-0.2,-2.12,0.0,0.09,0.0,1.000199980003999,0.07280109889280519,0.007784016889120116,0.28,0,0,0.0
2.4408772580000004,39,623.65,-101.5,0.0,-62.0,0.04,-0.08,0.03,0.0,-0.98,-0.2,-2.12,0.01,0.02,0.0,1.000199980003999,0.09433981132056604,0.0076283365513377666,0.28,0,0,0.0
2.449457048000113,40,623.66,-101.5,0.0,-62.0,0.07,-0.08,0.0,0.0,-0.98,-0.2,-2.12,-0.01,0.01,0.0,1.000199980003999,0.1063014581273465,0.007475769820311062,0.28,0,0,0.0
2.4607468700000936,41,623.67,-101.4,0.0,-62.0,0.08,-0.08,-0.01,0.0,-0.97,-0.2,-2.12,0.0,-0.19,0.0,0.9904039579888602,0.11357816691600547,0.002273847150931152,0.28,0,0,0.0
2.4693733120002435,42,623.68,-101.4,0.0,-62.0,0.04,-0.06,-0.02,0.0,-0.97,-0.2,-2.12,-0.01,0.09,0.0,0.9904039579888602,0.07483314773547883,0.0022283702079125556,0.28,0,0,0.0
2.4808505170003627,43,623.69,-101.4,0.0,-62.0,0.01,-0.04,-0.02,0.01,-0.97,-0.2,-2.13,-0.02,0.01,0.0,0.9904544411531506,0.045825756949558406,0.0021343293027497046,0.28,0,0,0.0
2.4894778630000474,44,623.7,-101.5,0.0,-62.0,-0.01,0.0,-0.04,0.01,-0.97,-0.2,-2.12,0.0,0.17,0.0,0.9904544411531506,0.04123105625617661,0.0020916427166947082,0.28,0,0,0.0
2.5007311370000025,45,623.71,-101.5,0.0,-62.0,-0.01,0.02,-0.04,0.01,-0.97,-0.2,-2.12,0.0,0.17,0.0,0.9904544411531506,0.045825756949558406,0.0020498098623608074,0.28,0,0,0.0
2.509298838000177,46,623.72,-101.5,0.0,-62.0,-0.01,0.03,-0.04,0.0,-0.97,-0.2,-2.13,-0.01,0.09,0.0,0.9904039579888602,0.05099019513592785,0.0020582871661182223,0.28,0,0,0.0
2.52085947400019,47,623.73,-101.5,0.0,-62.0,0.0,0.02,-0.04,0.0,-0.98,-0.21,-2.13,0.0,0.01,0.0,1.0022474744293446,0.044721359549995794,0.009589524688878859,0.28,0,0,0.0
2.5294660330000625,48,623.74,-101.5,0.1,-62.0,0.03,0.02,-0.06,0.0,-0.98,-0.21,-2.13,-0.03,0.01,0.0,1.0022474744293446,0.06999999999999999,0.00939773419510126,0.28,0,0,0.0
2.540715583000292,49,623.75,-101.5,0.1,-62.0,0.09,0.02,-0.06,0.01,-0.98,-0.21,-2.13,0.01,0.1,0.0,1.002297361066066,0.11,0.009258668415186189,0.28,0,0,0.0
2.549398222000036,50,623.76,-101.5,0.1,-62.0,0.12,0.02,-0.08,0.01,-0.98,-0.22,-2.13,0.0,0.01,0.0,1.0044401425669924,0.14560219778561037,0.011173420917790389,0.28,0,0,0.0
2.560618548000093,51,623.77,-101.5,0.1,-62.0,0.13,0.03,-0.08,0.01,-0.98,-0.23,-2.13,0.0,0.03,0.0,1.006677704133751,0.15556349186104046,0.013142762834857935,0.28,0,0,0.0
2.5694034680000186,52,623.78,-101.5,0.1,-62.0,0.2,0.09,-0.09,0.01,-0.98,-0.23,-2.13,0.01,0.0,0.0,1.006677704133751,0.23706539182259395,0.01287990757816082,0.28,0,0,0.0
2.581548213000133,53,623.79,-101.5,0.1,-62.0,0.27,0.15,-0.11,0.01,-0.98,-0.21,-2.13,0.0,0.0,0.0,1.002297361066066,0.32787192621510003,0.008329573220266284,0.28,0,0,0.0
2.5894683710002937,54,623.8,-101.4,0.2,-62.0,0.35,0.18,-0.13,0.01,-0.98,-0.19,-2.13,0.0,-0.11,0.0,0.9982985525382675,0.4144876355212541,0.004244149398618502,0.28,0,0,0.0
2.6007691449999584,55,623.81,-101.4,0.2,-62.0,0.36,0.15,-0.12,0.01,-0.98,-0.18,-2.13,-0.01,0.16,0.0,0.9964436762808021,0.4080441152620633,0.0023414876783300898,0.28,0,0,0.0
2.6094705410000643,56,623.82,-101.4,0.2,-62.0,0.32,0.11,-0.12,0.01,-0.97,-0.18,-2.13,0.0,-0.12,0.0,0.986610358753647,0.35902646142032485,0.007341993251848478,0.28,0,0,0.0
2.6208586990001095,57,623.83,-101.3,0.2,-62.0,0.26,0.08,-0.11,0.01,-0.97,-0.18,-2.13,0.0,-0.04,0.0,0.986610358753647,0.2934280150224242,0.007195153386811537,0.28,0,0,0.0
2.629383310000321,58,623.84,-101.3,0.2,-62.0,0.25,0.05,-0.09,0.01,-0.96,-0.19,-2.13,0.0,-0.02,0.0,0.9786725703727472,0.27037011669191546,0.014830282932357108,0.28,0,0,0.0
2.6408178510000653,59,623.85,-101.3,0.2,-62.0,0.18,0.02,-0.08,0.01,-0.97,-0.19,-2.13,-0.01,0.01,0.0,0.9884836872705588,0.1979898987322333,0.004918782713854597,0.28,0,0,0.0
2.649503021000328,60,623.86,-101.3,0.3,-62.0,0.12,0.01,-0.08,0.01,-0.96,-0.19,-2.13,-0.01,0.15,0.0,0.9786725703727472,0.1445683229480096,0.01443530161943285,0.28,0,0,0.0
2.660801986000024,61,623.87,-101.3,0.3,-62.0,0.04,0.0,-0.08,0.01,-0.97,-0.19,-2.13,0.0,0.1,0.0,0.9884836872705588,0.08944271909999159,0.004531701027188917,0.28,0,0,0.0
2.669442564000292,62,623.88,-101.2,0.3,-62.0,0.0,-0.02,-0.08,0.0,-0.98,-0.18,-2.13,0.0,0.01,0.0,0.996393496566492,0.08246211251235322,0.0033105461033694494,0.28,0,0,0.0
2.6808629710003515,63,623.89,-101.2,0.3,-62.0,0.12,-0.11,-0.09,0.0,-0.99,-0.18,-2.13,-0.01,0.0,0.0,1.0062305898749053,0.18601075237738274,0.012884686623547137,0.28,0,0,0.0
2.6893748270003925,64,623.9,-101.2,0.3,-62.0,0.23,-0.2,-0.05,0.01,-0.99,-0.18,-2.13,0.01,-0.05,0.0,1.0062802790475425,0.30886890422961005,0.012675688280260555,0.28,0,0,0.0
2.7007246680000208,65,623.91,-101.2,0.3,-62.0,0.25,-0.29,0.0,0.01,-0.99,-0.18,-2.13,0.0,0.17,0.0,1.0062802790475425,0.38288379438153297,0.012422174514655326,0.28,0,0,0.0
2.709473103000164,66,623.92,-101.1,0.3,-62.0,0.31,-0.35,0.05,0.01,-0.98,-0.17,-2.13,0.0,0.08,0.0,0.9946858800646564,0.4702127178203499,0.0008112200211338738,0.28,0,0,0.0
2.7209324570003446,67,623.93,-101.1,0.3,-62.1,0.37,-0.31,0.17,0.01,-0.97,-0.18,-2.13,0.0,-0.07,0.0,0.986610358753647,0.5117616632769594,0.007119015264077988,0.28,0,0,0.0
2.729699215999972,68,623.94,-101.1,0.3,-62.1,0.33,-0.27,0.28,0.02,-0.98,-0.17,-2.13,0.0,0.0,0.0,0.994836670011716,0.510098029794274,0.0010851500741112519,0.28,0,0,0.0
2.7408562450000318,69,623.95,-101.0,0.2,-62.1,0.33,-0.15,0.4,0.02,-0.96,-0.18,-2.13,-0.02,-0.1,0.0,0.976933979345585,0.5398147830506312,0.016481189780179428,0.28,0,0,0.0
2.74945703100002,70,623.96,-101.0,0.2,-62.1,0.34,0.0,0.52,0.03,-0.97,-0.18,-2.13,0.0,0.08,0.0,0.9870157040290696,0.6212889826803627,0.00627147579476095,0.28,0,0,0.0
2.760866721000184,71,623.97,-100.9,0.2,-62.1,0.39,0.2,0.64,0.04,-0.95,-0.17,-2.13,0.0,-0.19,0.0,0.96591925128346,0.7756932383358772,0.026820569969563057,0.28,0,0,0.0
2.7694236190000083,72,623.98,-100.9,0.1,-62.0,0.49,0.42,0.74,0.05,-0.96,-0.17,-2.13,-0.01,0.01,0.0,0.9762171889492625,0.9818859404228171,0.01619217965768538,0.28,0,0,0.0
2.7807632220001324,73,623.99,-100.8,0.1,-62.0,0.6,0.67,0.79,0.05,-0.96,-0.18,-2.13,-0.05,0.16,0.0,0.978008179924892,1.1970797801316335,0.014113164908414744,0.28,0,0,0.0
2.7894640640001853,74,624.0,-100.8,0.1,-61.9,0.73,0.98,0.76,0.04,-0.96,-0.18,-2.13,-0.12,0.01,0.0,0.977547952787995,1.4390621946253748,0.014281924204405438,0.28,0,0,0.0
2.8015078110001923,75,624.01,-100.7,0.0,-61.7,0.69,1.27,0.68,0.03,-0.95,-0.19,-2.13,-0.23,0.05,0.0,0.9692780818733084,1.5973102391207539,0.022100759216710175,0.28,0,0,0.0
2.80954644700023,76,624.02,-100.6,0.0,-61.6,0.56,1.55,0.56,0.02,-0.95,-0.18,-2.13,-0.21,0.0,0.0,0.9671090941563935,1.7406033436713835,0.023784351994952657,0.28,0,0,0.0
2.8208582520001073,77,624.03,-100.6,0.0,-61.4,0.34,1.79,0.38,0.01,-0.97,-0.18,-2.13,-0.23,0.0,0.0,0.986610358753647,1.861209284309532,0.0041974256497451234,0.28,0,0,0.0
2.8294460710003477,78,624.04,-100.6,0.0,-61.2,0.19,1.97,0.15,0.0,-0.99,-0.18,-2.14,-0.37,-0.03,0.0,1.0062305898749053,1.9848173719513842,0.01511434936208289,0.28,0,0,0.0
2.840809344000263,79,624.05,-100.5,0.1,-61.0,0.07,2.13,-0.02,-0.01,-1.0,-0.17,-2.14,-0.46,-0.07,0.0,1.0143963722332607,2.131243768319335,0.022814529086029545,0.28,0,0,0.0
2.8494397610002125,80,624.06,-100.5,0.1,-60.8,0.06,2.22,-0.14,-0.01,-1.04,-0.17,-2.15,-0.51,0.05,0.0,1.0538500842150178,2.225219090336949,0.06102287624643088,0.28,0,0,0.0
2.860552368000299,81,624.07,-100.5,0.2,-60.6,0.12,2.27,-0.2,0.0,-1.07,-0.16,-2.15,-0.6,-0.03,0.0,1.0818964830333815,2.2819509197176,0.08728788956349864,0.28,0,0,0.0
2.869425273000161,82,624.08,-100.5,0.2,-60.4,0.32,2.25,-0.24,-0.01,-1.1,-0.17,-2.16,-0.68,-0.1,0.0,1.1131037687475505,2.2852789764052877,0.11612527177211429,0.28,0,0,0.0
2.8808673260000432,83,624.09,-100.4,0.3,-60.2,0.68,2.19,-0.24,-0.01,-1.09,-0.16,-2.17,-0.8,-0.09,0.0,1.1017259187293362,2.3056669317141187,0.1026524733188221,0.28,0,0,0.0
2.889467906000391,84,624.1,-100.3,0.3,-59.9,1.16,2.04,-0.22,-0.02,-1.06,-0.16,-2.18,-0.86,-0.07,0.0,1.072194012294417,2.357032032026718,0.07165815554622479,0.28,0,0,0.0
2.900863995000236,85,624.11,-100.1,0.4,-59.8,1.48,1.86,-0.22,-0.02,-1.02,-0.16,-2.18,-0.86,-0.04,0.0,1.032666451474047,2.3871321706181248,0.03148798283133769,0.28,0,0,0.0
2.9095669000003,86,624.12,-100.0,0.4,-59.6,1.51,1.67,-0.27,-0.03,-0.98,-0.18,-2.19,-0.86,0.0,0.0,0.9968450230602548,2.2675757980715883,0.004246776670805419,0.28,0,0,0.0
2.9208709839999756,87,624.13,-99.9,0.4,-59.4,1.16,1.58,-0.28,-0.03,-0.97,-0.19,-2.2,-0.88,0.09,0.0,0.9888882646689665,1.98,0.011959464360851824,0.28,0,0,0.0
2.929368450000311,88,624.14,-99.8,0.5,-59.3,0.96,1.56,-0.33,-0.04,-0.97,-0.19,-2.21,-0.84,0.1,0.0,0.9892421341612982,1.861209284309532,0.011373482971149595,0.28,0,0,0.0
2.9407733500001996,89,624.15,-99.7,0.5,-59.1,0.89,1.48,-0.38,-0.05,-0.98,-0.18,-2.22,-0.67,-0.1,0.0,0.9976472322419382,1.768304272459918,0.0029090171926994257,0.28,0,0,0.0
2.9494470460003868,90,624.16,-99.6,0.5,-59.0,0.89,1.4,-0.42,-0.06,-0.99,-0.18,-2.22,-0.57,0.11,0.0,1.0080178569846865,1.711286066091815,0.007312375399047832,0.28,0,0,0.0
2.960775723000097,91,624.17,-99.5,0.5,-58.9,1.15,1.27,-0.51,-0.08,-1.0,-0.16,-2.23,-0.5,-0.09,0.0,1.0158740079360236,1.7875961512601215,0.014865155823377219,0.28,0,0,0.0
2.9694014930000776,92,624.18,-99.4,0.5,-58.8,1.4,1.13,-0.62,-0.09,-0.98,-0.16,-2.23,-0.46,-0.03,0.0,0.9970456358662826,1.9029713607934302,0.0038839519214365348,0.28,0,0,0.0
2.9807593010000346,93,624.19,-99.2,0.6,-58.7,1.41,0.81,-0.73,-0.1,-0.96,-0.13,-2.24,-0.39,0.0,0.0,0.973909646733207,1.7824421449236436,0.02647954223342197,0.28,0,0,0.0
2.989471065000089,94,624.2,-99.1,0.7,-58.6,1.23,0.47,-0.77,-0.1,-0.94,-0.13,-2.24,-0.32,0.0,0.0,0.95420123663722,1.525352418295523,0.04526419328282083,0.28,0,0,0.0
3.0008673870001985,95,624.21,-99.0,0.7,-58.6,1.05,0.16,-0.79,-0.1,-0.91,-0.14,-2.24,-0.37,0.0,0.0,0.9261209424259879,1.323706916201619,0.0718775977441719,0.28,0,0,0.0
3.0094454660002157,96,624.22,-98.9,0.7,-58.6,0.98,-0.06,-0.8,-0.09,-0.91,-0.14,-2.25,-0.41,-0.06,0.0,0.9250945897582582,1.2664912159190052,0.07144587140366354,0.28,0,0,0.0
3.020706617000087,97,624.23,-98.8,0.7,-58.7,0.7,-0.32,-0.84,-0.08,-0.91,-0.13,-2.25,-0.39,-0.12,0.0,0.9227133899537819,1.139298029490089,0.07235052978397705,0.28,0,0,0.0
3.0294071970001824,98,624.24,-98.7,0.8,-58.7,0.39,-0.52,-0.9,-0.07,-0.92,-0.13,-2.26,-0.47,-0.22,0.0,0.9317725044236925,1.110180165558726,0.062025587007785155,0.28,0,0,0.0
3.0407956740000373,99,624.25,-98.7,0.8,-58.8,0.36,-0.76,-1.02,-0.07,-0.93,-0.13,-2.26,-0.45,0.0,0.0,0.9416474924301557,1.3219682295728592,0.051107587021295586,0.28,0,0,0.0
3.0493747330001497,100,624.26,-98.7,0.8,-58.9,0.44,-1.04,-1.19,-0.08,-0.92,-0.14,-2.27,-0.51,0.02,0.0,0.9340235543068494,1.6405182108102305,0.05755689464170988,0.28,0,0,0.0
3.060739656000351,101,624.27,-98.6,0.9,-59.1,0.42,-1.38,-1.4,-0.09,-0.91,-0.14,-2.27,-0.57,0.1,0.0,0.9250945897582582,2.0101741218113416,0.065156142006495,0.28,0,0,0.0
3.0693696610001098,102,624.28,-98.6,1.0,-59.2,0.03,-1.71,-1.51,-0.1,-0.88,-0.17,-2.28,-0.47,0.06,0.0,0.9018314698434514,2.28146882512122,0.08665087668287574,0.28,0,0,0.0
3.080636983000204,103,624.29,-98.6,1.1,-59.4,-0.4,-2.03,-1.56,-0.12,-0.87,-0.18,-2.28,-0.34,0.16,0.0,0.8964931678490361,2.5912352266824406,0.0901493951037452,0.28,0,0,0.0
3.0894146190003084,104,624.3,-98.7,1.2,-59.7,-0.77,-2.4,-1.59,-0.13,-0.87,-0.18,-2.28,-0.07,0.06,0.0,0.897886407069402,2.9801006694405476,0.08698103276571167,0.28,0,0,0.0
3.1007769290004035,105,624.31,-98.8,1.4,-60.0,-1.04,-2.8,-1.63,-0.14,-0.88,-0.19,-2.28,0.08,0.03,0.0,0.9110982383914481,3.4027195006347495,0.07229381741479235,0.28,0,0,0.0
3.1094549270001153,106,624.32,-98.9,1.5,-60.3,-1.27,-3.19,-1.7,-0.13,-0.88,-0.21,-2.28,0.08,-0.07,0.0,0.9140021881811882,3.831318310973391,0.06800207027255123,0.28,0,0,0.0
3.120855751000363,107,624.33,-99.1,1.6,-60.7,-1.61,-3.62,-1.8,-0.13,-0.89,-0.21,-2.28,-0.01,-0.07,0.0,0.9236341266973628,4.351608897867546,0.05720272912124913,0.28,0,0,0.0
3.129387417000089,108,624.34,-99.3,1.7,-61.1,-1.83,-4.06,-1.97,-0.14,-0.89,-0.21,-2.28,0.04,-0.13,0.0,0.9250945897582582,4.869640643825784,0.054627420739146615,0.28,0,0,0.0
3.140689169000325,109,624.35,-99.5,1.9,-61.5,-1.95,-4.56,-2.2,-0.15,-0.87,-0.21,-2.28,0.14,0.1,0.0,0.9074690077352504,5.425504584828953,0.07080794270691126,0.28,0,0,0.0
3.1494081360001474,110,624.36,-99.7,2.0,-62.0,-2.1,-4.86,-2.43,-0.15,-0.87,-0.18,-2.28,0.22,-0.01,0.0,0.9009994450608724,5.825332608529748,0.0757319552736635,0.28,0,0,0.0
3.1606654420002087,111,624.37,-99.9,2.2,-62.6,-2.8,-5.42,-2.48,-0.1,-0.85,-0.1,-2.27,0.44,0.07,0.0,0.8616843969807043,6.585347371247776,0.11274606328675496,0.28,0,0,0.0
3.1693866960004016,112,624.38,-100.4,2.3,-63.2,-5.68,-5.69,-1.83,0.07,-0.98,-0.13,-2.27,0.82,0.03,0.0,0.9910600385445879,8.245447228622593,0.01629698671158608,0.28,0,0,0.0
3.1807618130001174,113,624.39,-101.2,2.3,-63.8,-9.39,-5.36,-0.8,0.42,-1.36,-0.39,-2.26,1.22,0.21,0.0,1.4758387445788244,10.841665001280939,0.4910541788909061,0.28,1,1,3.0
3.1894571960001485,114,624.4,-102.2,2.2,-64.2,-10.6,-3.78,0.39,0.84,-1.78,-0.6,-2.24,1.69,0.01,0.0,2.057668583615933,11.260572809586554,1.0514263375694544,0.28,0,1,3.0
3.200822160000371,115,624.41,-103.1,2.1,-64.4,-5.81,-1.84,1.98,1.09,-1.78,-0.59,-2.23,0.43,2.98,3.49,2.169008990299487,6.407971597939554,1.1395114093679484,0.28,0,1,3.0
3.2095529090001946,116,624.42,-103.2,1.8,-64.5,2.79,-0.73,3.43,0.98,-1.42,-0.42,-2.24,-2.38,3.22,3.49,1.775725203965974,4.481283298342117,0.7313030705737467,0.28,0,1,3.0
3.2208614139999554,117,624.43,-102.4,1.4,-64.4,12.14,0.95,4.52,0.54,-1.05,-0.66,-2.28,-3.63,3.22,3.49,1.3526640381114596,12.988937600897158,0.30207706662484757,0.28,0,1,3.0
3.229460601000028,118,624.44,-100.9,1.0,-64.1,15.42,3.21,4.07,0.2,-0.77,-0.47,-2.32,-4.19,3.5,3.49,0.9240129869217207,16.26792549773941,0.12404250487359347,0.28,0,1,3.0
3.240646563000155,119,624.45,-99.4,0.7,-63.6,13.44,4.14,2.9,-0.11,-0.6,-0.16,-2.36,-4.39,3.68,3.49,0.6306346010171024,14.359080750521601,0.4090724729626476,0.28,0,1,3.0
3.249390747000234,120,624.46,-98.4,0.6,-63.2,8.18,3.26,1.16,-0.38,-0.54,0.12,-2.4,-4.14,3.57,3.49,0.6711184694225008,8.881756583018925,0.36121683246610425,0.28,0,1,3.0
3.260618615000112,121,624.47,-97.9,0.6,-63.0,1.03,2.39,0.09,-0.48,-0.47,-0.05,-2.44,-3.63,3.58,3.49,0.6736467917239716,2.6040545309190435,0.35151473996134086,0.28,0,1,3.0
3.26923957300005,122,624.48,-98.3,0.6,-62.8,-7.1,1.79,-0.68,-0.49,-0.54,-0.18,-2.47,-2.63,3.84,3.49,0.751065909225016,7.3536725518614166,0.26861371001109036,0.28,0,1,3.0
