host_time_s,seq,device_time_s,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,belt_length,belt_velocity,belt_acceleration,motor_pos,motor_vel,motor_iq_meas,motor_iq_set,acc_mag,gyro_mag,acc_residual,threshold,heel_strike,hs_count,torque_cmd_nm
3.069296843000302,1,4358.48,-97.2,-0.7,-106.0,-0.06,-0.09,-0.02,-0.01,-0.99,-0.13,-222.5,0.0,0.0,1.52,0.0,0.03,0.0,0.9985489472229191,0.10999999999999999,0.0,0.28,0,0,0.0
3.0779863679999835,2,4358.49,-97.2,-0.7,-106.0,-0.03,-0.09,-0.02,-0.01,-0.99,-0.13,-222.5,0.0,0.0,1.52,0.0,-0.13,0.0,0.9985489472229191,0.09695359714832658,0.0,0.28,0,0,0.0
3.0859769340004277,3,4358.5,-97.2,-0.7,-106.0,-0.01,-0.1,-0.02,-0.01,-0.99,-0.13,-222.5,0.2,1.0,1.52,0.0,-0.21,0.0,0.9985489472229191,0.10246950765959599,0.0,0.28,0,0,0.0
3.0935723950005922,4,4358.51,-97.2,-0.7,-106.0,-0.02,-0.12,-0.02,-0.01,-0.99,-0.13,-222.5,0.7,9.0,1.52,-0.04,0.1,0.0,0.9985489472229191,0.12328828005937952,0.0,0.28,0,0,0.0
3.105316791000405,5,4358.52,-97.2,-0.7,-106.0,0.0,-0.12,-0.02,-0.01,-0.99,-0.13,-222.5,1.3,-3.0,1.52,-0.01,-0.12,0.0,0.9985489472229191,0.1216552506059644,0.0,0.28,0,0,0.0
3.1138927470001363,6,4358.53,-97.2,-0.7,-106.0,-0.03,-0.12,-0.01,-0.01,-0.99,-0.13,-222.5,-1.0,-9.0,1.52,0.02,0.02,0.0,0.9985489472229191,0.12409673645990855,0.0,0.28,0,0,0.0
3.125324687000102,7,4358.54,-97.3,-0.7,-106.0,-0.05,-0.12,-0.01,-0.01,-0.98,-0.13,-222.5,-0.3,1.0,1.52,0.0,0.03,0.0,0.9886354231970448,0.13038404810405296,0.00971525354535685,0.28,0,0,0.0
3.1338925950003613,8,4358.55,-97.3,-0.7,-106.0,-0.08,-0.11,-0.01,-0.01,-0.98,-0.13,-222.5,1.0,3.0,1.52,0.0,0.02,0.0,0.9886354231970448,0.13638181696985854,0.00952094847444973,0.28,0,0,0.0
3.145246314999895,9,4358.56,-97.3,-0.7,-106.1,-0.08,-0.09,-0.01,-0.01,-0.98,-0.13,-222.5,0.0,-3.0,1.52,0.0,-0.14,0.0,0.9886354231970448,0.12083045973594571,0.009330529504960716,0.28,0,0,0.0
3.153852674000518,10,4358.57,-97.3,-0.7,-106.1,-0.08,-0.07,0.0,-0.01,-0.98,-0.13,-222.5,-0.1,2.0,1.52,0.0,0.11,0.0,0.9886354231970448,0.1063014581273465,0.009143918914861549,0.28,0,0,0.0
3.165081680000185,11,4358.58,-97.3,-0.7,-106.1,-0.07,-0.06,0.0,0.0,-0.98,-0.13,-222.5,0.6,-1.0,1.52,0.0,0.18,0.0,0.9885848471426213,0.09219544457292887,0.009010605069899369,0.28,0,0,0.0
3.173595160000332,12,4358.59,-97.3,-0.7,-106.1,-0.07,-0.02,0.01,0.0,-0.99,-0.13,-222.5,-0.4,-1.0,1.52,0.0,0.11,0.0,0.9984988733093293,0.07348469228349536,0.0008853526748724416,0.28,0,0,0.0
3.184834661000423,13,4358.6,-97.3,-0.7,-106.1,-0.05,-0.01,0.01,0.0,-0.99,-0.13,-222.5,0.1,0.0,1.52,0.0,-0.06,0.0,0.9984988733093293,0.05196152422706632,0.0008676456213749795,0.28,0,0,0.0
3.193683161000081,14,4358.61,-97.3,-0.7,-106.1,-0.06,0.0,0.01,-0.01,-0.99,-0.13,-222.5,0.3,0.0,1.52,0.0,-0.29,0.0,0.9985489472229191,0.0608276253029822,0.0008993651442654738,0.28,0,0,0.0
3.20532542500041,15,4358.62,-97.3,-0.7,-106.1,-0.04,0.0,0.02,-0.01,-0.99,-0.13,-222.5,-0.4,-3.0,1.52,0.0,0.1,0.0,0.9985489472229191,0.044721359549995794,0.0008813778413802043,0.28,0,0,0.0
3.2138381490003667,16,4358.63,-97.3,-0.7,-106.1,0.0,0.0,0.0,-0.02,-0.99,-0.13,-222.5,0.1,11.0,1.52,-0.04,0.03,0.0,0.9986991538997116,0.0,0.001010952827809275,0.28,0,0,0.0
3.2251103839998905,17,4358.64,-97.3,-0.7,-106.1,0.0,0.0,0.0,-0.02,-0.99,-0.13,-222.5,0.9,-1.0,1.52,0.0,0.11,0.0,0.9986991538997116,0.0,0.0009907337712531383,0.28,0,0,0.0
3.233803154999805,18,4358.65,-97.3,-0.7,-106.1,0.02,0.05,0.01,-0.02,-0.99,-0.13,-222.5,0.0,-4.0,1.52,0.01,-0.22,0.0,0.9986991538997116,0.05477225575051661,0.0009709190958280267,0.28,0,0,0.0
3.2451429820002886,19,4358.66,-97.4,-0.7,-106.1,0.0,0.04,0.0,-0.02,-0.99,-0.13,-222.5,0.1,4.0,1.52,-0.03,0.09,0.0,0.9986991538997116,0.04,0.0009515007139114795,0.28,0,0,0.0
3.2537159060002523,20,4358.67,-97.4,-0.7,-106.1,0.0,0.06,-0.01,-0.02,-0.99,-0.13,-222.5,0.0,-9.0,1.52,0.03,-0.12,0.0,0.9986991538997116,0.0608276253029822,0.0009324706996332033,0.28,0,0,0.0
3.2651097380003193,21,4358.68,-97.4,-0.7,-106.1,0.01,0.08,-0.02,-0.02,-0.99,-0.13,-222.5,-0.5,8.0,1.52,-0.03,0.03,0.0,0.9986991538997116,0.08306623862918075,0.0009138212856405481,0.28,0,0,0.0
3.273855008999817,22,4358.69,-97.4,-0.7,-106.0,0.02,0.09,-0.03,-0.01,-0.99,-0.13,-222.5,0.8,-2.0,1.52,0.0,-0.13,0.0,0.9985489472229191,0.09695359714832658,0.0007483423166710912,0.28,0,0,0.0
3.2852181389998805,23,4358.7,-97.4,-0.7,-106.0,0.01,0.1,-0.02,-0.01,-0.99,-0.13,-222.5,-0.2,-1.0,1.52,0.0,-0.13,0.0,0.9985489472229191,0.10246950765959599,0.0007333754703376938,0.28,0,0,0.0
3.2937932550003097,24,4358.71,-97.4,-0.7,-106.0,0.01,0.12,-0.01,-0.01,-0.98,-0.13,-222.5,-0.3,-6.0,1.52,0.02,0.11,0.0,0.9886354231970448,0.12083045973594571,0.008996545584425863,0.28,0,0,0.0
3.3051215940004113,25,4358.72,-97.4,-0.7,-106.0,-0.01,0.14,0.0,-0.01,-0.99,-0.13,-222.5,-0.8,4.0,1.52,0.0,-0.21,0.0,0.9985489472229191,0.14035668847618202,0.0008986388726194283,0.28,0,0,0.0
3.3137058490001436,26,4358.73,-97.4,-0.7,-106.0,-0.01,0.13,0.0,-0.01,-0.99,-0.13,-222.5,1.8,10.0,1.52,-0.04,-0.13,0.0,0.9985489472229191,0.130384048104053,0.0008806660951670153,0.28,0,0,0.0
3.325046480999845,27,4358.74,-97.4,-0.7,-106.0,-0.04,0.14,0.0,-0.01,-0.99,-0.13,-222.4,0.9,0.0,1.52,-0.03,0.02,0.0,0.9985489472229191,0.14560219778561037,0.0008630527732637061,0.28,0,0,0.0
3.3338154100001702,28,4358.75,-97.4,-0.7,-106.0,-0.02,0.14,-0.02,-0.01,-0.99,-0.13,-222.4,0.9,0.0,1.52,-0.02,0.02,0.0,0.9985489472229191,0.14282856857085702,0.0008457917177984164,0.28,0,0,0.0
3.3450435619997734,29,4358.76,-97.4,-0.7,-106.0,0.0,0.14,-0.03,-0.01,-0.99,-0.13,-222.4,0.3,-3.0,1.52,-0.01,-0.11,0.0,0.9985489472229191,0.14317821063276354,0.0008288758834424925,0.28,0,0,0.0
3.3538688899998306,30,4358.77,-97.4,-0.7,-105.9,0.03,0.14,-0.03,-0.02,-0.99,-0.13,-222.4,0.1,1.0,1.52,-0.02,-0.04,0.0,0.9986991538997116,0.14628738838327796,0.0009595009090302975,0.28,0,0,0.0
3.3652080339998065,31,4358.78,-97.4,-0.7,-105.9,0.04,0.15,-0.03,-0.02,-0.98,-0.13,-222.4,0.7,1.0,1.52,-0.02,0.11,0.0,0.9887871358386495,0.15811388300841897,0.00877346680899116,0.28,0,0,0.0
3.3738020360005976,32,4358.79,-97.4,-0.7,-105.9,0.06,0.15,-0.03,-0.02,-0.98,-0.13,-222.4,0.1,-3.0,1.52,0.0,0.09,0.0,0.9887871358386495,0.16431676725154984,0.008597997472811314,0.28,0,0,0.0
3.385216001000117,33,4358.8,-97.4,-0.7,-105.9,0.06,0.15,-0.05,-0.01,-0.98,-0.12,-222.4,0.0,1.0,1.52,-0.01,-0.08,0.0,0.9873702446397703,0.16911534525287764,0.009814590898256759,0.28,0,0,0.0
3.39375561199995,34,4358.81,-97.4,-0.7,-105.9,0.04,0.16,-0.06,-0.01,-0.98,-0.13,-222.4,0.0,-7.0,1.52,0.01,0.11,0.0,0.9886354231970448,0.17549928774784243,0.008378424094162673,0.28,0,0,0.0
