host_time_s,seq,device_time_s,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,belt_length,belt_velocity,belt_acceleration,motor_pos,motor_vel,motor_iq_meas,motor_iq_set,acc_mag,gyro_mag,acc_residual,threshold,heel_strike,hs_count,torque_cmd_nm
3.069428624000466,1,5899.26,94.7,4.6,54.2,0.82,1.57,-1.09,-0.04,0.96,-0.04,-228.7,315.7,20.0,1.61,-7.78,-0.37,0.0,0.9616652224137047,2.0797596014924418,0.0,0.35,0,0,0.0
3.077878640000563,2,5899.27,94.8,4.5,54.0,0.83,1.38,-1.09,-0.04,0.98,-0.06,-224.9,279.4,-130.0,1.54,-7.72,0.16,0.0,0.9826494797230597,1.944582217341298,0.020564572163167982,0.35,0,0,0.0
3.085755801999767,3,5899.28,94.9,4.3,53.9,0.76,1.21,-1.13,0.0,0.98,-0.07,-222.1,293.9,91.0,1.46,-8.31,0.0,0.0,0.9824968193332739,1.8217025004099874,0.020003673537914546,0.35,0,0,0.0
3.09385652400033,4,5899.29,94.9,4.2,53.7,0.36,1.04,-0.98,-0.01,0.97,-0.07,-219.0,316.8,180.0,1.38,-8.94,-0.21,0.0,0.9725739046468397,1.4736349615830915,0.009879143674450641,0.35,0,0,0.0
3.1056449719999364,5,5899.3,94.9,4.0,53.6,0.23,0.9,-0.92,-0.02,0.95,-0.06,-215.7,335.1,163.0,1.28,-9.34,0.04,0.0,0.9521029356114811,1.3074020039758238,0.010379988853689848,0.35,0,0,0.0
3.11390014600056,6,5899.31,94.9,3.9,53.6,0.15,0.58,-0.82,-0.02,0.95,-0.05,-212.2,351.7,181.0,1.19,-9.88,0.02,0.0,0.9515250916292223,1.0155294185792945,0.010738676179229634,0.35,0,0,0.0
3.1252729429998,7,5899.32,94.9,3.8,53.5,0.03,0.29,-0.67,-0.03,0.94,-0.07,-208.5,373.5,206.0,1.08,-10.42,-0.02,0.0,0.9430800602281866,0.7306846104852627,0.01880003342865999,0.35,0,0,0.0
3.133803610000541,8,5899.33,94.9,3.7,53.5,-0.19,0.04,-0.54,-0.03,0.94,-0.1,-204.7,386.5,117.0,0.98,-10.61,-0.25,0.0,0.9457801012920498,0.5738466694161429,0.015777992517500783,0.35,0,0,0.0
3.1450917729998764,9,5899.34,94.9,3.6,53.5,-0.28,-0.17,-0.46,-0.04,0.95,-0.12,-200.8,398.4,155.0,0.87,-11.12,-0.26,0.0,0.9583840566286566,0.56471231613982,0.003110556437276202,0.35,0,0,0.0
3.1538408739997976,10,5899.35,94.9,3.5,53.5,-0.3,-0.42,-0.39,-0.04,0.95,-0.14,-196.7,411.7,98.0,0.76,-11.23,0.14,0.0,0.9610931276416453,0.6469157595854347,0.0003934557158016272,0.35,0,0,0.0
3.165426323000247,11,5899.36,94.8,3.5,53.6,-0.44,-0.58,-0.3,-0.03,0.95,-0.18,-192.5,415.5,62.0,0.64,-11.36,-0.06,0.0,0.9673675619949224,0.7874007874011811,0.005763359064725915,0.35,0,0,0.0
3.1737706730000355,12,5899.37,94.8,3.5,53.6,-0.5,-0.7,-0.25,-0.02,0.97,-0.2,-188.3,419.1,25.0,0.53,-11.35,0.04,0.0,0.9906058752097122,0.8958236433584459,0.028421638833925456,0.35,0,0,0.0
3.1853196379997826,13,5899.38,94.7,3.4,53.7,-0.73,-0.77,-0.18,0.0,0.98,-0.2,-184.2,417.7,13.0,0.42,-11.39,-0.01,0.0,1.000199980003999,1.0761970079869205,0.03725542875564791,0.35,0,0,0.0
3.1937962510000943,14,5899.39,94.7,3.4,53.8,-0.96,-0.83,-0.08,0.01,0.97,-0.21,-180.0,416.2,-50.0,0.3,-11.05,0.06,0.0,0.9925220400575495,1.271573827978541,0.028985939033014607,0.35,0,0,0.0
3.205430218999936,15,5899.4,94.6,3.4,53.9,-1.13,-0.88,0.07,0.01,0.96,-0.2,-175.9,396.8,-149.0,0.2,-10.49,0.04,0.0,0.9806630410084801,1.4339456056629203,0.016784401184266273,0.35,0,0,0.0
3.2138087450002786,16,5899.41,94.4,3.4,54.0,-1.19,-0.96,0.27,0.01,0.94,-0.2,-172.1,375.6,-210.0,0.1,-9.8,0.04,0.0,0.9610931276416453,1.5526107045875988,0.0027298019389171424,0.35,0,0,0.0
3.2253974900004323,17,5899.42,94.3,3.5,54.1,-1.14,-1.08,0.5,0.0,0.93,-0.19,-168.6,343.0,-318.0,0.01,-8.75,-0.07,0.0,0.9492101980067429,1.6480291259562132,0.014320476942343174,0.35,0,0,0.0
3.2338563849998536,18,5899.43,94.2,3.5,54.2,-0.94,-1.2,0.73,0.0,0.92,-0.19,-165.4,307.9,-316.0,-0.07,-7.93,0.22,0.0,0.9394147114027969,1.690118339052032,0.023633644275363408,0.35,0,0,0.0
3.2453508110002076,19,5899.44,94.2,3.6,54.3,-0.65,-1.35,0.88,-0.01,0.92,-0.2,-162.5,279.5,-293.0,-0.14,-7.14,0.13,0.0,0.941541289588513,1.7376420805217627,0.021076924767854277,0.35,0,0,0.0
3.2536734330005856,20,5899.45,94.1,3.7,54.5,-0.34,-1.45,0.97,0.0,0.92,-0.2,-159.9,249.2,-297.0,-0.21,-6.35,0.21,0.0,0.9414881836751856,1.777357589231835,0.02070743006755804,0.35,0,0,0.0
3.2650212910002665,21,5899.46,94.1,3.8,54.6,-0.23,-1.5,1.03,-0.02,0.92,-0.2,-157.6,221.1,-281.0,-0.27,-5.55,-0.19,0.0,0.9417005893594843,1.8340665200586375,0.020085123895594137,0.35,0,0,0.0
3.273622849000276,22,5899.47,94.1,3.9,54.8,-0.37,-1.61,1.09,-0.03,0.91,-0.18,-155.6,195.5,-248.0,-0.32,-4.94,0.1,0.0,0.9281163720137686,1.9791664912280624,0.03299595441648362,0.35,0,0,0.0
3.285239466999883,23,5899.48,94.1,4.0,55.0,-0.56,-1.75,1.17,-0.02,0.9,-0.18,-153.7,173.6,-219.0,-0.37,-4.38,0.32,0.0,0.9180413934022801,2.1783020910791966,0.042209514367412715,0.35,0,0,0.0
3.29379721100031,24,5899.49,94.0,4.1,55.2,-0.49,-1.87,1.17,-0.02,0.87,-0.19,-152.1,152.1,-225.0,-0.41,-3.71,0.0,0.0,0.890730037665734,2.259623862504554,0.06813045270187967,0.35,0,0,0.0
3.3053878030004853,25,5899.5,94.0,4.2,55.4,-0.13,-1.93,1.14,-0.01,0.86,-0.21,-150.8,128.0,-229.0,-0.44,-3.05,-0.02,0.0,0.8853247991556544,2.245306215196493,0.07206497738772011,0.35,0,0,0.0
3.313741982000465,26,5899.51,94.0,4.3,55.6,0.22,-1.88,1.05,0.0,0.86,-0.21,-149.7,102.3,-248.0,-0.46,-2.47,0.05,0.0,0.8852683209061533,2.1645553815968763,0.07067902652447688,0.35,0,0,0.0
3.3256040750002285,27,5899.52,94.1,4.3,55.7,0.48,-1.75,0.94,0.02,0.89,-0.2,-148.8,79.3,-225.0,-0.48,-1.86,0.11,0.0,0.9124143795447329,2.043648697795196,0.042662308528179316,0.35,0,0,0.0
3.3339040500004558,28,5899.53,94.1,4.4,55.9,0.58,-1.63,0.81,0.03,0.91,-0.21,-148.2,58.4,-227.0,-0.5,-1.27,0.2,0.0,0.9343982020530648,1.9103402838238008,0.020264916299450486,0.35,0,0,0.0
3.34527531599997,29,5899.54,94.2,4.5,56.1,0.7,-1.49,0.68,0.05,0.93,-0.24,-147.8,32.5,-255.0,-0.5,-0.45,0.15,0.0,0.9617692030835673,1.7811513130556875,0.006963963036430987,0.35,0,0,0.0
3.3538186240002688,30,5899.55,94.3,4.5,56.2,0.67,-1.37,0.66,0.06,0.95,-0.25,-147.7,0.1,-287.0,-0.5,0.33,0.02,0.0,0.9841747812253675,1.6617460696508357,0.02878215035466658,0.35,0,0,0.0
3.3653338270005406,31,5899.56,94.4,4.6,56.4,0.55,-1.34,0.8,0.05,0.95,-0.26,-147.8,-17.1,-179.0,-0.5,0.61,0.13,0.0,0.9862048468751307,1.6547205202087756,0.030195971684341183,0.35,0,0,0.0
3.3737156160004815,32,5899.57,94.4,4.7,56.5,0.36,-1.39,1.02,0.02,0.95,-0.23,-148.0,-29.0,-148.0,-0.49,1.02,0.07,0.0,0.9776502442080194,1.7612779451296152,0.021208541636885347,0.35,0,0,0.0
3.3851743260001967,33,5899.58,94.5,4.8,56.7,0.34,-1.73,1.08,0.0,0.94,-0.16,-148.4,-44.3,-161.0,-0.47,1.51,-0.09,0.0,0.9535197952848173,2.0675831301304433,0.0028634691405903245,0.35,0,0,0.0
