host_time_s,seq,device_time_s,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,belt_length,belt_velocity,belt_acceleration,motor_pos,motor_vel,motor_iq_meas,motor_iq_set,acc_mag,gyro_mag,gyro_corrected,gyro_side_score,gyro_side_separation,step_period_s,gait_cycle_s,cadence_spm,gait_speed_ratio,assist_pulse_s,acc_residual,threshold,gyro_threshold,belt_threshold,belt_ok,calibrated,imu_side,imu_heel_strike,heel_strike,hs_count,left_hs_count,right_hs_count,torque_cmd_nm
0.23995711399993525,26,969.6,92.4,8.5,-92.2,-1.82,-0.37,0.27,-0.01,0.99,-0.05,-97.2,372.1,-374.0,-1.92,-9.62,0.0,0.0,0.991312261600753,1.876752514318284,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.0015612235897115578,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.25230266800008394,27,969.61,92.2,8.5,-92.1,-1.76,-0.56,0.35,0.0,0.98,-0.05,-93.8,328.2,-428.0,-2.01,-8.38,0.19,0.0,0.9812746812182611,1.8798138205684094,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.008306829656924863,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.2604861229999642,28,969.62,92.1,8.6,-92.1,-1.89,-0.8,0.42,0.0,0.98,-0.05,-90.7,291.0,-346.0,-2.08,-7.59,0.16,0.0,0.9812746812182611,2.094874697923482,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.008140693063786397,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.27236044000005677,29,969.63,91.9,8.6,-92.0,-1.91,-0.92,0.47,0.03,0.96,-0.05,-88.0,268.5,-247.0,-2.16,-7.08,-0.07,0.0,0.9617692030835672,2.171497179367268,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.02709324777451072,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.28033656599995993,30,969.64,91.7,8.6,-91.9,-1.69,-0.98,0.5,0.04,0.93,-0.06,-85.4,250.2,-202.0,-2.22,-6.59,0.26,0.0,0.9327915093953204,2.0165564708185086,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.05494952263350228,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.2924079609999808,31,969.65,91.6,8.6,-91.8,-1.5,-1.04,0.54,0.02,0.92,-0.06,-83.1,233.0,-182.0,-2.29,-6.13,0.15,0.0,0.9221713506718803,1.9034705146127164,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.06425828772980358,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.30052478500010693,32,969.66,91.5,8.7,-91.7,-1.37,-1.17,0.58,0.0,0.92,-0.07,-80.8,215.7,-176.0,-2.34,-5.66,0.03,0.0,0.9226592003551474,1.8926700716184002,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.062495029285605797,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.31229070099993805,33,969.67,91.4,8.8,-91.5,-1.13,-1.36,0.63,0.01,0.91,-0.07,-78.8,201.5,-136.0,-2.4,-5.34,0.22,0.0,0.9127431182978045,1.8770721882761996,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.07096288911608972,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.32056722400011495,34,969.68,91.3,8.8,-91.4,-0.86,-1.54,0.64,0.02,0.93,-0.07,-76.8,191.5,-104.0,-2.45,-5.11,0.03,0.0,0.9328451104015072,1.8763794925334267,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.04984367907213927,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.3322489710001264,35,969.69,91.2,8.9,-91.2,-0.73,-1.73,0.63,0.02,0.94,-0.08,-75.0,185.0,-71.0,-2.5,-4.97,0.12,0.0,0.9436100889668358,1.980580722919417,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.03829712649667427,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.3405090129999735,36,969.7,91.2,8.9,-91.0,-0.79,-1.87,0.62,0.03,0.96,-0.09,-73.2,179.9,-67.0,-2.55,-4.79,0.02,0.0,0.9646761114488116,2.1225927541570475,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.016886481934404673,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
