host_time_s,seq,device_time_s,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
2.497835562000091,46,1742.04,92.9,7.2,-80.1,-0.44,-2.26,0.86,-0.12,0.79,-0.07
2.5079481349998787,47,1742.05,92.9,7.2,-79.8,0.31,-2.54,0.89,-0.12,0.77,-0.08
2.5178926389999106,48,1742.06,93.0,7.3,-79.6,1.09,-2.63,0.84,-0.1,0.78,-0.15
2.5278354570000374,49,1742.07,93.2,7.4,-79.3,1.75,-2.38,0.74,-0.07,0.81,-0.21
2.538009994999811,50,1742.08,93.4,7.4,-79.1,2.22,-1.94,0.54,-0.01,0.87,-0.22
2.548011051999765,51,1742.09,93.7,7.5,-78.9,2.39,-1.52,0.38,0.04,0.94,-0.21
2.557839397999942,52,1742.1,94.0,7.5,-78.8,2.44,-1.1,0.14,0.09,0.98,-0.21
2.567909595999936,53,1742.11,94.2,7.5,-78.7,2.21,-0.51,-0.11,0.16,1.04,-0.22
2.5779191689998697,54,1742.12,94.4,7.5,-78.7,1.52,0.08,-0.34,0.19,1.05,-0.25
2.5879043469999488,55,1742.13,94.5,7.4,-78.7,0.8,0.63,-0.46,0.19,1.04,-0.3
2.5980238369998006,56,1742.14,94.5,7.4,-78.8,0.41,1.03,-0.43,0.13,1.0,-0.28
2.6080154819997006,57,1742.15,94.6,7.4,-78.9,0.32,1.09,-0.32,0.01,0.98,-0.11
2.6178595999999743,58,1742.16,94.6,7.3,-79.0,1.34,0.22,-0.73,-0.08,0.92,0.07
2.6280402530001084,59,1742.17,94.9,7.2,-79.0,3.41,-1.0,-1.61,0.02,1.05,0.01
2.6380032869997194,60,1742.18,95.3,7.0,-78.9,4.9,-0.79,-2.33,0.09,1.2,-0.22
2.6478744860000916,61,1742.19,95.9,6.7,-78.9,5.56,0.4,-3.53,0.03,1.3,-0.35
2.6579509789999065,62,1742.2,96.4,6.2,-79.1,4.37,1.87,-4.61,-0.02,1.48,-0.3
2.6679126519998135,63,1742.21,96.6,5.8,-79.4,1.33,2.97,-4.61,0.0,1.74,-0.13
2.6778676240001005,64,1742.22,96.6,5.4,-79.7,-1.07,2.94,-3.38,0.05,1.75,0.14
2.6879982319997,65,1742.23,96.4,5.2,-80.0,-1.91,1.82,-2.01,0.0,1.58,0.29
2.697959350000019,66,1742.24,96.2,5.1,-80.1,-1.49,0.58,-1.02,-0.08,1.38,0.25
2.707889769999838,67,1742.25,96.1,5.0,-80.1,-0.99,-0.24,-0.43,-0.09,1.23,0.23
2.7178272739997738,68,1742.26,96.0,5.0,-80.1,-1.0,-0.98,-0.08,-0.06,1.14,0.29
2.7280182649997187,69,1742.27,95.9,4.9,-79.9,-1.22,-2.1,0.02,-0.06,1.03,0.34
2.737829858999703,70,1742.28,95.8,4.9,-79.6,-1.34,-3.29,-0.1,-0.07,0.93,0.32
2.7478494899996804,71,1742.29,95.7,4.9,-79.3,-1.48,-4.03,-0.44,-0.1,0.86,0.2
2.757969509999839,72,1742.3,95.5,4.7,-78.9,-1.78,-4.17,-0.87,-0.1,0.84,0.12
2.7678558180000437,73,1742.31,95.4,4.6,-78.5,-2.13,-3.99,-1.09,-0.07,0.9,0.05
2.7778924710000865,74,1742.32,95.2,4.4,-78.1,-2.33,-3.57,-1.16,0.0,0.92,-0.04
2.787950981999984,75,1742.33,94.9,4.3,-77.8,-2.13,-2.97,-0.88,0.07,1.0,-0.05
2.79796505000013,76,1742.34,94.8,4.2,-77.5,-1.78,-2.43,-0.52,0.15,1.02,-0.1
2.8078347400000894,77,1742.35,94.6,4.2,-77.3,-1.58,-2.0,-0.03,0.24,1.05,-0.12
2.8178589429999192,78,1742.36,94.5,4.2,-77.1,-1.39,-1.5,0.45,0.3,1.03,-0.17
2.827980162000131,79,1742.37,94.4,4.3,-77.0,-1.23,-1.01,0.72,0.33,0.97,-0.18
2.8379184579998764,80,1742.38,94.2,4.4,-76.9,-1.04,-0.69,1.03,0.33,0.97,-0.15
2.8480083559998093,81,1742.39,94.2,4.5,-76.8,-0.66,-0.42,1.31,0.29,0.96,-0.15
2.8579668590000438,82,1742.4,94.1,4.6,-76.8,-0.04,-0.13,1.61,0.24,0.96,-0.13
2.867845290999867,83,1742.41,94.2,4.8,-76.8,0.47,0.16,1.82,0.18,0.92,-0.13
2.8779298340000423,84,1742.42,94.2,5.0,-76.8,0.91,0.51,1.78,0.12,0.88,-0.12
2.8879354999999123,85,1742.43,94.4,5.2,-76.9,1.01,0.7,1.57,0.08,0.87,-0.11
2.8978705089998584,86,1742.44,94.5,5.3,-76.9,0.77,0.78,1.39,0.05,0.88,-0.09
2.907966571000088,87,1742.45,94.5,5.4,-77.0,0.4,0.79,1.22,0.03,0.86,-0.09
2.917957419999766,88,1742.46,94.6,5.5,-77.1,0.01,0.7,1.1,0.01,0.85,-0.09
2.927849325999887,89,1742.47,94.6,5.6,-77.1,-0.29,0.57,0.98,0.01,0.84,-0.1
2.93798472699973,90,1742.48,94.5,5.6,-77.2,-0.5,0.46,0.92,0.02,0.83,-0.11
2.947993710999981,91,1742.49,94.5,5.7,-77.2,-0.67,0.39,0.86,0.05,0.83,-0.12
2.957763557999897,92,1742.5,94.5,5.8,-77.2,-0.72,0.35,0.79,0.08,0.83,-0.13
2.9678495099997235,93,1742.51,94.5,5.9,-77.2,-0.72,0.32,0.67,0.11,0.84,-0.14
2.9778803009999137,94,1742.52,94.4,5.9,-77.3,-0.79,0.36,0.46,0.14,0.83,-0.16
2.9878538759999174,95,1742.53,94.3,6.0,-77.3,-0.88,0.41,0.16,0.14,0.8,-0.19
2.99801289800007,96,1742.54,94.2,6.0,-77.3,-0.97,0.49,-0.22,0.15,0.75,-0.22
3.007988705000116,97,1742.55,94.1,5.9,-77.4,-1.16,0.58,-0.67,0.16,0.7,-0.25
3.017903939000007,98,1742.56,94.0,5.8,-77.5,-1.22,0.81,-1.09,0.17,0.68,-0.28
3.027935700999933,99,1742.57,93.9,5.7,-77.6,-1.04,1.23,-1.37,0.17,0.67,-0.3
3.03797748199986,100,1742.58,93.8,5.6,-77.7,-0.38,1.62,-1.49,0.16,0.69,-0.26
3.0479029309999532,101,1742.59,93.8,5.5,-77.9,0.58,1.7,-1.36,0.13,0.76,-0.18
3.057902326999738,102,1742.6,93.9,5.4,-78.1,1.79,1.46,-1.12,0.08,0.81,-0.11
3.067854566999813,103,1742.61,94.2,5.3,-78.2,2.81,0.93,-0.91,0.06,0.85,-0.1
3.077686701999937,104,1742.62,94.5,5.2,-78.3,3.31,0.42,-0.78,0.05,0.92,-0.15
3.087928064999687,105,1742.63,94.9,5.1,-78.3,3.24,0.14,-0.64,0.05,0.98,-0.19
3.0980272070000865,106,1742.64,95.2,5.0,-78.3,2.92,0.06,-0.47,0.03,1.07,-0.21
3.107932111000082,107,1742.65,95.4,5.0,-78.3,2.72,-0.08,-0.15,-0.02,1.16,-0.16
3.1179161800000657,108,1742.66,95.7,5.0,-78.3,2.63,-0.64,0.17,-0.06,1.17,-0.1
3.1280339509999067,109,1742.67,96.0,5.0,-78.2,2.61,-1.59,0.44,-0.07,1.14,-0.12
3.1379929800000355,110,1742.68,96.3,5.0,-78.0,2.24,-2.42,0.67,-0.07,1.08,-0.23
3.147956106000038,111,1742.69,96.4,5.1,-77.7,1.08,-2.67,0.6,-0.04,0.95,-0.37
3.157956172000013,112,1742.7,96.5,5.1,-77.4,0.09,-2.32,0.0,0.02,0.84,-0.45
3.167953292999755,113,1742.71,96.5,5.0,-77.3,-0.04,-1.51,-0.39,0.15,1.06,-0.35
3.177725813000052,114,1742.72,96.6,5.0,-77.1,0.72,-1.24,0.31,0.18,1.41,-0.14
3.1879427300000316,115,1742.73,96.7,5.1,-77.0,3.17,-1.73,1.69,0.11,1.69,-0.06
3.198014265999973,116,1742.74,97.2,5.3,-76.7,5.1,-1.99,3.65,0.0,1.86,-0.08
3.2077746979998665,117,1742.75,97.7,5.7,-76.5,3.7,-2.4,4.5,0.03,1.63,0.04
3.2178426199998285,118,1742.76,97.9,6.1,-76.1,0.64,-3.15,4.27,0.25,1.45,0.08
3.2280080339996857,119,1742.77,97.9,6.5,-75.8,-1.1,-2.52,3.3,0.31,1.27,-0.03
3.237726475999807,120,1742.78,97.8,6.7,-75.5,-1.91,-1.72,2.06,0.3,1.12,0.0
3.2479607860000215,121,1742.79,97.6,6.8,-75.4,-2.27,-0.92,1.34,0.37,1.11,-0.14
3.257986732000063,122,1742.8,97.4,6.9,-75.4,-1.52,1.28,1.08,0.37,0.99,-0.21
3.2679139779997968,123,1742.81,97.2,7.1,-75.6,-1.55,2.78,0.97,0.27,0.97,-0.03
3.2779639360001056,124,1742.82,97.0,7.2,-75.9,-1.27,3.71,0.76,0.18,0.91,0.03
3.2879297659997064,125,1742.83,96.8,7.3,-76.3,-1.51,4.3,0.61,0.19,0.88,0.05
3.2978395850000197,126,1742.84,96.6,7.4,-76.8,-2.0,4.71,0.62,0.21,0.86,0.05
3.3079776459999266,127,1742.85,96.3,7.6,-77.3,-2.19,4.92,0.74,0.21,0.83,0.07
3.317858720000004,128,1742.86,96.0,7.7,-77.7,-1.91,4.91,0.88,0.19,0.81,0.07
3.327958623000086,129,1742.87,95.8,7.8,-78.2,-1.09,4.67,0.85,0.14,0.82,0.08
3.3379688449999776,130,1742.88,95.7,8.0,-78.6,-0.2,4.12,0.67,0.07,0.86,0.09
3.3479949329998817,131,1742.89,95.7,8.0,-79.0,0.41,3.5,0.35,0.0,0.94,0.07
3.3578724119997787,132,1742.9,95.7,8.1,-79.3,0.19,3.08,-0.06,-0.08,0.99,0.0
3.3678377510000246,133,1742.91,95.6,8.1,-79.6,-0.54,2.87,-0.45,-0.16,1.03,0.01
3.377918934999798,134,1742.92,95.5,8.1,-79.9,-1.24,2.53,-0.77,-0.21,1.01,0.02
3.387903804999951,135,1742.93,95.3,8.0,-80.2,-1.47,2.08,-0.98,-0.23,0.98,0.02
3.3978909399997974,136,1742.94,95.1,7.9,-80.4,-1.41,1.48,-1.13,-0.21,0.93,0.02
3.407951975999822,137,1742.95,95.0,7.8,-80.5,-1.25,1.0,-1.27,-0.18,0.89,0.01
3.417989569999918,138,1742.96,94.8,7.7,-80.6,-1.11,0.44,-1.36,-0.13,0.87,0.02
3.427917315999821,139,1742.97,94.7,7.5,-80.6,-0.99,-0.05,-1.44,-0.08,0.87,0.0
3.438008620999881,140,1742.98,94.6,7.4,-80.6,-1.05,-0.41,-1.43,-0.02,0.89,-0.02
3.4479851379996944,141,1742.99,94.5,7.2,-80.5,-1.17,-0.65,-1.33,0.01,0.91,-0.06
3.457830721999926,142,1743.0,94.4,7.0,-80.5,-1.24,-0.76,-1.17,0.05,0.92,-0.09
3.4678837309998016,143,1743.01,94.3,6.9,-80.4,-1.26,-0.79,-1.04,0.06,0.9,-0.12
3.477967613999681,144,1743.02,94.2,6.7,-80.3,-1.22,-0.78,-0.99,0.06,0.89,-0.14
3.4878968429998167,145,1743.03,94.2,6.6,-80.3,-1.09,-0.71,-0.94,0.07,0.91,-0.16
3.4979634989999795,146,1743.04,94.1,6.5,-80.2,-0.94,-0.58,-0.79,0.07,0.93,-0.18
3.5079929799999263,147,1743.05,94.0,6.5,-80.1,-0.87,-0.4,-0.58,0.05,0.95,-0.19
3.517777962999844,148,1743.06,93.9,6.4,-80.1,-0.95,-0.27,-0.3,0.03,0.97,-0.19
3.527973541999927,149,1743.07,93.8,6.4,-80.1,-1.23,-0.23,0.01,0.0,0.97,-0.19
3.537982899999861,150,1743.08,93.7,6.4,-80.1,-1.64,-0.33,0.36,-0.02,0.95,-0.16
3.5480023790000814,151,1743.09,93.5,6.5,-80.0,-2.02,-0.56,0.71,-0.06,0.91,-0.14
3.557978748000096,152,1743.1,93.3,6.6,-79.9,-2.25,-0.92,1.0,-0.09,0.85,-0.11
3.5678942059998917,153,1743.11,93.1,6.7,-79.8,-2.29,-1.41,1.19,-0.13,0.78,-0.1
3.577918855000007,154,1743.12,92.9,6.8,-79.6,-2.08,-1.93,1.24,-0.16,0.73,-0.09
3.5880020029999287,155,1743.13,92.7,6.9,-79.4,-1.51,-2.3,1.14,-0.17,0.69,-0.14
3.5979957629997443,156,1743.14,92.6,7.0,-79.2,-0.66,-2.33,0.88,-0.16,0.7,-0.15
3.607870680999895,157,1743.15,92.6,7.0,-78.9,0.18,-2.26,0.6,-0.1,0.74,-0.14
3.6179100370000015,158,1743.16,92.7,7.1,-78.7,0.8,-2.02,0.39,-0.04,0.79,-0.14
3.6280412389996854,159,1743.17,92.9,7.1,-78.5,1.37,-1.81,0.16,0.02,0.82,-0.11
3.637865321999925,160,1743.18,93.1,7.1,-78.3,1.98,-1.74,-0.09,0.1,0.85,-0.13
3.6479983089998314,161,1743.19,93.3,7.0,-78.2,2.38,-1.43,-0.29,0.17,0.91,-0.21
3.657898484999805,162,1743.2,93.6,7.0,-78.1,2.28,-0.61,-0.37,0.21,0.97,-0.29
3.6678794989998096,163,1743.21,93.8,7.0,-78.1,1.77,0.49,-0.3,0.21,1.03,-0.33
3.677752165000129,164,1743.22,93.9,7.0,-78.2,1.3,1.44,-0.09,0.2,1.03,-0.3
3.687921311000082,165,1743.23,94.0,7.0,-78.4,1.17,1.7,0.15,0.15,1.01,-0.21
3.6980053709999083,166,1743.24,94.2,7.0,-78.5,1.31,1.31,0.41,0.03,1.0,-0.11
3.7078945949997433,167,1743.25,94.3,7.0,-78.6,1.96,0.5,0.27,-0.1,0.94,0.01
3.717795967999791,168,1743.26,94.6,7.0,-78.6,3.75,-1.01,-0.52,-0.09,1.01,0.01
3.7279803999999785,169,1743.27,95.1,6.9,-78.4,5.21,-1.59,-1.38,0.03,1.22,-0.14
3.7379017119997116,170,1743.28,95.7,6.7,-78.3,5.5,-0.8,-2.42,0.02,1.29,-0.36
3.748048800000106,171,1743.29,96.2,6.3,-78.3,4.58,0.78,-3.8,-0.04,1.38,-0.32
3.7579221440000765,172,1743.3,96.5,5.9,-78.5,2.08,2.0,-4.62,-0.05,1.57,-0.14
3.7676714409999477,173,1743.31,96.5,5.5,-78.8,-0.13,2.59,-4.36,0.01,1.61,0.07
3.7772997600000053,174,1743.32,96.4,5.1,-79.1,-0.64,1.99,-3.66,0.08,1.58,0.33
3.787909351000053,175,1743.33,96.4,4.8,-79.3,-0.42,0.7,-2.64,0.01,1.48,0.28
3.7978944490000686,176,1743.34,96.3,4.6,-79.3,-0.27,0.02,-1.72,-0.06,1.33,0.16
3.807974613999704,177,1743.35,96.3,4.5,-79.3,-0.52,-0.5,-1.01,-0.08,1.22,0.2
3.81794439999976,178,1743.36,96.2,4.4,-79.2,-0.83,-1.4,-0.51,-0.04,1.15,0.28
3.8279996659998687,179,1743.37,96.2,4.4,-79.0,-0.89,-2.5,-0.2,-0.02,1.06,0.29
3.8380113580001307,180,1743.38,96.1,4.3,-78.7,-0.77,-3.34,-0.18,-0.04,0.95,0.24
3.847992731999966,181,1743.39,96.1,4.2,-78.4,-0.84,-3.83,-0.48,-0.05,0.9,0.2
3.8579984109996985,182,1743.4,96.0,4.1,-78.0,-1.08,-3.92,-0.82,-0.02,0.89,0.07
3.8678910459998406,183,1743.41,95.9,4.0,-77.6,-1.73,-3.38,-0.95,0.01,0.95,0.0
3.8779335979997995,184,1743.42,95.6,3.9,-77.4,-2.26,-2.53,-0.85,0.06,0.96,-0.09
3.888072874000045,185,1743.43,95.4,3.8,-77.2,-2.06,-1.79,-0.62,0.12,0.95,-0.08
3.89802678299975,186,1743.44,95.3,3.8,-77.0,-1.42,-1.29,-0.37,0.18,0.94,-0.08
3.907965189999686,187,1743.45,95.2,3.8,-76.9,-0.89,-0.89,-0.04,0.24,0.95,-0.1
3.9178840629997467,188,1743.46,95.1,3.8,-76.8,-0.68,-0.63,0.23,0.27,0.93,-0.11
3.9280025049997676,189,1743.47,95.1,3.8,-76.8,-0.45,-0.49,0.49,0.3,0.95,-0.13
3.937961761999759,190,1743.48,95.0,3.9,-76.7,-0.19,-0.31,0.82,0.28,0.98,-0.12
3.947987464000107,191,1743.49,95.0,4.0,-76.7,0.0,-0.2,1.23,0.23,0.99,-0.11
3.9580164059998424,192,1743.5,95.1,4.1,-76.7,0.41,-0.04,1.5,0.18,0.96,-0.11
3.967945421999957,193,1743.51,95.1,4.3,-76.7,0.89,0.14,1.57,0.13,0.93,-0.11
3.97784891099991,194,1743.52,95.3,4.5,-76.7,1.11,0.26,1.52,0.09,0.93,-0.1
3.9880299419996845,195,1743.53,95.4,4.7,-76.7,0.95,0.35,1.37,0.06,0.9,-0.11
3.9980001700000685,196,1743.54,95.5,4.8,-76.7,0.55,0.38,1.19,0.04,0.9,-0.11
4.007917118000023,197,1743.55,95.5,4.9,-76.7,0.18,0.52,1.0,0.02,0.88,-0.13
4.017988705999869,198,1743.56,95.5,4.9,-76.8,-0.25,0.48,0.94,0.03,0.87,-0.11
4.028051084999788,199,1743.57,95.5,5.0,-76.8,-0.4,0.44,0.92,0.03,0.86,-0.11
4.037804391999998,200,1743.58,95.5,5.1,-76.8,-0.32,0.38,0.89,0.04,0.84,-0.12
4.048049596000055,201,1743.59,95.5,5.1,-76.9,-0.13,0.4,0.82,0.07,0.84,-0.13
4.058020166999995,202,1743.6,95.5,5.2,-76.9,-0.06,0.43,0.68,0.09,0.85,-0.15
4.067956443999719,203,1743.61,95.6,5.3,-76.9,-0.19,0.48,0.5,0.11,0.87,-0.16
4.077960297000118,204,1743.62,95.5,5.4,-77.0,-0.48,0.58,0.26,0.13,0.87,-0.19
4.087920505000056,205,1743.63,95.5,5.4,-77.1,-0.84,0.67,0.01,0.15,0.87,-0.2
4.09802228999979,206,1743.64,95.4,5.4,-77.1,-1.14,0.74,-0.23,0.14,0.85,-0.22
4.10792905299968,207,1743.65,95.2,5.3,-77.2,-1.49,0.76,-0.49,0.13,0.81,-0.23
4.117883361999702,208,1743.66,95.0,5.3,-77.3,-1.78,0.79,-0.7,0.11,0.77,-0.25
4.128002524999829,209,1743.67,94.9,5.2,-77.4,-1.91,0.91,-0.86,0.1,0.73,-0.28
4.13791786999991,210,1743.68,94.7,5.1,-77.5,-1.63,1.08,-0.97,0.1,0.7,-0.25
4.148033091999878,211,1743.69,94.5,5.0,-77.6,-0.94,1.11,-0.99,0.1,0.7,-0.21
4.1579223989997445,212,1743.7,94.5,4.9,-77.7,0.34,0.96,-0.86,0.09,0.75,-0.18
4.167938757999764,213,1743.71,94.6,4.9,-77.8,1.74,0.72,-0.65,0.08,0.81,-0.18
4.177938644999813,214,1743.72,94.8,4.8,-77.9,2.79,0.47,-0.41,0.06,0.87,-0.19
4.187945232999937,215,1743.73,95.1,4.8,-77.9,3.21,0.27,-0.32,0.06,0.92,-0.19
4.19790427199996,216,1743.74,95.5,4.8,-77.9,3.06,0.08,-0.23,0.05,1.01,-0.16
4.208029779999833,217,1743.75,95.8,4.7,-77.9,2.72,-0.24,-0.03,0.02,1.09,-0.09
4.217856153999946,218,1743.76,96.1,4.7,-77.9,2.61,-0.94,0.13,-0.02,1.1,-0.02
4.227910633999727,219,1743.77,96.4,4.7,-77.7,2.71,-1.9,0.18,-0.05,1.08,-0.02
4.238025311000001,220,1743.78,96.6,4.7,-77.5,2.45,-2.83,0.22,-0.07,1.07,-0.13
4.24805969199997,221,1743.79,96.8,4.7,-77.2,1.24,-3.14,0.19,-0.06,1.0,-0.32
4.257819563999874,222,1743.8,96.9,4.6,-76.9,0.09,-2.63,-0.18,0.02,0.99,-0.39
4.267942223999853,223,1743.81,96.9,4.6,-76.7,-0.12,-1.73,-0.23,0.09,1.21,-0.35
4.277852574000008,224,1743.82,97.0,4.6,-76.5,0.55,-1.39,0.38,0.08,1.4,-0.14
4.287873037999816,225,1743.83,97.1,4.6,-76.3,2.21,-1.72,1.44,0.1,1.6,-0.07
4.297933758999989,226,1743.84,97.4,4.8,-76.1,2.87,-2.01,2.81,0.12,1.59,-0.06
4.308003391000057,227,1743.85,97.6,5.1,-75.9,1.51,-2.53,3.66,0.21,1.36,-0.04
4.317905200000041,228,1743.86,97.7,5.5,-75.6,0.72,-2.3,3.78,0.35,1.23,-0.14
4.328031782999915,229,1743.87,97.8,5.8,-75.3,0.98,-1.29,3.58,0.33,1.21,-0.09
4.337913116999971,230,1743.88,97.9,6.1,-75.2,0.83,-0.74,3.19,0.26,1.18,0.02
4.3479997399999775,231,1743.89,98.0,6.4,-75.1,0.43,0.01,2.67,0.28,1.19,-0.09
4.357794644000023,232,1743.9,98.0,6.7,-75.2,-0.25,1.53,2.19,0.25,1.15,-0.14
4.36796033499968,233,1743.91,97.9,7.0,-75.4,-1.04,2.71,1.85,0.22,1.11,-0.07
4.377846718000001,234,1743.92,97.7,7.2,-75.7,-1.73,3.56,1.68,0.23,1.05,-0.05
4.387970769999811,235,1743.93,97.4,7.4,-76.0,-2.22,4.28,1.61,0.24,0.94,-0.07
4.398005826999906,236,1743.94,97.2,7.6,-76.5,-2.23,4.92,1.55,0.25,0.87,-0.04
4.407978488000026,237,1743.95,96.9,7.8,-77.0,-1.66,5.17,1.53,0.24,0.86,0.01
4.417871888999798,238,1743.96,96.7,8.0,-77.5,-0.74,5.09,1.45,0.2,0.87,0.03
4.4280288229997495,239,1743.97,96.6,8.2,-78.0,0.02,4.79,1.33,0.14,0.93,0.04
4.437945568000032,240,1743.98,96.6,8.4,-78.4,0.33,4.38,1.16,0.06,0.97,0.05
4.447937833999731,241,1743.99,96.5,8.5,-78.8,0.26,3.92,0.86,-0.03,0.97,0.02
4.458039541999824,242,1744.0,96.5,8.7,-79.2,-0.01,3.61,0.45,-0.12,0.95,-0.01
4.467909358999805,243,1744.01,96.4,8.7,-79.5,-0.23,3.26,-0.09,-0.2,0.92,0.0
4.477833618999739,244,1744.02,96.4,8.7,-79.8,-0.18,2.73,-0.57,-0.24,0.93,0.02
4.487953984999876,245,1744.03,96.3,8.7,-80.1,-0.03,2.08,-0.97,-0.24,0.93,0.02
4.497999770999741,246,1744.04,96.3,8.6,-80.3,-0.09,1.44,-1.27,-0.21,0.93,0.01
4.5079135940000015,247,1744.05,96.2,8.4,-80.4,-0.34,0.89,-1.44,-0.17,0.91,0.0
4.517901639999764,248,1744.06,96.2,8.3,-80.5,-0.7,0.43,-1.52,-0.13,0.89,0.0
4.52804807099983,249,1744.07,96.1,8.1,-80.5,-0.98,0.01,-1.51,-0.09,0.88,-0.01
4.537866600999678,250,1744.08,96.0,8.0,-80.5,-1.05,-0.28,-1.35,-0.06,0.88,-0.02
4.547998337000081,251,1744.09,95.9,7.9,-80.5,-1.04,-0.5,-1.16,-0.03,0.87,-0.02
4.558016214999952,252,1744.1,95.8,7.8,-80.4,-1.04,-0.67,-1.02,-0.02,0.87,-0.04
4.567861477999941,253,1744.11,95.7,7.7,-80.4,-1.15,-0.78,-0.9,0.0,0.88,-0.05
