host_time_s,seq,device_time_s,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,belt_length,belt_velocity,belt_acceleration,motor_pos,motor_vel,motor_iq_meas,motor_iq_set,acc_mag,gyro_mag,acc_residual,threshold,heel_strike,hs_count,torque_cmd_nm
2.0683836249991145,1,729.31,99.0,6.0,-36.1,1.32,1.68,-0.56,0.03,0.87,0.01,-156.3,303.0,23.0,-0.34,-7.53,-0.17,0.0,0.8705745229444749,2.2087100307645637,0.0,0.35,0,0,0.0
2.0766397539991885,2,729.32,99.5,5.9,-36.3,2.84,0.74,-0.64,0.02,1.0,-0.02,-152.1,269.4,-66.0,-0.41,-7.52,-0.14,0.0,1.000399920031984,3.0037975963769594,0.12722888914575892,0.35,0,0,0.0
2.0845423489990935,3,729.33,99.8,5.9,-36.4,2.87,0.42,-0.76,0.0,1.06,-0.1,-149.6,284.8,84.0,-0.48,-7.96,0.03,0.0,1.0647065323364933,2.9984829497597616,0.18770479142126284,0.35,0,0,0.0
2.092503173998921,4,729.34,100.0,5.8,-36.4,1.79,0.27,-0.74,0.02,1.14,-0.15,-146.6,305.3,171.0,-0.57,-8.56,-0.3,0.0,1.15,1.9556584568886255,0.26753829390307415,0.35,0,0,0.0
2.1041215419991204,5,729.35,100.1,5.6,-36.5,1.29,0.14,-0.83,0.02,1.08,-0.17,-143.2,327.7,185.0,-0.67,-9.1,0.07,0.0,1.0934806811279292,1.540324641106543,0.20679859553038338,0.35,0,0,0.0
2.112584133999917,6,729.36,100.2,5.5,-36.5,0.99,0.13,-0.87,0.05,1.05,-0.19,-139.8,339.4,132.0,-0.76,-9.38,-0.2,0.0,1.0682228231974826,1.3243488966280752,0.17790992284793805,0.35,0,0,0.0
2.124138902998311,7,729.37,100.3,5.4,-36.5,1.0,0.25,-0.88,0.08,1.03,-0.2,-136.3,352.4,129.0,-0.86,-9.72,-0.14,0.0,1.0522832318344715,1.355322839769182,0.15873092485522833,0.35,0,0,0.0
2.1325358979993325,8,729.38,100.4,5.3,-36.6,1.1,0.52,-0.89,0.1,1.02,-0.21,-132.7,359.5,60.0,-0.94,-9.77,-0.15,0.0,1.0461835403025608,1.5074813431681335,0.14957860865685124,0.35,0,0,0.0
2.1441353319987684,9,729.39,100.5,5.3,-36.7,1.23,0.85,-0.87,0.12,1.01,-0.22,-129.2,360.1,50.0,-1.05,-9.9,0.08,0.0,1.0406248123122954,1.7298265809034152,0.1411394830532542,0.35,0,0,0.0
2.1525442419988394,10,729.4,100.7,5.2,-36.8,1.23,1.13,-0.88,0.13,1.01,-0.22,-125.5,369.9,74.0,-1.14,-10.12,-0.03,0.0,1.0418253212511202,1.8879088961070127,0.13949319215223732,0.35,0,0,0.0
2.1641630829999485,11,729.41,100.8,5.2,-36.9,1.07,1.36,-0.96,0.12,1.0,-0.22,-121.8,371.9,13.0,-1.24,-10.07,0.03,0.0,1.0309219175087898,1.9789138435010252,0.12601799264170888,0.35,0,0,0.0
2.1725576389999333,12,729.42,100.9,5.1,-37.1,0.8,1.53,-1.1,0.1,1.01,-0.2,-118.1,370.0,2.0,-1.36,-10.07,-0.02,0.0,1.034456378974,2.0471687766278577,0.1269614050247807,0.35,0,0,0.0
2.1840851069991913,13,729.43,100.9,5.0,-37.3,0.46,1.57,-1.24,0.07,1.01,-0.18,-114.3,369.6,-13.0,-1.45,-10.0,-0.07,0.0,1.0282995672468214,2.052827318602322,0.11838850143165003,0.35,0,0,0.0
2.1924220219989365,14,729.44,100.9,4.9,-37.5,0.02,1.57,-1.33,0.04,1.0,-0.15,-110.7,366.5,-17.0,-1.56,-9.95,0.22,0.0,1.0119782606360672,2.0577171817331945,0.10002585092447791,0.35,0,0,0.0
2.204096932999164,15,729.45,100.9,4.8,-37.6,-0.3,1.53,-1.34,0.01,0.98,-0.14,-107.0,361.8,-69.0,-1.65,-9.66,-0.02,0.0,0.9899999999999999,2.0558453249211137,0.07648663848264237,0.35,0,0,0.0
2.212461152999822,16,729.46,100.8,4.7,-37.8,-0.49,1.45,-1.3,0.0,0.97,-0.12,-103.5,344.0,-163.0,-1.75,-9.07,0.1,0.0,0.9773944955850733,2.008133461700193,0.06260351138636144,0.35,0,0,0.0
2.223863030998473,17,729.47,100.7,4.6,-38.0,-0.45,1.34,-1.23,0.0,0.96,-0.12,-100.2,325.0,-169.0,-1.83,-8.6,0.23,0.0,0.9674709297958259,1.8737662607700034,0.05162634668517185,0.35,0,0,0.0
2.2325455199988937,18,729.48,100.7,4.5,-38.1,-0.39,1.25,-1.14,-0.01,0.97,-0.12,-97.1,304.6,-212.0,-1.91,-8.0,-0.01,0.0,0.977445650662992,1.736145155221763,0.06036904620129124,0.35,0,0,0.0
2.2441338169992378,19,729.49,100.6,4.4,-38.3,-0.5,1.13,-0.98,-0.01,0.99,-0.1,-94.3,274.8,-276.0,-1.98,-7.14,0.06,0.0,0.9950879358127099,1.5771176240217466,0.07645110472398897,0.35,0,0,0.0
2.2525832899991656,20,729.5,100.5,4.3,-38.4,-0.76,1.0,-0.83,0.0,0.99,-0.1,-91.7,244.0,-286.0,-2.05,-6.27,-0.14,0.0,0.9950376877284598,1.505489953470298,0.07487283950694401,0.35,0,0,0.0
2.2640126879996387,21,729.51,100.4,4.2,-38.5,-0.92,0.92,-0.71,0.01,0.97,-0.1,-89.5,214.2,-294.0,-2.1,-5.5,0.17,0.0,0.9751922887307918,1.4821943192442752,0.053926891699090485,0.35,0,0,0.0
2.2725605189989437,22,729.52,100.3,4.2,-38.6,-0.84,0.83,-0.65,0.02,0.94,-0.09,-87.6,181.2,-326.0,-2.16,-4.5,0.05,0.0,0.9445104552094699,1.3479614237803692,0.02278015701421321,0.35,0,0,0.0
2.284127675999116,23,729.53,100.2,4.1,-38.7,-0.51,0.71,-0.68,0.04,0.91,-0.1,-86.0,146.5,-349.0,-2.2,-3.54,-0.03,0.0,0.916351460958076,1.1075197515168749,0.005271260492437091,0.35,0,0,0.0
2.292539158999716,24,729.54,100.1,4.0,-38.8,-0.07,0.65,-0.76,0.05,0.94,-0.1,-84.8,111.3,-350.0,-2.23,-2.58,0.01,0.0,0.9466255859631092,1.002496882788171,0.024502807222344214,0.35,0,0,0.0
2.304129654999997,25,729.55,100.0,3.9,-38.8,0.03,0.62,-0.77,0.06,0.98,-0.11,-83.9,76.5,-350.0,-2.24,-1.62,0.07,0.0,0.9879777325425912,0.9890399385262457,0.06453785472578977,0.35,0,0,0.0
2.3123661289992015,26,729.56,100.0,3.9,-38.9,-0.21,0.7,-0.73,0.08,1.01,-0.12,-83.4,41.3,-353.0,-2.25,-0.67,0.07,0.0,1.0202450685987166,1.0329569206893383,0.09486908696627672,0.35,0,0,0.0
