host_time_s,seq,device_time_s,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,belt_length,belt_velocity,belt_acceleration,motor_pos,motor_vel,motor_iq_meas,motor_iq_set,acc_mag,gyro_mag,acc_residual,threshold,heel_strike,hs_count,torque_cmd_nm
2.066934204000063,2,6071.29,95.6,5.4,55.9,0.88,4.98,0.06,-0.01,0.97,0.06,-229.6,-51.9,539.0,1.72,0.53,-0.3,0.0,0.9719053451854249,5.057509268404755,0.0,0.35,0,0,0.0
2.074037121999936,3,6071.3,95.6,5.5,55.4,1.14,4.73,-0.02,-0.03,1.0,0.04,-229.8,-1.8,404.0,1.72,-0.29,-0.15,0.0,1.0012492197250393,4.865480449040979,0.028756997048822064,0.35,0,0,0.0
2.085650431999966,4,6071.31,95.7,5.5,54.9,1.4,4.44,-0.19,-0.04,1.01,0.03,-229.7,20.6,257.0,1.71,-0.76,-0.09,0.0,1.011236866416568,4.659366909785063,0.03796975086554377,0.35,0,0,0.0
2.0939784120000695,5,6071.32,95.8,5.5,54.5,1.55,4.14,-0.41,-0.03,1.03,0.01,-229.4,38.1,202.0,1.7,-1.23,-0.13,0.0,1.0304853225543777,4.439617100606762,0.05607384286328643,0.35,0,0,0.0
2.10600743500072,6,6071.33,95.9,5.5,54.1,1.4,3.86,-0.61,-0.02,1.05,-0.01,-228.9,54.4,168.0,1.69,-1.63,0.0,0.0,1.0502380682492898,4.151108285747314,0.0743100567870345,0.35,0,0,0.0
2.114033478001147,7,6071.34,96.0,5.5,53.7,1.13,3.67,-0.74,-0.01,1.04,-0.03,-228.2,71.2,169.0,1.67,-2.13,-0.17,0.0,1.0404806581575652,3.9106776906311262,0.06326159376140372,0.35,0,0,0.0
2.125820332999865,8,6071.35,96.1,5.4,53.4,1.01,3.57,-0.83,0.01,1.02,-0.06,-227.4,89.3,183.0,1.64,-2.67,-0.15,0.0,1.0218121158021176,3.8018285074421754,0.04370119037783704,0.35,0,0,0.0
2.1340719609997905,9,6071.36,96.1,5.3,53.0,1.13,3.67,-0.88,0.03,1.0,-0.08,-226.3,110.3,205.0,1.61,-3.28,-0.17,0.0,1.0036433629531956,3.9395685042907935,0.025021788778336718,0.35,0,0,0.0
2.145724830999825,10,6071.37,96.2,5.3,52.6,1.4,3.74,-0.88,0.05,0.99,-0.07,-225.1,131.3,198.0,1.57,-3.79,-0.15,0.0,0.9937303457175894,4.089254210733297,0.014806596111875958,0.35,0,0,0.0
2.1540510120012186,11,6071.38,96.3,5.2,52.2,1.61,3.72,-0.87,0.06,0.99,-0.07,-223.6,149.9,190.0,1.53,-4.31,-0.14,0.0,0.9942836617384397,4.145768927472925,0.015052713890071678,0.35,0,0,0.0
2.1656187860007776,12,6071.39,96.4,5.1,51.8,1.71,3.7,-0.85,0.05,0.99,-0.08,-222.0,170.0,204.0,1.49,-4.89,-0.1,0.0,0.9944847912361455,4.163724294426806,0.014948766520021972,0.35,0,0,0.0
2.17403990800085,13,6071.4,96.6,5.1,51.5,1.73,3.71,-0.88,0.04,1.0,-0.09,-220.1,191.4,210.0,1.43,-5.46,0.0,0.0,1.0048382954485762,4.187051468515762,0.024796225317803566,0.35,0,0,0.0
2.1858701940000174,14,6071.41,96.7,5.0,51.1,1.64,3.71,-0.92,0.03,1.0,-0.1,-218.1,211.5,195.0,1.37,-5.97,-0.14,0.0,1.0054352291420865,4.159338889775634,0.02488529583108756,0.35,0,0,0.0
2.193935737001084,15,6071.42,96.8,4.9,50.7,1.5,3.65,-0.93,0.01,1.0,-0.09,-215.9,227.2,161.0,1.31,-6.34,-0.08,0.0,1.0040916292848974,4.054306352509637,0.023070862054420438,0.35,0,0,0.0
2.20572808200086,16,6071.43,96.9,4.8,50.3,1.36,3.48,-0.91,0.0,0.99,-0.08,-213.5,240.0,137.0,1.25,-6.68,-0.04,0.0,0.9932270636667125,3.8455298724623113,0.011962170507510916,0.35,0,0,0.0
2.2142012280000927,17,6071.44,97.0,4.7,50.0,1.17,3.23,-0.89,-0.01,0.97,-0.08,-211.0,252.9,134.0,1.18,-7.04,0.11,0.0,0.973344748791506,3.5487885256802776,0.0077617414803416995,0.35,0,0,0.0
2.225795680000374,18,6071.45,97.0,4.7,49.7,1.04,2.95,-0.89,-0.02,0.96,-0.07,-208.4,264.7,112.0,1.1,-7.31,0.01,0.0,0.9627564593395361,3.252107009309503,0.017983030313665327,0.35,0,0,0.0
2.23392772599982,19,6071.46,97.1,4.6,49.4,0.92,2.68,-0.88,-0.04,0.97,-0.08,-205.7,268.0,33.0,1.03,-7.24,0.04,0.0,0.9741149829460586,2.9670187057044317,0.006492016573000026,0.35,0,0,0.0
2.2459015090007597,20,6071.47,97.2,4.6,49.1,0.75,2.4,-0.84,-0.06,0.97,-0.08,-203.0,265.9,4.0,0.96,-7.22,0.07,0.0,0.9751410154434075,2.6510563932138447,0.0053566643941380665,0.35,0,0,0.0
