host_time_s,seq,device_time_s,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,belt_length,belt_velocity,belt_acceleration,motor_pos,motor_vel,motor_iq_meas,motor_iq_set,acc_mag,gyro_mag,acc_residual,threshold,heel_strike,hs_count,torque_cmd_nm
3.07112832599978,2,4997.13,-91.2,-1.9,-112.0,-0.29,3.32,1.35,0.0,-0.95,-0.2,-147.2,-40.9,-350.0,-0.51,1.55,0.07,0.0,0.9708243919473799,3.5956918666648843,0.0,0.28,0,0,0.0
3.0797336340001493,3,4997.14,-91.2,-2.1,-111.7,-0.52,3.52,1.31,-0.08,-1.05,-0.26,-148.0,-73.9,-324.0,-0.48,2.4,0.14,0.0,1.084665847162157,3.7916882783266876,0.11156462611048168,0.28,0,0,0.0
3.0876395659997797,4,4997.15,-91.3,-2.2,-111.3,-1.33,3.81,0.8,-0.17,-1.24,-0.25,-149.0,-106.0,-333.0,-0.45,3.32,0.18,0.0,1.2763228431709588,4.1140004861448425,0.29715718967689775,0.28,1,1,3.0
3.0983517960003155,5,4997.16,-91.5,-2.2,-110.9,-1.85,3.77,-0.28,-0.18,-1.41,-0.11,-150.3,-144.4,-377.0,-0.41,4.41,0.03,0.0,1.425692814038143,4.208776544317837,0.43759661733320043,0.28,0,1,3.0
3.1076901010001166,6,4997.17,-91.7,-2.1,-110.6,-2.16,3.42,-1.46,-0.26,-1.53,-0.01,-151.9,-159.2,90.0,-0.37,3.28,2.84,3.49,1.5519664944836922,4.3004185842775815,0.5525928918231745,0.28,0,1,3.0
3.1183779729999515,7,4997.18,-91.9,-1.9,-110.3,-1.32,2.57,-2.14,-0.17,-1.33,0.0,-152.8,-47.9,834.0,-0.36,-0.09,3.08,3.49,1.340820644232479,3.5953998386827575,0.33461810074052223,0.28,0,1,3.0
3.1276299829996788,8,4997.19,-92.0,-1.7,-110.1,-1.07,2.1,-2.47,-0.09,-1.33,-0.03,-152.6,33.5,580.0,-0.37,-1.14,3.4,3.49,1.3333791658789333,3.414059167618511,0.3206330899392371,0.28,0,1,3.0
3.1379438229996595,9,4997.2,-92.1,-1.5,-109.9,-1.34,1.97,-2.96,-0.15,-1.34,0.0,-152.2,37.1,127.0,-0.38,-0.77,3.73,3.49,1.348369385591352,3.7997499917757747,0.32891084345862276,0.28,0,1,3.0
3.1483202039999014,10,4997.21,-92.3,-1.2,-109.7,-1.98,1.55,-3.47,-0.23,-1.45,0.12,-152.0,12.6,-142.0,-0.39,0.01,3.47,3.49,1.4730241002780642,4.285300456210743,0.44449424698242823,0.28,0,1,3.0
3.158327967000332,11,4997.22,-92.5,-0.8,-109.6,-1.84,0.67,-4.19,-0.23,-1.7,0.27,-152.0,-1.1,-53.0,-0.39,-0.03,3.46,3.49,1.7366058850527946,4.624997297296508,0.6939145111220155,0.28,0,1,3.0
3.1674882739998793,12,4997.23,-92.7,-0.3,-109.6,-0.87,-0.27,-5.1,-0.25,-1.75,0.28,-152.0,-0.5,-29.0,-0.39,0.03,3.39,3.49,1.7898044585931727,5.180714236473577,0.7321708229691457,0.28,0,1,3.0
3.1784539270001915,13,4997.24,-92.7,0.1,-109.7,0.19,-1.2,-5.19,-0.22,-1.5,0.26,-152.0,-3.0,-28.0,-0.38,0.11,3.33,3.49,1.5381807436059003,5.330309559490893,0.47093616582223574,0.28,0,1,3.0
3.187597397999525,14,4997.25,-92.6,0.6,-109.9,1.47,-1.7,-4.44,-0.03,-1.19,0.14,-152.1,-7.2,-44.0,-0.38,0.25,3.5,3.49,1.19858249611781,4.97639427698409,0.12871115996746263,0.28,0,1,3.0
3.198077842999737,15,4997.26,-92.4,1.0,-110.1,2.27,-1.47,-3.32,0.21,-0.92,0.1,-152.2,-15.9,-80.0,-0.38,0.55,3.56,3.49,0.9489467845985886,4.282078934349529,0.11850606052072354,0.28,0,1,3.0
3.207649056000264,16,4997.27,-92.2,1.2,-110.2,1.99,-0.86,-2.2,0.43,-0.8,0.03,-152.4,-27.2,-122.0,-0.37,0.93,3.79,3.49,0.9087353850269065,3.0886404776211815,0.1555431108905575,0.28,0,1,3.0
3.2181005630000072,17,4997.28,-92.0,1.4,-110.3,1.02,0.15,-1.52,0.48,-0.83,0.01,-152.9,-52.5,-227.0,-0.36,1.73,3.58,3.49,0.9588534820294495,1.8366545674132628,0.10331651361025418,0.28,0,1,3.0
