host_time_s,seq,device_time_s,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,belt_length,belt_velocity,belt_acceleration,motor_pos,motor_vel,motor_iq_meas,motor_iq_set,acc_mag,gyro_mag,gyro_corrected,gyro_side_score,gyro_side_separation,step_period_s,acc_residual,threshold,gyro_threshold,belt_threshold,belt_ok,calibrated,imu_side,imu_heel_strike,heel_strike,hs_count,left_hs_count,right_hs_count,torque_cmd_nm
0.007681494999928873,1,336.51,92.5,7.6,0.1,1.39,2.38,-0.13,0.18,1.01,-0.12,-113.1,-112.3,-42.0,-1.42,2.97,0.24,0.0,1.0329085148259742,2.7592390255285966,0.0,0.0,2.0,0.6,0.0,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.015462728999978026,2,336.52,92.6,7.7,-0.1,1.49,2.5,-0.07,0.17,0.99,-0.11,-114.5,-101.2,14.0,-1.39,2.84,0.06,0.0,1.0104949282406122,2.9111853256019273,0.0,0.0,2.0,0.6,0.021965314853654938,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.023335922999990544,3,336.53,92.8,7.7,-0.3,1.45,2.64,-0.08,0.15,0.97,-0.11,-115.6,-113.1,-93.0,-1.36,3.28,0.0,0.0,0.987674035297071,3.0130549281418686,0.0,0.0,2.0,0.6,0.04389048364125214,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.03152129499994771,4,336.54,92.9,7.7,-0.6,1.38,2.77,-0.1,0.14,0.98,-0.09,-116.9,-128.5,-123.0,-1.32,3.65,0.08,0.0,0.9940321926376429,3.0963365450157383,0.0,0.0,2.0,0.6,0.03678167977466662,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.04341594699997131,5,336.55,93.1,7.7,-0.9,1.42,2.9,0.02,0.14,1.04,-0.06,-118.2,-141.1,-121.0,-1.28,3.98,0.21,0.0,1.051094667477673,3.229055589487428,0.0,0.0,2.0,0.6,0.019875179164056345,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.05153026999994381,6,336.56,93.1,7.7,-1.2,1.56,2.9,0.33,0.13,1.11,-0.01,-119.7,-153.1,-118.0,-1.24,4.3,0.18,0.0,1.1176314240392493,3.3094561486745824,0.0,0.0,2.0,0.6,0.08468369701112,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.06335103999992953,7,336.57,93.2,7.8,-1.5,1.72,2.78,0.71,0.1,1.18,0.02,-121.3,-164.6,-115.0,-1.2,4.6,0.05,0.0,1.1843985815594342,3.345280257317763,0.0,0.0,2.0,0.6,0.14842183744067872,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.07141362699996989,8,336.58,93.3,7.9,-1.7,1.56,2.6,1.02,0.06,1.21,0.02,-123.1,-174.3,-98.0,-1.15,4.84,-0.25,0.0,1.2116517651536682,3.1990623626306505,0.0,0.0,2.0,0.6,0.17216152061421441,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.08340563299998394,9,336.59,93.5,8.0,-2.0,1.19,2.45,1.22,0.02,1.23,0.03,-124.9,-183.9,-93.0,-1.1,5.09,0.01,0.0,1.2305283418109474,2.9844597501055365,0.0,0.0,2.0,0.6,0.18721733532606377,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.09132509899995966,10,336.6,93.5,8.1,-2.2,0.58,2.24,1.29,0.0,1.2,0.04,-126.8,-191.0,-75.0,-1.05,5.27,0.18,0.0,1.2006664815842907,2.6491696812397656,0.0,0.0,2.0,0.6,0.1542083655974189,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.10342093399992791,11,336.61,93.5,8.3,-2.4,0.13,1.96,1.26,0.01,1.14,0.04,-128.5,-195.8,-52.0,-1.0,5.36,0.02,0.0,1.1407453703609758,2.33368806827305,0.0,0.0,2.0,0.6,0.09240150928662194,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.11154447399997025,12,336.62,93.5,8.4,-2.6,-0.07,1.7,1.19,0.07,1.09,0.04,-130.5,-198.3,-35.0,-0.94,5.42,-0.06,0.0,1.092977584399607,2.0762947767597932,0.0,0.0,2.0,0.6,0.04374104885874819,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.12335140499999397,13,336.63,93.4,8.5,-2.8,-0.15,1.53,1.16,0.15,1.04,0.04,-132.7,-201.9,-33.0,-0.88,5.52,0.03,0.0,1.05152270541344,1.9258764238652488,0.0,0.0,2.0,0.6,0.002240446475129554,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.13148267299993677,14,336.64,93.4,8.7,-2.9,-0.03,1.5,1.04,0.22,0.99,0.04,-134.7,-203.4,-9.0,-0.83,5.5,0.14,0.0,1.0149384217774002,1.8255136263528686,0.0,0.0,2.0,0.6,0.03365696041769195,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.14337955299993155,15,336.65,93.4,8.8,-3.1,0.28,1.64,0.83,0.28,0.96,0.02,-136.7,-200.5,21.0,-0.77,5.4,-0.18,0.0,1.000199980003999,1.8592740518815398,0.0,0.0,2.0,0.6,0.04742749414727143,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.1515027340000188,16,336.66,93.4,8.8,-3.2,0.55,1.94,0.56,0.31,0.96,0.02,-138.7,-194.7,46.0,-0.72,5.23,-0.08,0.0,1.0090094152187083,2.092773279645934,0.0,0.0,2.0,0.6,0.03784569775391078,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.16327117999992424,17,336.67,93.4,8.9,-3.5,0.63,2.29,0.31,0.32,0.95,0.01,-140.6,-188.2,57.0,-0.67,5.04,-0.08,0.0,1.002496882788171,2.3952244153732236,0.0,0.0,2.0,0.6,0.04347106558075908,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.17150705400001698,18,336.68,93.4,8.9,-3.7,0.63,2.68,0.06,0.3,0.95,0.0,-142.4,-181.4,69.0,-0.63,4.84,-0.14,0.0,0.9962429422585637,2.7537065929397784,0.0,0.0,2.0,0.6,0.04873050598815909,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.18335208700000294,19,336.69,93.4,8.9,-4.0,0.52,3.04,-0.14,0.26,0.94,0.0,-144.1,-171.9,85.0,-0.58,4.56,0.03,0.0,0.9752948272189287,3.0873289426298585,0.0,0.0,2.0,0.6,0.06828504860723827,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.1915327789999992,20,336.7,93.4,8.9,-4.3,0.43,3.39,-0.31,0.22,0.94,0.01,-145.9,-162.2,94.0,-0.53,4.29,-0.19,0.0,0.9654532614269838,3.431195127065787,0.0,0.0,2.0,0.6,0.07656408211119936,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.20370963599998504,21,336.71,93.4,8.9,-4.7,0.31,3.74,-0.41,0.18,0.94,0.02,-147.4,-151.8,102.0,-0.49,3.99,-0.11,0.0,0.9572878355019455,3.775155625931202,0.0,0.0,2.0,0.6,0.08303491787551287,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.21151827299991055,22,336.72,93.3,8.9,-5.1,0.25,4.0,-0.47,0.13,0.93,0.03,-148.8,-141.0,105.0,-0.45,3.71,0.02,0.0,0.9395211546314431,4.035269507728078,0.0,0.0,2.0,0.6,0.09878556677109496,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.22330625399990822,23,336.73,93.2,8.9,-5.5,0.21,4.17,-0.52,0.08,0.94,0.05,-150.2,-130.9,100.0,-0.42,3.44,-0.1,0.0,0.9447221813845591,4.2075408494749045,0.0,0.0,2.0,0.6,0.09171284921761935,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.2314426119999098,24,336.74,93.2,8.9,-6.0,0.2,4.25,-0.56,0.03,0.96,0.07,-151.4,-121.1,95.0,-0.39,3.19,-0.06,0.0,0.9630160954002794,4.2913983734908605,0.0,0.0,2.0,0.6,0.0719505564978612,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.2437062319999086,25,336.75,93.1,8.8,-6.4,0.13,4.23,-0.58,0.0,0.98,0.09,-152.6,-114.0,76.0,-0.35,3.02,-0.07,0.0,0.9841239759298621,4.27155709314531,0.0,0.0,2.0,0.6,0.04982582244891298,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.2514015009999184,26,336.76,93.1,8.8,-6.8,0.01,4.14,-0.6,0.0,0.98,0.11,-153.7,-108.3,61.0,-0.33,2.88,0.18,0.0,0.986154146165801,4.1832642756584235,0.0,0.0,2.0,0.6,0.046839739168714534,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.2633099399999992,27,336.77,93.0,8.8,-7.2,-0.15,4.01,-0.6,-0.01,0.99,0.12,-154.7,-103.7,47.0,-0.3,2.77,-0.05,0.0,0.9972963451251589,4.057412968875611,0.0,0.0,2.0,0.6,0.034983589405169546,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.2714470219999612,28,336.78,92.9,8.7,-7.6,-0.29,3.87,-0.62,0.0,0.98,0.12,-155.8,-100.7,36.0,-0.27,2.68,-0.1,0.0,0.9873196037757985,3.93006361271672,0.0,0.0,2.0,0.6,0.0440611241394393,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.28380089099994166,29,336.79,92.8,8.7,-8.0,-0.34,3.78,-0.64,0.0,0.98,0.1,-156.7,-97.5,25.0,-0.24,2.63,0.07,0.0,0.9850888284819801,3.8488439822887077,0.0,0.0,2.0,0.6,0.04536606144459254,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.2912502819999645,30,336.8,92.7,8.6,-8.4,-0.37,3.76,-0.64,0.03,0.97,0.09,-157.7,-95.5,25.0,-0.22,2.57,0.07,0.0,0.9746281342132496,3.8319838204251333,0.0,0.0,2.0,0.6,0.0547102205990565,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.30378258899997945,31,336.81,92.6,8.6,-8.8,-0.41,3.83,-0.65,0.06,0.94,0.08,-158.6,-92.5,34.0,-0.19,2.45,0.0,0.0,0.9453041838477179,3.9063409989400566,0.0,0.0,2.0,0.6,0.08235348754529648,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.3114317879999362,32,336.82,92.5,8.5,-9.2,-0.44,3.98,-0.65,0.08,0.93,0.07,-159.5,-89.2,30.0,-0.17,2.38,0.01,0.0,0.936055553906925,4.056661188711722,0.0,0.0,2.0,0.6,0.08977007513636759,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.32360411100000874,33,336.83,92.4,8.5,-9.6,-0.45,4.12,-0.64,0.08,0.93,0.07,-160.4,-85.3,39.0,-0.15,2.25,-0.17,0.0,0.936055553906925,4.193626115904945,0.0,0.0,2.0,0.6,0.08797467363364031,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.3313790429999699,34,336.84,92.3,8.4,-10.0,-0.37,4.23,-0.58,0.07,0.94,0.08,-161.2,-79.7,59.0,-0.12,2.06,-0.21,0.0,0.9459915433025815,4.285580474101496,0.0,0.0,2.0,0.6,0.07647791055322417,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.34374775200001295,35,336.85,92.2,8.4,-10.5,-0.3,4.3,-0.54,0.05,0.95,0.07,-162.0,-74.3,54.0,-0.1,1.94,0.05,0.0,0.9538867857350787,4.344145485593225,0.0,0.0,2.0,0.6,0.06721101475831237,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.3512424049999936,36,336.86,92.1,8.4,-10.9,-0.17,4.31,-0.47,0.04,0.97,0.07,-162.7,-68.6,57.0,-0.09,1.8,0.09,0.0,0.973344748791506,4.3388823445675495,0.0,0.0,2.0,0.6,0.0467979906678474,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.3635051269999394,37,336.87,92.1,8.3,-11.3,-0.09,4.34,-0.42,0.01,1.0,0.06,-163.3,-62.4,61.0,-0.07,1.61,0.13,0.0,1.0018482919085105,4.3612039622104355,0.0,0.0,2.0,0.6,0.017928558599825895,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.37152691599999343,38,336.88,92.0,8.3,-11.8,-0.17,4.31,-0.35,-0.01,1.02,0.06,-163.9,-55.8,72.0,-0.05,1.41,-0.01,0.0,1.0218121158021176,4.327528162819971,0.0,0.0,2.0,0.6,0.001994559987905653,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.3832728730000099,39,336.89,91.9,8.3,-12.2,-0.27,4.17,-0.32,-0.01,1.03,0.06,-164.4,-47.5,73.0,-0.04,1.2,0.0,0.0,1.0317945531936095,4.190966475647354,0.0,0.0,2.0,0.6,0.01173745743180965,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.391457245999959,40,336.9,91.8,8.3,-12.6,-0.33,4.0,-0.25,-0.01,1.04,0.06,-164.8,-38.1,93.0,-0.03,0.9,0.07,0.0,1.0417773274553446,4.021367926464824,0.0,0.0,2.0,0.6,0.021285827059673856,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.40324558899999374,41,336.91,91.7,8.3,-13.0,-0.35,3.74,-0.22,0.0,1.02,0.06,-165.1,-24.3,147.0,-0.03,0.41,-0.01,0.0,1.0217631819555841,3.7627782289154386,0.0,0.0,2.0,0.6,0.001246247928715194,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.4114593659999173,42,336.92,91.6,8.3,-13.4,-0.2,3.44,-0.27,0.01,1.0,0.07,-165.2,-5.1,166.0,-0.02,-0.06,-0.1,0.0,1.002496882788171,3.4563709291683375,0.0,0.0,2.0,0.6,0.017659650213923905,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.4232475509999176,43,336.93,91.6,8.2,-13.7,0.08,3.16,-0.4,0.02,1.0,0.06,-165.2,7.3,118.0,-0.03,-0.28,-0.12,0.0,1.0019980039900278,3.186220331364421,0.0,0.0,2.0,0.6,0.01779535843182578,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.43147519699994064,44,336.94,91.6,8.2,-14.0,0.27,2.94,-0.58,0.03,1.0,0.05,-165.0,16.4,101.0,-0.03,-0.56,-0.1,0.0,1.0016985574512922,3.008803749000589,0.0,0.0,2.0,0.6,0.017732908871149977,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.4432430159999967,45,336.95,91.5,8.1,-14.3,0.36,2.81,-0.78,0.03,1.02,0.05,-164.8,24.9,86.0,-0.04,-0.77,-0.08,0.0,1.021665307231287,2.9383839095666175,0.0,0.0,2.0,0.6,0.0021891640906674947,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.45133058099997925,46,336.96,91.5,8.0,-14.6,0.35,2.68,-0.97,0.04,1.02,0.05,-164.5,36.6,123.0,-0.05,-1.16,-0.01,0.0,1.0220078277586724,2.8715501040378872,0.0,0.0,2.0,0.6,0.002481050925691841,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.4633364919999394,47,336.97,91.5,7.9,-14.9,0.23,2.56,-1.08,0.04,1.02,0.04,-164.0,51.6,150.0,-0.06,-1.62,-0.02,0.0,1.0215674231297707,2.7879921090275706,0.0,0.0,2.0,0.6,0.001999833370854409,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.47144025699992653,48,336.98,91.5,7.8,-15.1,0.12,2.41,-1.12,0.03,1.01,0.03,-163.4,70.7,182.0,-0.08,-2.18,-0.17,0.0,1.0108906963663282,2.6602443496791794,0.0,0.0,2.0,0.6,0.008503355524736245,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.48325935399998343,49,336.99,91.5,7.7,-15.4,0.06,2.28,-1.11,0.02,0.99,0.03,-162.5,91.6,207.0,-0.11,-2.76,0.02,0.0,0.9906563480844404,2.536552778871356,0.0,0.0,2.0,0.6,0.028162949730491604,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.49141565299999,50,337.0,91.5,7.6,-15.6,0.09,2.16,-1.09,0.01,0.99,0.02,-161.7,108.3,257.0,-0.14,-3.31,-0.23,0.0,0.9902524930541705,2.421115445409409,0.0,0.0,2.0,0.6,0.02799546866554614,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.5033091809999632,51,337.01,91.5,7.5,-15.8,0.11,2.06,-1.04,0.01,0.99,0.01,-160.2,133.6,234.0,-0.18,-3.89,-0.14,0.0,0.990101004948485,2.3102597256585677,0.0,0.0,2.0,0.6,0.02758401763580698,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.5114093180000054,52,337.02,91.4,7.4,-16.0,0.08,2.0,-1.02,0.01,0.98,0.0,-158.7,155.7,227.0,-0.22,-4.5,-0.16,0.0,0.9800510190801293,2.2465084019428905,0.0,0.0,2.0,0.6,0.03688132343407946,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.5233139179999853,53,337.03,91.4,7.3,-16.2,0.04,1.94,-0.99,0.01,0.98,-0.01,-157.0,177.7,223.0,-0.27,-5.1,-0.11,0.0,0.9801020355044672,2.178370950963127,0.0,0.0,2.0,0.6,0.036093700869546774,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.5314151609999271,54,337.04,91.4,7.1,-16.4,-0.05,1.9,-0.95,0.02,0.98,-0.02,-155.1,200.5,225.0,-0.33,-5.72,0.0,0.0,0.9804080783020914,2.124852936087578,0.0,0.0,2.0,0.6,0.035071904910484064,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.5431830420000097,55,337.05,91.3,7.0,-16.6,-0.12,1.9,-0.91,0.02,0.98,-0.03,-152.9,223.6,237.0,-0.39,-6.39,0.01,0.0,0.9806630410084801,2.1100947846009195,0.0,0.0,2.0,0.6,0.034120603360013546,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.5513420899999346,56,337.06,91.3,6.8,-16.8,-0.19,1.89,-0.88,0.02,0.97,-0.03,-150.5,246.9,224.0,-0.46,-6.96,-0.06,0.0,0.9706698717895801,2.0934660255184463,0.0,0.0,2.0,0.6,0.04323149712733532,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.5637643799999523,57,337.07,91.3,6.7,-17.0,-0.27,1.91,-0.84,0.03,0.98,-0.02,-147.9,268.2,224.0,-0.53,-7.59,-0.08,0.0,0.9806630410084801,2.103948668575353,0.0,0.0,2.0,0.6,0.03257356135026657,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.5714308459999984,58,337.08,91.2,6.6,-17.2,-0.36,1.91,-0.81,0.02,0.98,-0.02,-145.0,292.8,242.0,-0.61,-8.26,0.0,0.0,0.9804080783020914,2.1056590417254166,0.0,0.0,2.0,0.6,0.03217195357552194,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
