host_time_s,seq,device_time_s,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,belt_length,belt_velocity,belt_acceleration,motor_pos,motor_vel,motor_iq_meas,motor_iq_set,acc_mag,gyro_mag,gyro_corrected,gyro_side_score,gyro_side_separation,dynamic_refractory_s,step_period_s,gait_cycle_s,cadence_spm,gait_speed_ratio,assist_pulse_s,acc_residual,threshold,gyro_threshold,belt_threshold,belt_ok,belt_ready,calibrated,imu_side,imu_heel_strike,heel_strike,hs_count,left_hs_count,right_hs_count,torque_cmd_nm
0.17225168499862775,19,245.19,91.6,4.5,-42.2,-0.36,0.79,-0.88,0.02,0.98,-0.1,-138.7,376.6,173.0,-0.79,-10.45,0.04,0.0,0.985291834940288,1.2361634196173255,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.0287072344207967,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.1837887089986907,20,245.2,91.6,4.4,-42.3,-0.49,0.71,-0.84,0.0,0.98,-0.1,-134.8,396.5,184.0,-0.9,-10.98,-0.17,0.0,0.9850888284819801,1.204076409535541,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.02833203606152246,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.19644098699973256,21,245.21,91.5,4.4,-42.4,-0.6,0.63,-0.8,0.0,0.99,-0.09,-130.8,408.5,128.0,-1.01,-11.24,-0.17,0.0,0.9940824915468535,1.181905241548577,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.018951605536716154,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.20422133699867118,22,245.22,91.5,4.3,-42.4,-0.74,0.54,-0.75,0.0,0.99,-0.09,-126.6,425.6,178.0,-1.13,-11.82,0.06,0.0,0.9940824915468535,1.1839341197887658,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.01857257342598173,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.21244743299939728,23,245.23,91.4,4.2,-42.5,-0.95,0.44,-0.66,-0.02,1.0,-0.08,-122.2,434.9,61.0,-1.25,-11.76,0.15,0.0,1.0033942395688744,1.2376186811776881,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.00907560889588166,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.2237594309990527,24,245.24,91.3,4.1,-42.5,-1.12,0.28,-0.55,-0.03,1.0,-0.07,-117.9,429.7,-10.0,-1.36,-11.63,0.14,0.0,1.0028958071504734,1.278788489156827,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.009382560487996683,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.23235758999908285,25,245.25,91.1,4.1,-42.5,-1.2,0.06,-0.45,-0.04,1.0,-0.06,-113.7,421.4,-91.0,-1.48,-11.24,0.13,0.0,1.0025966287595427,1.2830042868205858,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.009488104101349037,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.2433864859995083,26,245.26,91.0,4.1,-42.5,-1.25,-0.19,-0.34,-0.05,1.0,-0.05,-109.6,402.8,-163.0,-1.59,-10.68,0.04,0.0,1.002496882788171,1.30927460832325,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.00939609307126621,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.2524831369992171,27,245.27,90.9,4.0,-42.5,-1.36,-0.5,-0.23,-0.06,0.99,-0.05,-105.8,370.9,-327.0,-1.68,-9.5,0.35,0.0,0.9930760293149764,1.4671400751121213,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.01844060761357158,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.2636272789986833,28,245.28,90.7,4.0,-42.4,-1.4,-0.8,-0.13,-0.04,0.99,-0.05,-102.4,323.8,-398.0,-1.77,-8.33,0.22,0.0,0.9920685460188726,1.6176835290006508,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.019059129091481775,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.27225694799926714,29,245.29,90.6,4.0,-42.3,-1.31,-1.05,-0.08,0.01,0.97,-0.05,-99.4,288.8,-342.0,-1.85,-7.49,0.11,0.0,0.9713392816107047,1.680773631397161,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.03899262562965666,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.2837233760001254,30,245.3,90.6,3.9,-42.2,-1.22,-1.2,-0.02,0.03,0.97,-0.06,-96.7,258.2,-323.0,-1.92,-6.63,0.07,0.0,0.9723168207945392,1.7113737172225123,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.03725478471690591,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.29243710299851955,31,245.31,90.5,3.9,-42.1,-1.2,-1.29,0.02,0.04,0.95,-0.08,-94.3,229.3,-283.0,-1.98,-5.94,0.01,0.0,0.95420123663722,1.761959136870092,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.05426296149674037,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.3035130640000716,32,245.32,90.4,3.9,-41.9,-1.17,-1.37,0.1,0.05,0.95,-0.08,-92.2,211.1,-183.0,-2.04,-5.62,0.18,0.0,0.9546727187890098,1.8043835512440252,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.05271564975805132,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.3122573119999288,33,245.33,90.4,3.9,-41.8,-1.11,-1.42,0.18,0.04,0.94,-0.08,-90.1,203.8,-99.0,-2.09,-5.47,0.05,0.0,0.9442457307290301,1.8113254815189896,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.06187978506167047,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.32375813299950096,34,245.34,90.3,3.9,-41.6,-1.08,-1.5,0.27,0.01,0.94,-0.09,-88.1,200.2,-55.0,-2.15,-5.4,0.24,0.0,0.9443516294262428,1.8679668091269717,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.06053840863716853,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.33239978599885944,35,245.35,90.2,3.9,-41.5,-1.01,-1.66,0.33,0.0,0.94,-0.1,-86.1,196.4,-45.0,-2.2,-5.28,-0.01,0.0,0.9453041838477179,1.97093886257286,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.05839413713137964,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.3435431999987486,36,245.36,90.1,4.0,-41.3,-0.88,-1.83,0.39,0.0,0.94,-0.1,-84.2,191.9,-44.0,-2.25,-5.16,0.03,0.0,0.9453041838477179,2.0677040407176266,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.05722625438875206,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.35241388699978415,37,245.37,90.1,4.0,-41.1,-0.81,-1.98,0.42,0.0,0.95,-0.1,-82.3,187.3,-50.0,-2.3,-5.03,-0.08,0.0,0.95524865872714,2.1801146758828995,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.0463361439191432,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.36359905599965714,38,245.38,90.0,4.1,-40.9,-0.86,-2.09,0.44,0.0,0.95,-0.1,-80.5,180.1,-69.0,-2.35,-4.79,-0.03,0.0,0.95524865872714,2.3024552112907646,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.04540942104076029,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.3722657700000127,39,245.39,89.9,4.1,-40.7,-0.87,-2.22,0.46,0.0,0.94,-0.1,-78.8,169.9,-105.0,-2.4,-4.44,0.1,0.0,0.9453041838477179,2.42835335155327,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.054246818001778774,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.38355310699989786,40,245.4,89.8,4.2,-40.5,-0.79,-2.33,0.49,0.01,0.93,-0.1,-77.2,154.1,-149.0,-2.44,-3.96,-0.02,0.0,0.9354143466934854,2.5086051901405293,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.06285392205289098,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.39237688399953186,41,245.41,89.8,4.2,-40.2,-0.63,-2.4,0.54,0.02,0.93,-0.1,-75.8,135.2,-182.0,-2.47,-3.42,0.32,0.0,0.9355746896961248,2.539389690457138,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.06143970746924665,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.4036715530000947,42,245.42,89.8,4.3,-40.0,-0.47,-2.43,0.62,0.03,0.93,-0.11,-74.6,112.6,-220.0,-2.5,-2.76,0.21,0.0,0.9369631796394137,2.5515093572236807,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.0588501931754386,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.4122105480000755,43,245.43,89.7,4.3,-39.7,-0.35,-2.44,0.71,0.02,0.94,-0.11,-73.6,83.9,-283.0,-2.52,-1.87,0.13,0.0,0.9466255859631092,2.5651900514386843,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.04820403111470817,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.42370754100011254,44,245.44,89.7,4.4,-39.5,-0.29,-2.45,0.82,0.02,0.94,-0.12,-73.0,49.3,-332.0,-2.54,-0.89,0.16,0.0,0.9478396488858228,2.5998076851951955,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.0460501688281546,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.43241454399867507,45,245.45,89.7,4.5,-39.2,-0.26,-2.5,0.91,0.02,0.94,-0.12,-72.8,11.5,-355.0,-2.54,0.1,-0.01,0.0,0.9478396488858228,2.6731442160871155,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.04512916545159151,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.4437331629997061,46,245.46,89.7,4.6,-39.0,-0.21,-2.56,1.02,0.02,0.93,-0.12,-72.9,-11.2,-212.0,-2.53,0.41,-0.05,0.0,0.9379232377972091,2.7637112729082247,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.053944665009401094,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.4522474149998743,47,245.47,89.7,4.7,-38.7,-0.17,-2.66,1.14,0.01,0.93,-0.13,-73.0,-17.5,-101.0,-2.53,0.52,0.05,0.0,0.939095309327014,2.898982580147732,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.0517171416100044,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.4637484790000599,48,245.48,89.7,4.8,-38.5,-0.1,-2.82,1.29,0.0,0.94,-0.14,-73.2,-22.0,-73.0,-2.52,0.69,-0.01,0.0,0.9503683496413377,3.1026601489689454,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.03963521926976721,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.47229523500027426,49,245.49,89.7,5.0,-38.2,-0.03,-3.03,1.44,-0.02,0.94,-0.14,-73.5,-32.8,-108.0,-2.51,1.05,-0.07,0.0,0.9505787710652915,3.3549068541466243,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.03863630188889711,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.48370447299930674,50,245.5,89.8,5.1,-37.8,0.11,-3.33,1.56,-0.03,0.94,-0.13,-73.9,-46.6,-132.0,-2.5,1.44,-0.09,0.0,0.9494208761134337,3.6789400647469104,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.03899831290393985,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.49241717199947743,51,245.51,89.8,5.3,-37.5,0.65,-3.73,1.52,0.0,0.93,-0.1,-74.5,-58.3,-104.0,-2.48,1.67,0.04,0.0,0.9353608929178086,4.079926469925653,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.05199713017757368,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.5035299270002724,52,245.52,90.0,5.4,-37.1,1.27,-4.0,1.32,0.06,0.96,-0.12,-75.1,-66.5,-95.0,-2.47,1.93,0.25,0.0,0.9693296652842107,4.399465876671849,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.017667790654948057,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.5122164459990017,53,245.53,90.2,5.6,-36.7,1.51,-4.02,1.02,0.06,0.97,-0.16,-75.9,-79.0,-130.0,-2.44,2.34,0.0,0.0,0.9849365461794988,4.413717254197419,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.0020196915644667968,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.5237511449995509,54,245.54,90.4,5.6,-36.3,1.49,-3.96,0.72,0.03,0.97,-0.15,-76.8,-99.0,-199.0,-2.42,3.0,0.16,0.0,0.9819877799646999,4.291864396739487,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.0048690886236804065,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.5324624349996157,55,245.55,90.6,5.7,-35.9,1.74,-4.03,0.54,0.04,0.96,-0.11,-78.0,-122.8,-218.0,-2.38,3.61,0.18,0.0,0.9671090941563936,4.4226801828755375,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.01935281894334695,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.543591835999905,56,245.56,90.8,5.7,-35.5,2.32,-4.23,0.42,0.08,0.94,-0.08,-79.3,-144.8,-209.0,-2.34,4.17,-0.01,0.0,0.9467840302835699,4.84269553038388,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.03888432515984719,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.5524040349991992,57,245.57,91.2,5.8,-35.0,3.13,-4.34,0.21,0.13,0.95,-0.07,-80.9,-162.8,-183.0,-2.3,4.63,0.16,0.0,0.9614052215377239,5.355053687872793,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.02377787122757935,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.5636393839995435,58,245.58,91.6,5.8,-34.6,3.68,-4.19,-0.08,0.18,1.01,-0.08,-82.6,-177.5,-147.0,-2.25,4.97,-0.03,0.0,1.0290286682109493,5.5771767051080605,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.042968663936733154,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.57238562800012,59,245.59,92.1,5.8,-34.2,3.73,-3.76,-0.39,0.23,1.07,-0.08,-84.5,-188.0,-106.0,-2.2,5.19,0.0,0.0,1.097360469490313,5.310612017460888,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.10907445591177489,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.5834106969996355,60,245.6,92.4,5.7,-33.8,3.47,-3.15,-0.68,0.26,1.1,-0.08,-86.4,-190.2,-21.0,-2.14,5.1,0.04,0.0,1.1331372379372238,4.73558866456959,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.14195419987151203,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.5923554679993686,61,245.61,92.8,5.6,-33.6,3.36,-2.55,-0.98,0.24,1.09,-0.06,-88.3,-181.4,75.0,-2.1,4.75,-0.09,0.0,1.117720895393837,4.330415684434925,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.12400710018156247,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.6034791929996572,62,245.62,93.2,5.6,-33.3,3.67,-2.01,-1.39,0.23,1.11,-0.05,-90.0,-165.2,140.0,-2.05,4.26,-0.07,0.0,1.1346805717910218,4.409206277778348,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.13814744104717258,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.6121863009993831,63,245.63,93.6,5.5,-33.2,3.9,-1.43,-1.79,0.24,1.19,-0.04,-91.5,-145.6,179.0,-2.01,3.72,-0.01,0.0,1.2146192819151194,4.523162610386675,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.21372442814784454,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.6236158800002158,64,245.64,93.9,5.3,-33.1,3.37,-0.85,-2.06,0.21,1.27,-0.06,-92.8,-126.5,178.0,-1.98,3.23,0.1,0.0,1.288642696793801,4.040173263611352,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.2819928861659957,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.6324184770001011,65,245.65,94.2,5.1,-33.1,2.06,-0.35,-2.07,0.06,1.28,-0.06,-94.0,-113.7,121.0,-1.95,3.01,-0.04,0.0,1.2828094168659663,2.94125823415762,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.2706364141133979,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.6435627859991655,66,245.66,94.3,4.9,-33.0,0.98,-0.2,-1.82,-0.11,1.2,-0.01,-95.1,-107.7,67.0,-1.92,2.9,0.02,0.0,1.2050726119201283,2.0767281959852135,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.18904161698420863,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.6521756709989859,67,245.67,94.4,4.7,-33.0,0.71,-0.58,-1.4,-0.23,1.12,0.04,-96.1,-106.6,21.0,-1.89,2.92,0.09,0.0,1.144071676076285,1.6734694499751106,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.12547986751755813,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.6636158069995872,68,245.68,94.5,4.6,-32.9,0.85,-1.27,-0.93,-0.3,1.06,0.08,-97.2,-109.5,-16.0,-1.86,3.02,-0.04,0.0,1.104536101718726,1.788938232583786,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.08422540729679917,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.672378890998516,69,245.69,94.6,4.5,-32.8,1.23,-2.04,-0.52,-0.31,1.03,0.08,-98.3,-112.6,-20.0,-1.83,3.08,0.0,0.0,1.0786102168995062,2.4382165613415063,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.057133532028027734,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.6834326489988598,70,245.7,94.8,4.5,-32.5,1.52,-2.75,-0.2,-0.27,1.04,0.07,-99.5,-114.1,-12.0,-1.8,3.1,-0.16,0.0,1.0767543823918249,3.148475821727078,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.05417214356993938,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.6924119129998871,71,245.71,95.0,4.4,-32.2,1.52,-3.24,0.07,-0.2,1.07,0.04,-100.6,-113.3,11.0,-1.77,3.03,0.0,0.0,1.0892658077806354,3.5795111398066637,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.06534989757957499,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.703576742000223,72,245.72,95.1,4.4,-31.9,1.38,-3.51,0.32,-0.12,1.08,0.02,-101.7,-109.4,27.0,-1.74,2.93,-0.03,0.0,1.086830253535482,3.7850891667172117,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.06165605646773309,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
0.7122034789990721,73,245.73,95.3,4.4,-31.5,1.14,-3.62,0.52,-0.05,1.09,0.02,-102.8,-105.2,41.0,-1.71,2.79,-0.05,0.0,1.0913294644606641,3.8307179483746907,0.0,0.0,2.0,0.45,0.6,1.2,100.0,1.0,0.18,0.06483216204505693,0.2,1.0,-160.0,0,1,0,calibrating,0,0,0,0,0,0.0
