host_time_s,seq,device_time_s,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,belt_length,belt_velocity,belt_acceleration,motor_pos,motor_vel,motor_iq_meas,motor_iq_set,acc_mag,gyro_mag,acc_residual,threshold,heel_strike,hs_count,torque_cmd_nm
2.0762247190014023,1,85.68,97.2,2.4,-17.9,-0.61,0.29,0.33,0.0,0.96,-0.2,-10.4,-0.6,-6.0,-4.23,0.03,-0.06,0.0,0.980612053770501,0.7517313349861106,0.0,0.35,0,0,0.0
2.084365342001547,2,85.69,97.2,2.4,-17.9,-0.61,0.19,0.41,0.0,0.96,-0.19,-10.4,-2.3,-17.0,-4.23,0.09,0.07,0.0,0.9786214794290998,0.7591442550661897,0.0019507628545730737,0.35,0,0,0.0
2.0920912550009234,3,85.7,97.2,2.5,-17.9,-0.6,0.04,0.5,-0.01,0.97,-0.19,-10.5,-4.4,-10.0,-4.23,0.11,0.08,0.0,0.9884836872705588,0.782048591840686,0.007753216087148185,0.35,0,0,0.0
2.0999473860010767,4,85.71,97.1,2.5,-17.9,-0.64,-0.12,0.61,-0.02,0.98,-0.18,-10.5,-3.3,8.0,-4.23,0.06,0.17,0.0,0.9965942002640793,0.8922443611477744,0.01554645449905534,0.35,0,0,0.0
2.112015983000674,5,85.72,97.1,2.5,-17.9,-0.75,-0.32,0.72,-0.04,0.99,-0.17,-10.5,-2.2,4.0,-4.23,0.06,0.18,0.0,1.0052860289489753,1.0877959367454908,0.023753517520272327,0.35,0,0,0.0
2.120148413001516,6,85.73,97.0,2.6,-17.8,-0.85,-0.52,0.8,-0.05,0.99,-0.17,-10.6,-3.9,-14.0,-4.23,0.13,0.02,0.0,1.0057335631269346,1.2778497564267874,0.023717030664267003,0.35,0,0,0.0
2.1319325370004663,7,85.74,96.9,2.7,-17.7,-0.93,-0.76,0.86,-0.05,0.98,-0.17,-10.6,-7.9,-45.0,-4.23,0.32,0.13,0.0,0.9958915603618699,1.477193284577208,0.013597527341218218,0.35,0,0,0.0
2.1401880490011536,8,85.75,96.8,2.7,-17.6,-0.95,-0.94,0.89,-0.05,0.98,-0.18,-10.8,-15.4,-53.0,-4.22,0.46,0.0,0.0,0.9976472322419382,1.605677427131614,0.015046135236860825,0.35,0,0,0.0
2.1521143120007764,9,85.76,96.7,2.8,-17.5,-0.97,-1.08,0.95,-0.04,0.99,-0.18,-10.9,-19.4,-51.0,-4.22,0.59,0.07,0.0,1.0070253224224304,1.7348775172904858,0.023935740909005965,0.35,0,0,0.0
2.160091518000627,10,85.77,96.7,2.9,-17.4,-1.0,-1.2,1.03,-0.04,0.98,-0.2,-11.2,-26.3,-72.0,-4.21,0.82,-0.02,0.0,1.000999500499376,1.8710692130437077,0.017551720606232446,0.35,0,0,0.0
2.1720211840001866,11,85.78,96.6,3.0,-17.3,-1.01,-1.3,1.11,-0.03,0.98,-0.2,-11.5,-32.5,-55.0,-4.2,0.94,-0.02,0.0,1.000649788887201,1.9854974187845222,0.01685796881417645,0.35,0,0,0.0
2.180072454000765,12,85.79,96.5,3.1,-17.1,-1.01,-1.41,1.2,-0.02,0.96,-0.2,-11.9,-35.4,-30.0,-4.19,0.97,-0.01,0.0,0.9808159868191383,2.1090756269038815,0.002916316588808532,0.35,0,0,0.0
2.1919965910001338,13,85.8,96.4,3.2,-16.9,-0.98,-1.48,1.28,-0.01,0.95,-0.21,-12.2,-39.5,-42.0,-4.18,1.12,-0.21,0.0,0.9729850975220535,2.188424090527245,0.010532261768175455,0.35,0,0,0.0
2.2002079190006043,14,85.81,96.3,3.3,-16.8,-0.87,-1.54,1.32,0.0,0.93,-0.22,-12.7,-44.2,-45.0,-4.17,1.24,-0.12,0.0,0.9556673061269806,2.207011554115655,0.02729305209998345,0.35,0,0,0.0
2.2120190960013133,15,85.82,96.2,3.4,-16.6,-0.74,-1.61,1.37,0.0,0.94,-0.23,-13.1,-46.0,-16.0,-4.15,1.24,0.1,0.0,0.9677293009927931,2.239776774591611,0.014926436089487516,0.35,0,0,0.0
2.220258529001512,16,85.83,96.2,3.5,-16.4,-0.58,-1.62,1.38,0.0,0.93,-0.24,-13.6,-45.7,0.0,-4.14,1.22,0.1,0.0,0.9604686356149273,2.2057198371506748,0.021743359438006205,0.35,0,0,0.0
2.2319373700011056,17,85.84,96.1,3.7,-16.3,-0.43,-1.62,1.38,0.01,0.93,-0.25,-14.0,-44.2,17.0,-4.13,1.15,0.03,0.0,0.9630680142129112,2.171105709080053,0.018761101223221943,0.35,0,0,0.0
2.2403062420016795,18,85.85,96.1,3.8,-16.1,-0.37,-1.61,1.41,0.0,0.93,-0.26,-14.5,-41.6,26.0,-4.12,1.07,-0.13,0.0,0.9656603957913984,2.1718885790942406,0.015845345251840115,0.35,0,0,0.0
2.251884137000161,19,85.86,96.1,3.9,-15.9,-0.29,-1.63,1.42,0.0,0.92,-0.25,-14.8,-36.9,40.0,-4.11,0.94,0.0,0.0,0.9533624704172071,2.181146487515224,0.027580405213510795,0.35,0,0,0.0
2.259984013000576,20,85.87,96.1,4.0,-15.7,-0.18,-1.66,1.43,-0.02,0.92,-0.25,-15.2,-33.3,26.0,-4.1,0.9,0.02,0.0,0.9535722311393091,2.1983857714241144,0.02682323160158062,0.35,0,0,0.0
2.2718735330017807,21,85.88,96.1,4.2,-15.5,-0.11,-1.74,1.41,-0.04,0.91,-0.24,-15.5,-31.0,29.0,-4.09,0.81,0.06,0.0,0.9419660291114538,2.2422756298011177,0.037660844956847295,0.35,0,0,0.0
2.280177780001395,22,85.89,96.1,4.3,-15.3,0.0,-1.85,1.37,-0.07,0.9,-0.25,-15.8,-31.9,-8.0,-4.08,0.9,-0.04,0.0,0.9366963221877195,2.302042571283164,0.042071940842969946,0.35,0,0,0.0
2.2918013490016165,23,85.9,96.1,4.4,-15.1,0.1,-2.02,1.36,-0.1,0.91,-0.25,-16.2,-35.9,-44.0,-4.07,1.08,-0.08,0.0,0.9489994731294639,2.4372115213907883,0.029173414103201067,0.35,0,0,0.0
2.300248075000127,24,85.91,96.1,4.5,-14.9,0.23,-2.2,1.35,-0.12,0.91,-0.21,-16.6,-44.2,-80.0,-4.06,1.34,0.09,0.0,0.9415943925066674,2.591408883213917,0.035846924831477556,0.35,0,0,0.0
2.311766428001647,25,85.92,96.2,4.6,-14.7,0.79,-2.57,1.12,-0.1,0.94,-0.16,-17.1,-56.5,-121.0,-4.04,1.74,-0.24,0.0,0.9587491851365507,2.912627679604793,0.01831828955756243,0.35,0,0,0.0
2.320137741000508,26,85.93,96.3,4.7,-14.4,1.33,-2.78,0.72,-0.04,1.0,-0.18,-17.8,-77.0,-200.0,-4.02,2.42,0.03,0.0,1.0168579055108928,3.164759074558441,0.03899462220044414,0.35,0,0,0.0
2.33170031300142,27,85.94,96.5,4.7,-14.1,1.51,-2.68,0.17,0.01,1.05,-0.21,-18.8,-105.5,-270.0,-3.99,3.25,0.15,0.0,1.0708407911543154,3.0808115813856585,0.09111795768698938,0.35,0,0,0.0
2.3402191040004254,28,85.95,96.7,4.6,-13.8,1.25,-2.47,-0.27,0.08,1.1,-0.22,-20.0,-133.9,-260.0,-3.96,3.93,0.09,0.0,1.124633273560764,2.781420500391841,0.14201223129156926,0.35,0,0,0.0
2.351707924000948,29,85.96,96.9,4.6,-13.6,0.65,-2.47,-0.18,0.15,1.09,-0.16,-21.5,-155.0,-213.0,-3.91,4.42,0.15,0.0,1.1118453129819814,2.560429651445242,0.12663978529853093,0.35,0,0,0.0
2.360048688000461,30,85.97,96.9,4.6,-13.3,0.29,-2.72,0.14,0.21,1.02,-0.1,-23.2,-167.6,-129.0,-3.87,4.61,-0.07,0.0,1.0461835403025608,2.738996166481436,0.059758452366728054,0.35,0,0,0.0
