host_time_s,seq,device_time_s,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,belt_length,belt_velocity,belt_acceleration,motor_pos,motor_vel,motor_iq_meas,motor_iq_set,acc_mag,gyro_mag,acc_residual,threshold,heel_strike,hs_count,torque_cmd_nm
2.0681169769995904,1,5874.25,-88.4,3.6,-123.3,0.33,3.62,-0.32,-0.16,-0.85,0.16,-178.9,-19.2,113.0,0.34,0.42,0.04,0.0,0.8796021828076598,3.64906837425664,0.0,0.35,0,0,0.0
2.076449934000266,2,5874.26,-88.3,3.6,-122.7,-0.19,2.39,0.46,-0.11,-0.9,0.1,-179.2,-17.3,24.0,0.35,0.52,-0.08,0.0,0.9121951545584969,2.4412701612070715,0.03194111231582031,0.35,0,0,0.0
2.0840799659999902,3,5874.27,-88.3,3.5,-122.5,-0.36,2.09,0.81,-0.09,-0.95,0.08,-179.4,-24.6,-53.0,0.35,0.8,0.05,0.0,0.957601169589929,2.270198229230214,0.07580018480030737,0.35,0,0,0.0
2.0924102869994385,4,5874.28,-88.4,3.4,-122.3,-0.11,2.04,0.98,-0.06,-0.98,0.05,-179.7,-34.3,-81.0,0.36,1.06,-0.07,0.0,0.9831073186585481,2.265855246921127,0.09928020719154784,0.35,0,0,0.0
2.104131027999756,5,5874.29,-88.4,3.4,-122.3,-0.11,2.04,0.98,-0.06,-0.98,0.05,-180.1,-45.0,-110.0,0.37,1.38,0.05,0.0,0.9831073186585481,2.265855246921127,0.09729460304771687,0.35,0,0,0.0
2.1124967169998854,6,5874.3,-88.3,3.3,-122.1,0.57,2.08,1.03,-0.02,-0.97,0.04,-180.6,-58.4,-133.0,0.39,1.78,0.01,0.0,0.9710303805751909,2.3900209204105307,0.08351331166507248,0.35,0,0,0.0
2.1238632209997377,7,5874.31,-88.2,3.1,-121.9,1.2,2.22,0.98,0.0,-0.94,0.01,-181.3,-72.4,-129.0,0.41,2.12,0.07,0.0,0.9400531899844816,2.707175650008695,0.051485398652875936,0.35,0,0,0.0
2.132531069999459,8,5874.32,-88.1,3.0,-121.7,1.39,2.35,0.8,0.0,-0.93,0.0,-182.1,-83.7,-113.0,0.43,2.39,0.0,0.0,0.93,2.8451010526868816,0.040603564495026445,0.35,0,0,0.0
2.143823462999535,9,5874.33,-87.9,2.9,-121.4,1.23,2.41,0.56,-0.01,-0.92,0.01,-183.0,-92.5,-99.0,0.46,2.64,0.09,0.0,0.9201086892318755,2.763077993832241,0.030098008652363895,0.35,0,0,0.0
2.1523566329997266,10,5874.34,-87.8,2.8,-121.2,1.03,2.26,0.32,-0.02,-0.93,0.03,-184.0,-100.8,-79.0,0.49,2.8,-0.08,0.0,0.9306986622962343,2.5041765113505874,0.03987422208238822,0.35,0,0,0.0
2.163958141999501,11,5874.35,-87.7,2.7,-121.0,0.7,1.98,0.28,-0.03,-0.9,0.02,-185.1,-106.0,-48.0,0.52,2.89,0.14,0.0,0.9007219326740079,2.118678833613061,0.009699542610958622,0.35,0,0,0.0
2.172271147000174,12,5874.36,-87.7,2.6,-120.8,0.2,1.67,0.28,-0.04,-0.91,0.01,-186.1,-108.6,-32.0,0.55,2.97,0.16,0.0,0.9109335870413386,1.705080643254154,0.01951297303872357,0.35,0,0,0.0
2.183695542999885,13,5874.37,-87.7,2.5,-120.7,-0.09,1.36,0.34,-0.05,-0.92,0.0,-187.2,-108.5,-3.0,0.57,2.93,-0.09,0.0,0.9213576938409967,1.404741969188648,0.029338338241614026,0.35,0,0,0.0
2.1924988419996225,14,5874.38,-87.7,2.4,-120.5,0.01,1.08,0.38,-0.05,-0.95,0.0,-188.3,-105.4,21.0,0.6,2.83,0.0,0.0,0.9513148795220223,1.1449454135459909,0.05810961344418675,0.35,0,0,0.0
2.2038391229998524,15,5874.39,-87.7,2.4,-120.4,0.29,0.85,0.39,-0.04,-0.94,-0.02,-189.3,-103.3,24.0,0.63,2.76,0.12,0.0,0.9410632284814873,0.9791322688993556,0.04690080315557865,0.35,0,0,0.0
2.2124786039994433,16,5874.4,-87.6,2.3,-120.4,0.62,0.69,0.38,-0.04,-0.94,-0.04,-190.3,-99.8,35.0,0.66,2.65,-0.04,0.0,0.9417005893594843,1.0024470060806208,0.04658740075290413,0.35,0,0,0.0
2.2236991150002723,17,5874.41,-87.6,2.3,-120.3,0.96,0.54,0.49,-0.06,-0.9,-0.04,-191.3,-96.4,29.0,0.68,2.58,0.02,0.0,0.902884267223657,1.2055289295574785,0.0076156570447353245,0.35,0,0,0.0
2.2324950629999876,18,5874.42,-87.5,2.2,-120.3,1.13,0.38,0.58,-0.06,-0.89,-0.04,-192.3,-92.9,38.0,0.71,2.47,-0.1,0.0,0.8929165694509202,1.325782787639061,0.0023049999134414634,0.35,0,0,0.0
2.243780490000063,19,5874.43,-87.3,2.2,-120.2,1.07,0.27,0.69,-0.07,-0.89,-0.06,-193.1,-86.6,62.0,0.73,2.25,-0.24,0.0,0.8947625383307015,1.3014991356124674,0.00044985041298695183,0.35,0,0,0.0
2.2523353420001513,20,5874.44,-87.2,2.1,-120.2,0.82,0.14,0.77,-0.08,-0.9,-0.07,-194.0,-80.2,57.0,0.75,2.11,0.06,0.0,0.9062560344626678,1.1335342959081565,0.010822772804599756,0.35,0,0,0.0
2.2639440319999267,21,5874.45,-87.2,2.0,-120.2,0.92,0.02,0.58,-0.09,-0.92,-0.08,-194.7,-74.8,55.0,0.77,1.96,0.13,0.0,0.9278469701410896,1.0877499712709717,0.03176543431336121,0.35,0,0,0.0
2.272252601999753,22,5874.46,-87.0,2.0,-120.2,1.66,-0.16,0.23,-0.12,-0.9,-0.09,-195.4,-68.8,61.0,0.79,1.8,-0.01,0.0,0.9124143795447329,1.683478541591784,0.016006186842664416,0.35,0,0,0.0
2.2836970309999742,23,5874.47,-86.8,2.0,-120.3,2.39,-0.44,-0.04,-0.14,-0.83,-0.09,-196.1,-62.6,60.0,0.81,1.63,0.06,0.0,0.8465222974027323,2.4304937769926505,0.0488881773933495,0.35,0,0,0.0
2.292467483999644,24,5874.48,-86.6,2.0,-120.3,2.47,-0.98,-0.25,-0.19,-0.79,-0.07,-196.7,-59.6,27.0,0.83,1.62,-0.05,0.0,0.8155366331440913,2.6690447729478053,0.07827636481895073,0.35,0,0,0.0
2.3038226749995374,25,5874.49,-86.4,2.0,-120.5,1.87,-1.53,-0.51,-0.14,-0.76,-0.07,-197.3,-59.9,1.0,0.84,1.66,0.25,0.0,0.7759510293826537,2.469392637876772,0.11550472920878052,0.35,0,0,0.0
2.312338947999706,26,5874.5,-86.2,2.1,-120.6,0.6,-1.94,-0.61,-0.15,-0.75,-0.08,-197.9,-63.6,-34.0,0.86,1.8,-0.03,0.0,0.7690253571892152,2.120306581605594,0.1199817933741747,0.35,0,0,0.0
2.3239619529995252,27,5874.51,-86.3,2.2,-120.9,-0.6,-2.5,-0.61,-0.12,-0.78,-0.07,-198.6,-70.5,-63.0,0.88,2.02,0.0,0.0,0.7922752047110903,2.64236636369751,0.09479730693525357,0.35,0,0,0.0
2.332455001999733,28,5874.52,-86.4,2.3,-121.1,-1.61,-2.98,-0.61,-0.07,-0.82,-0.09,-199.4,-80.6,-93.0,0.9,2.33,0.15,0.0,0.8278888814327681,3.4415984658295047,0.05799995760930421,0.35,0,0,0.0
2.3437478489995556,29,5874.53,-86.6,2.3,-121.4,-2.39,-3.29,-0.58,-0.03,-0.84,-0.12,-200.2,-93.9,-130.0,0.93,2.74,0.07,0.0,0.8490583018850942,4.107627052204228,0.03609392641383846,0.35,0,0,0.0
2.3524764969997705,30,5874.54,-86.9,2.4,-121.8,-2.94,-3.25,-0.56,0.0,-0.87,-0.13,-201.3,-109.1,-147.0,0.96,3.17,-0.06,0.0,0.8796590248499699,4.418110455839691,0.005383339379983476,0.35,0,0,0.0
2.363860253999519,31,5874.55,-87.2,2.5,-122.1,-3.16,-2.97,-0.49,0.03,-0.92,-0.09,-202.5,-126.1,-165.0,0.99,3.65,0.06,0.0,0.9248783703817492,4.364241056587045,0.039039286028759945,0.35,0,0,0.0
2.3721382490002725,32,5874.56,-87.6,2.5,-122.4,-3.1,-2.48,-0.37,0.06,-0.98,-0.1,-203.9,-143.5,-168.0,1.03,4.1,0.0,0.0,0.9869143833180262,3.987141833444103,0.09905379298573613,0.35,0,0,0.0
2.383900807999453,33,5874.57,-87.9,2.6,-122.6,-2.63,-1.83,-0.22,0.08,-1.02,-0.12,-205.4,-161.1,-176.0,1.08,4.6,0.18,0.0,1.030145620774073,3.2115728233997745,0.13943932983294716,0.35,0,0,0.0
