host_time_s,seq,device_time_s,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
3.688419843000247,163,1543.06,-85.2,1.3,-76.9,-0.35,-3.35,2.98,-0.06,-1.57,-0.07
3.698153718999947,164,1543.07,-85.2,1.1,-77.2,0.0,-2.57,1.48,-0.14,-1.46,-0.17
3.708153904000028,165,1543.08,-85.2,1.0,-77.4,0.78,-1.74,0.43,-0.22,-1.31,-0.21
3.7180567499999597,166,1543.09,-85.1,1.0,-77.5,1.15,-0.73,0.02,-0.21,-1.22,-0.32
3.728351130000192,167,1543.1,-85.0,1.0,-77.5,0.48,0.76,-0.05,-0.18,-1.15,-0.44
3.738051585999983,168,1543.11,-85.0,1.0,-77.4,-0.73,2.53,0.08,-0.17,-1.04,-0.41
3.748201987000357,169,1543.12,-85.1,0.9,-77.0,-1.52,3.81,0.45,-0.15,-0.91,-0.31
3.7581164820003323,170,1543.13,-85.2,0.8,-76.6,-1.53,4.57,1.04,-0.12,-0.86,-0.21
3.7680872240002827,171,1543.14,-85.4,0.6,-76.2,-1.55,4.67,1.34,-0.05,-0.92,-0.16
3.778131076000136,172,1543.15,-85.6,0.5,-75.7,-1.93,4.38,1.27,0.03,-0.99,-0.07
3.788207667000279,173,1543.16,-85.8,0.3,-75.3,-2.31,3.9,0.94,0.1,-1.02,-0.04
3.7980112830000508,174,1543.17,-86.0,0.2,-75.0,-2.24,3.44,0.58,0.16,-1.01,0.0
3.8082332409999253,175,1543.18,-86.2,0.2,-74.6,-1.86,2.76,0.23,0.22,-1.02,0.06
3.8180999260002864,176,1543.19,-86.4,0.2,-74.4,-1.47,2.16,-0.19,0.25,-1.01,0.07
3.8284106589999283,177,1543.2,-86.5,0.2,-74.2,-0.82,1.77,-0.63,0.25,-0.99,0.08
3.8381212460003553,178,1543.21,-86.5,0.3,-74.0,-0.19,1.56,-1.1,0.22,-0.98,0.06
3.8482279340000787,179,1543.22,-86.5,0.4,-73.9,0.28,1.47,-1.56,0.17,-0.97,0.06
3.858070626999961,180,1543.23,-86.5,0.6,-73.7,0.74,1.36,-1.95,0.13,-0.98,0.06
3.8680515810001452,181,1543.24,-86.4,0.8,-73.6,1.04,1.29,-2.25,0.09,-0.99,0.03
3.8777994820002277,182,1543.25,-86.3,1.1,-73.4,1.0,1.35,-2.42,0.04,-0.98,0.01
3.8875206360003176,183,1543.26,-86.2,1.3,-73.3,0.55,1.47,-2.4,0.02,-0.96,0.02
3.898046035000334,184,1543.27,-86.2,1.6,-73.1,-0.14,1.54,-2.24,0.02,-0.92,0.05
3.908213548000276,185,1543.28,-86.3,1.8,-72.9,-0.79,1.53,-1.95,0.03,-0.88,0.07
3.9181767310001305,186,1543.29,-86.4,1.9,-72.8,-1.17,1.6,-1.77,0.05,-0.87,0.06
3.9283051219999834,187,1543.3,-86.5,2.1,-72.6,-1.16,1.69,-1.67,0.06,-0.85,0.07
3.9381222040001376,188,1543.31,-86.5,2.3,-72.4,-1.0,1.75,-1.64,0.06,-0.85,0.07
3.948227680999935,189,1543.32,-86.6,2.5,-72.2,-0.91,1.74,-1.64,0.08,-0.85,0.1
3.9580045590000736,190,1543.33,-86.6,2.7,-72.1,-0.78,1.61,-1.58,0.09,-0.84,0.12
3.968174029000238,191,1543.34,-86.7,2.8,-71.9,-0.72,1.44,-1.47,0.11,-0.85,0.13
3.978316396000082,192,1543.35,-86.8,2.9,-71.8,-0.74,1.21,-1.31,0.14,-0.86,0.15
3.988371699000254,193,1543.36,-86.8,3.1,-71.6,-0.86,1.0,-1.13,0.17,-0.86,0.16
3.9983412470000985,194,1543.37,-86.9,3.2,-71.5,-1.02,0.79,-0.94,0.19,-0.84,0.18
4.008162111000274,195,1543.38,-87.0,3.2,-71.5,-1.21,0.56,-0.64,0.19,-0.81,0.23
4.018007317999945,196,1543.39,-87.2,3.3,-71.4,-1.45,0.26,-0.29,0.2,-0.77,0.26
4.0283033290002095,197,1543.4,-87.3,3.3,-71.4,-1.79,-0.08,0.12,0.21,-0.73,0.3
4.03813233100027,198,1543.41,-87.5,3.2,-71.5,-1.94,-0.54,0.5,0.22,-0.73,0.33
4.04810210200003,199,1543.42,-87.7,3.2,-71.5,-1.86,-0.97,0.78,0.23,-0.73,0.31
4.058095526000216,200,1543.43,-87.9,3.1,-71.7,-1.43,-1.31,0.93,0.23,-0.74,0.25
4.068212014999972,201,1543.44,-88.0,3.0,-71.8,-0.71,-1.51,0.91,0.21,-0.79,0.2
4.077980812000078,202,1543.45,-88.0,2.9,-72.0,0.22,-1.57,0.8,0.18,-0.81,0.16
4.088299215999996,203,1543.46,-88.0,2.9,-72.1,1.09,-1.67,0.66,0.14,-0.84,0.15
4.098349236000104,204,1543.47,-87.8,2.8,-72.3,1.78,-1.72,0.48,0.1,-0.89,0.15
4.108035272000052,205,1543.48,-87.6,2.8,-72.5,2.23,-1.6,0.22,0.08,-0.97,0.09
4.118237782000051,206,1543.49,-87.4,2.8,-72.6,2.68,-1.1,-0.23,0.04,-1.06,0.03
4.128427353000006,207,1543.5,-87.1,2.8,-72.7,2.91,-0.33,-0.73,-0.03,-1.1,0.0
4.138093867999942,208,1543.51,-86.8,2.9,-72.7,2.64,0.55,-1.09,-0.09,-1.1,0.03
4.1480112869999175,209,1543.52,-86.6,3.0,-72.6,1.65,1.26,-1.14,-0.12,-1.0,0.16
4.158139726000172,210,1543.53,-86.5,3.1,-72.4,0.82,1.44,-0.76,-0.07,-0.94,0.29
4.168122579000283,211,1543.54,-86.4,3.2,-72.3,0.68,1.09,-0.74,0.02,-1.21,0.25
4.177967224999975,212,1543.55,-86.3,3.3,-72.2,1.07,1.08,-1.78,-0.04,-1.45,0.05
4.188130231000287,213,1543.56,-86.1,3.5,-72.0,2.47,1.9,-2.81,-0.12,-1.54,-0.08
4.198334675000297,214,1543.57,-85.8,3.8,-71.7,3.35,3.05,-3.95,-0.06,-1.72,0.0
4.20805234799991,215,1543.58,-85.5,4.2,-71.4,1.97,3.62,-4.53,-0.01,-1.44,0.04
4.2183046150003065,216,1543.59,-85.4,4.6,-70.9,0.43,4.06,-3.82,0.18,-1.19,-0.01
4.228352924000319,217,1543.6,-85.4,4.8,-70.5,-0.34,3.91,-2.64,0.36,-1.15,0.04
4.237985017000028,218,1543.61,-85.3,5.0,-70.1,0.47,2.75,-1.7,0.39,-1.17,0.06
4.248372421000113,219,1543.62,-85.2,5.1,-69.9,1.52,1.4,-1.03,0.41,-1.27,0.01
4.258061304999956,220,1543.63,-85.0,5.2,-69.9,1.75,-0.18,-0.66,0.43,-1.36,0.06
4.268258310999954,221,1543.64,-84.9,5.3,-70.0,0.54,-1.64,-0.6,0.42,-1.41,0.08
4.278344000000288,222,1543.65,-85.0,5.4,-70.2,-1.33,-3.23,-0.65,0.38,-1.33,0.07
4.28822136000008,223,1543.66,-85.2,5.5,-70.6,-2.7,-4.59,-0.7,0.31,-1.16,0.03
4.297985646000143,224,1543.67,-85.6,5.6,-71.1,-3.38,-5.73,-0.79,0.26,-0.98,-0.04
4.3084186360001695,225,1543.68,-86.0,5.7,-71.7,-3.37,-6.14,-0.88,0.21,-0.84,-0.17
4.318314821000058,226,1543.69,-86.4,5.8,-72.3,-2.91,-5.96,-0.94,0.16,-0.73,-0.19
4.328118209999957,227,1543.7,-86.7,6.0,-72.9,-1.91,-5.71,-0.95,0.12,-0.69,-0.13
4.338135014000272,228,1543.71,-86.9,6.1,-73.5,-0.61,-5.45,-0.93,0.07,-0.72,-0.1
4.348383029000161,229,1543.72,-86.9,6.2,-74.0,0.57,-5.1,-0.82,0.01,-0.77,-0.11
4.35805441399998,230,1543.73,-86.9,6.3,-74.5,1.23,-4.54,-0.57,-0.05,-0.88,-0.12
4.368391074000101,231,1543.74,-86.8,6.4,-74.9,1.16,-4.06,-0.24,-0.13,-0.98,-0.08
4.378355021000061,232,1543.75,-86.8,6.4,-75.3,0.48,-3.6,0.16,-0.19,-1.03,-0.06
4.388058856000043,233,1543.76,-86.8,6.4,-75.6,-0.51,-2.84,0.71,-0.21,-1.01,-0.09
4.398303214999942,234,1543.77,-86.9,6.3,-75.9,-1.27,-2.31,1.11,-0.18,-0.97,-0.05
4.408243538000079,235,1543.78,-87.1,6.2,-76.1,-1.65,-1.99,1.4,-0.15,-0.9,-0.02
4.417968557000222,236,1543.79,-87.3,6.0,-76.3,-1.54,-1.65,1.53,-0.12,-0.86,-0.03
4.4281384710002385,237,1543.8,-87.4,5.9,-76.4,-1.16,-1.17,1.55,-0.08,-0.85,-0.04
4.438336943000195,238,1543.81,-87.5,5.7,-76.5,-0.86,-0.76,1.42,-0.04,-0.87,-0.02
4.448348374000034,239,1543.82,-87.6,5.6,-76.6,-0.73,-0.45,1.16,-0.02,-0.89,0.0
4.458045682999909,240,1543.83,-87.7,5.5,-76.6,-0.77,-0.21,0.9,0.0,-0.91,0.0
4.46841825599995,241,1543.84,-87.8,5.3,-76.6,-0.83,-0.03,0.74,0.0,-0.9,0.01
4.47837579499992,242,1543.85,-87.9,5.2,-76.6,-0.81,0.14,0.72,0.0,-0.88,0.03
4.488058930000079,243,1543.86,-88.0,5.1,-76.6,-0.76,0.34,0.82,0.0,-0.87,0.05
4.498099127999922,244,1543.87,-88.0,4.9,-76.6,-0.62,0.45,0.96,0.01,-0.88,0.07
