host_time_s,seq,device_time_s,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,belt_length,belt_velocity,belt_acceleration,motor_belt_length,motor_pos,motor_vel,motor_iq_meas,motor_iq_set,acc_mag,gyro_mag,acc_residual,threshold,heel_strike,hs_count,torque_cmd_nm
3.34578276800039,29,4480.48,-95.9,-1.1,-93.4,-0.26,1.35,0.1,-0.03,-0.98,-0.08,-212.3,-18.0,-5.0,0.08000000000000007,1.25,0.47,0.02,0.0,0.983717439105356,1.3784411485442534,0.010024402130515475,0.28,0,0,0.0
3.353856267000083,30,4480.49,-95.9,-1.1,-93.2,-0.31,1.3,0.1,-0.03,-0.98,-0.08,-212.5,-15.2,20.0,0.08000000000000007,1.25,0.38,0.11,0.0,0.983717439105356,1.340186554178186,0.009823914087905172,0.28,0,0,0.0
3.365888016000099,31,4480.5,-95.9,-1.1,-93.1,-0.37,1.26,0.1,-0.03,-0.99,-0.08,-212.6,-14.1,16.0,0.09000000000000008,1.26,0.35,-0.08,0.0,0.9936800289831732,1.3170041761513136,0.00013590227411375277,0.28,0,0,0.0
3.373837013999946,32,4480.51,-96.0,-1.1,-93.0,-0.36,1.2,0.06,-0.03,-1.0,-0.08,-212.8,-11.5,18.0,0.09000000000000008,1.26,0.3,-0.14,0.0,1.0036433629531956,1.2542726976220122,0.009897251519253358,0.28,0,0,0.0
3.385865260999708,33,4480.52,-96.0,-1.1,-92.9,-0.32,1.14,0.04,-0.03,-1.0,-0.09,-212.9,-10.0,23.0,0.09000000000000008,1.26,0.21,-0.18,0.0,1.0044899203078146,1.1847362575695908,0.010528932696394988,0.28,0,0,0.0
3.3939961280002535,34,4480.53,-96.0,-1.1,-92.8,-0.24,1.09,0.03,-0.03,-1.0,-0.09,-213.0,-7.0,18.0,0.09000000000000008,1.26,0.2,-0.03,0.0,1.0044899203078146,1.1165124271587845,0.01031835404246706,0.28,0,0,0.0
3.4057877730001564,35,4480.54,-96.0,-1.1,-92.7,-0.14,1.03,0.02,-0.02,-0.99,-0.09,-213.0,-8.4,-6.0,0.09000000000000008,1.26,0.26,0.21,0.0,0.9942836617384396,1.0396634070698074,0.00010985356363024668,0.28,0,0,0.0
3.4180224570000064,36,4480.55,-96.0,-1.1,-92.6,-0.1,0.97,0.02,-0.02,-0.99,-0.09,-213.1,-8.1,15.0,0.10000000000000009,1.27,0.16,0.22,0.0,0.9942836617384396,0.9753460924205315,0.00010765649235766617,0.28,0,0,0.0
3.4260589140003503,37,4480.56,-96.1,-1.1,-92.5,-0.11,0.93,0.0,-0.02,-0.98,-0.09,-213.2,-5.1,18.0,0.10000000000000009,1.27,0.11,-0.19,0.0,0.9843271813782244,0.9364827814754525,0.009651847390500401,0.28,0,0,0.0
3.434010132000367,38,4480.57,-96.1,-1.1,-92.4,-0.15,0.9,0.02,-0.02,-0.98,-0.09,-213.2,-4.3,6.0,0.10000000000000009,1.27,0.11,0.16,0.0,0.9843271813782244,0.912633551870629,0.009458810442690369,0.28,0,0,0.0
3.445924227999967,39,4480.58,-96.1,-1.1,-92.3,-0.21,0.85,0.0,-0.02,-0.99,-0.09,-213.3,-4.3,7.0,0.10000000000000009,1.27,0.08,0.05,0.0,0.9942836617384396,0.8755569655939013,0.00048771651917434156,0.28,0,0,0.0
3.4539989140002945,40,4480.59,-96.1,-1.1,-92.2,-0.24,0.79,-0.01,-0.02,-0.99,-0.09,-213.3,-2.9,9.0,0.10000000000000009,1.27,0.08,-0.18,0.0,0.9942836617384396,0.8257118141337206,0.00047796218879081476,0.28,0,0,0.0
3.4660761750001257,41,4480.6,-96.1,-1.1,-92.1,-0.25,0.72,0.0,-0.02,-1.0,-0.09,-213.3,-2.9,3.0,0.10000000000000009,1.27,0.07,0.3,0.0,1.0042410069301093,0.7621679604916491,0.01022660123285124,0.28,0,0,0.0
3.474032387999614,42,4480.61,-96.1,-1.1,-92.1,-0.24,0.66,0.0,-0.03,-1.0,-0.09,-213.4,-3.9,-14.0,0.10000000000000009,1.27,0.15,0.2,0.0,1.0044899203078146,0.7022819946431775,0.010266004318345345,0.28,0,0,0.0
3.486111381000228,43,4480.62,-96.2,-1.1,-92.0,-0.2,0.58,0.01,-0.03,-1.0,-0.09,-213.4,-9.0,-44.0,0.1100000000000001,1.28,0.34,0.08,0.0,1.0044899203078146,0.6135959582656978,0.010060684231978478,0.28,0,0,0.0
3.4939836419998755,44,4480.63,-96.2,-1.1,-91.9,-0.17,0.5,0.02,-0.03,-0.99,-0.1,-213.6,-12.5,-17.0,0.1100000000000001,1.28,0.32,0.15,0.0,0.9954898291795853,0.5284884104689525,0.001039381241674242,0.28,0,0,0.0
3.5058817970002565,45,4480.64,-96.2,-1.1,-91.9,-0.15,0.45,0.04,-0.03,-0.99,-0.1,-213.7,-10.9,4.0,0.1100000000000001,1.28,0.26,0.07,0.0,0.9954898291795853,0.4760252094164762,0.0010185936168407572,0.28,0,0,0.0
3.5140345930003605,46,4480.65,-96.2,-1.1,-91.9,-0.1,0.4,0.04,-0.02,-0.99,-0.1,-213.8,-7.2,35.0,0.1100000000000001,1.28,0.1,-0.03,0.0,0.995238664843765,0.41424630354415964,0.0007520806954001147,0.28,0,0,0.0
3.5262191270003314,47,4480.66,-96.2,-1.1,-91.8,-0.06,0.37,0.04,-0.02,-1.0,-0.1,-213.8,-2.0,37.0,0.1100000000000001,1.28,0.02,0.04,0.0,1.005186549850325,0.3769615364994153,0.010485966387920875,0.28,0,0,0.0
3.5338510709998445,48,4480.67,-96.2,-1.1,-91.8,-0.05,0.36,0.02,-0.02,-1.0,-0.1,-213.8,-0.2,17.0,0.1100000000000001,1.28,0.0,-0.02,0.0,1.005186549850325,0.3640054944640259,0.010276247060162502,0.28,0,0,0.0
3.546134879999954,49,4480.68,-96.2,-1.1,-91.7,-0.03,0.33,0.0,-0.02,-1.0,-0.1,-213.8,-0.3,5.0,0.1100000000000001,1.28,0.01,-0.02,0.0,1.005186549850325,0.3313608305156178,0.010070722118959208,0.28,0,0,0.0
3.554071477999969,50,4480.69,-96.2,-1.1,-91.7,0.04,0.3,-0.01,-0.03,-1.0,-0.09,-213.8,-0.8,-3.0,0.1100000000000001,1.28,0.04,0.06,0.0,1.0044899203078146,0.3028200785945344,0.009186610724919886,0.28,0,0,0.0
3.566088628000216,51,4480.7,-96.2,-1.1,-91.7,0.12,0.25,-0.04,-0.03,-0.99,-0.09,-213.8,-1.2,-2.0,0.1200000000000001,1.29,0.06,0.13,0.0,0.9945350672550466,0.28017851452243797,0.0007528774812911587,0.28,0,0,0.0
3.574065607999728,52,4480.71,-96.2,-1.1,-91.7,0.12,0.19,-0.06,-0.03,-0.99,-0.09,-213.8,-2.3,-9.0,0.1200000000000001,1.29,0.08,0.0,0.0,0.9945350672550466,0.23259406699226015,0.0007378199316653289,0.28,0,0,0.0
3.5860152659997766,53,4480.72,-96.2,-1.1,-91.6,0.08,0.12,-0.08,-0.04,-0.98,-0.09,-213.9,-3.6,-14.0,0.1200000000000001,1.29,0.12,0.07,0.0,0.9849365461794988,0.1649242250247064,0.010129614187068925,0.28,0,0,0.0
3.5939269259997673,54,4480.73,-96.1,-1.1,-91.6,0.02,0.04,-0.08,-0.04,-0.98,-0.09,-213.9,-4.9,-4.0,0.1200000000000001,1.29,0.11,-0.08,0.0,0.9849365461794988,0.09165151389911681,0.009927021903327504,0.28,0,0,0.0
3.605874982000387,55,4480.74,-96.1,-1.1,-91.6,0.03,-0.05,-0.09,-0.04,-0.99,-0.09,-214.0,-3.1,14.0,0.1200000000000001,1.29,0.03,0.03,0.0,0.9948869282486327,0.10723805294763608,2.2892962490250746e-05,0.28,0,0,0.0
3.613985822000359,56,4480.75,-96.1,-1.1,-91.6,0.05,-0.13,-0.05,-0.04,-0.99,-0.1,-214.0,0.0,25.0,0.1200000000000001,1.29,0.0,-0.01,0.0,0.9958413528268446,0.14798648586948743,0.0009577711898881569,0.28,0,0,0.0
3.625877798000147,57,4480.76,-96.1,-1.1,-91.7,0.08,-0.22,-0.03,-0.03,-0.99,-0.1,-214.0,0.0,6.0,0.1200000000000001,1.29,0.0,0.03,0.0,0.9954898291795853,0.23600847442411893,0.0005941225917762694,0.28,0,0,0.0
3.6338812900003177,58,4480.77,-96.1,-1.1,-91.7,0.1,-0.3,-0.02,-0.03,-0.99,-0.1,-214.0,-0.1,2.0,0.1200000000000001,1.29,-0.02,0.07,0.0,0.9954898291795853,0.3168595903550972,0.0005822401399407928,0.28,0,0,0.0
3.646135822999895,59,4480.78,-96.1,-1.2,-91.7,0.13,-0.38,-0.02,-0.03,-0.99,-0.1,-214.0,0.1,3.0,0.1200000000000001,1.29,0.0,-0.1,0.0,0.9954898291795853,0.402119385257662,0.0005705953371419881,0.28,0,0,0.0
3.65397205499994,60,4480.79,-96.1,-1.2,-91.8,0.15,-0.46,-0.02,-0.03,-0.99,-0.1,-214.0,0.1,0.0,0.1200000000000001,1.29,0.0,0.08,0.0,0.9954898291795853,0.4842520005121301,0.0005591834303991794,0.28,0,0,0.0
3.6657831660004376,61,4480.8,-96.0,-1.2,-91.8,0.15,-0.54,-0.03,-0.03,-0.99,-0.09,-214.0,-0.1,-2.0,0.1200000000000001,1.29,0.0,-0.05,0.0,0.9945350672550466,0.5612486080160912,0.00038766692425673543,0.28,0,0,0.0
3.673851122999622,62,4480.81,-96.0,-1.2,-91.9,0.12,-0.61,-0.04,-0.03,-0.98,-0.09,-214.0,0.0,3.0,0.1200000000000001,1.29,-0.01,0.07,0.0,0.9845811292118085,0.6229767250869008,0.010134772868144903,0.28,0,0,0.0
3.6858551249997618,63,4480.82,-96.0,-1.2,-91.9,0.08,-0.68,-0.05,-0.03,-0.98,-0.09,-214.0,0.0,-3.0,0.1200000000000001,1.29,0.0,0.08,0.0,0.9845811292118085,0.686512927773396,0.009932077410782059,0.28,0,0,0.0
3.6939042789999803,64,4480.83,-96.0,-1.2,-92.0,0.08,-0.74,-0.05,-0.03,-0.98,-0.09,-214.0,0.1,1.0,0.1200000000000001,1.29,0.01,-0.05,0.0,0.9845811292118085,0.7459892760623305,0.009733435862566364,0.28,0,0,0.0
3.7058357469995826,65,4480.84,-96.0,-1.2,-92.1,0.09,-0.83,-0.05,-0.03,-0.99,-0.09,-214.0,0.0,3.0,0.1200000000000001,1.29,-0.01,0.03,0.0,0.9945350672550466,0.8363611660042567,0.0002160921370583102,0.28,0,0,0.0
3.7140326110002206,66,4480.85,-96.0,-1.2,-92.2,0.09,-0.91,-0.04,-0.03,-0.99,-0.09,-214.0,0.1,-2.0,0.1200000000000001,1.29,0.0,0.08,0.0,0.9945350672550466,0.9153141537199128,0.00021177029431718175,0.28,0,0,0.0
3.725888355999814,67,4480.86,-96.0,-1.2,-92.3,0.1,-0.98,-0.04,-0.02,-0.99,-0.09,-214.0,0.0,0.0,0.1200000000000001,1.29,0.0,-0.01,0.0,0.9942836617384396,0.985900603509299,3.884251784402881e-05,0.28,0,0,0.0
3.7339236839998193,68,4480.87,-95.9,-1.2,-92.4,0.1,-1.04,-0.05,-0.02,-0.99,-0.1,-214.0,0.1,-2.0,0.1200000000000001,1.29,0.0,0.03,0.0,0.995238664843765,1.0459923517884824,0.0008978373757316804,0.28,0,0,0.0
3.7459252290000222,69,4480.88,-95.9,-1.3,-92.5,0.07,-1.09,-0.06,-0.02,-0.99,-0.1,-214.0,0.0,-2.0,0.1200000000000001,1.29,0.0,0.03,0.0,0.995238664843765,1.0938921336219583,0.000879880628217089,0.28,0,0,0.0
3.7537684970002374,70,4480.89,-95.9,-1.3,-92.6,0.09,-1.13,-0.09,-0.02,-1.0,-0.1,-214.0,0.0,0.0,0.1200000000000001,1.29,0.0,-0.05,0.0,1.005186549850325,1.137145549171257,0.010611210322081566,0.28,0,0,0.0
3.7659290769997824,71,4480.9,-95.9,-1.3,-92.7,0.09,-1.15,-0.11,-0.01,-0.99,-0.11,-214.0,0.2,3.0,0.1200000000000001,1.29,-0.02,0.0,0.0,0.9961425600786264,1.1587493257818966,0.0015358761393753362,0.28,0,0,0.0
3.773931914000059,72,4480.91,-95.9,-1.3,-92.8,0.07,-1.16,-0.11,-0.01,-0.99,-0.11,-214.0,0.1,-3.0,0.1200000000000001,1.29,0.0,0.07,0.0,0.9961425600786264,1.1673045875006232,0.0015051586165878428,0.28,0,0,0.0
3.785896835999665,73,4480.92,-95.9,-1.2,-93.0,0.08,-1.16,-0.12,0.0,-0.99,-0.1,-214.0,-0.2,0.0,0.1200000000000001,1.29,-0.01,0.02,0.0,0.9950376877284598,1.1689311356961964,0.0003922805410927488,0.28,0,0,0.0
3.7938964839995606,74,4480.93,-95.9,-1.2,-93.1,0.11,-1.17,-0.13,0.0,-0.98,-0.09,-214.0,0.1,2.0,0.1200000000000001,1.29,0.0,-0.05,0.0,0.9841239759298621,1.1823282116231515,0.010311002632354849,0.28,0,0,0.0
3.8060641060001217,75,4480.94,-95.9,-1.2,-93.2,0.02,-1.17,-0.14,-0.01,-0.98,-0.09,-214.0,0.0,0.0,0.1200000000000001,1.29,0.0,-0.09,0.0,0.9841747812253675,1.178516016013359,0.01005499339011251,0.28,0,0,0.0
3.8138531900003727,76,4480.95,-95.9,-1.2,-93.3,-0.04,-1.17,-0.14,0.0,-0.98,-0.09,-214.0,0.0,-1.0,0.1200000000000001,1.29,0.0,0.02,0.0,0.9841239759298621,1.1790250209389113,0.00990368271190556,0.28,0,0,0.0
3.8262785999995685,77,4480.96,-95.9,-1.2,-93.4,-0.07,-1.15,-0.14,0.0,-0.98,-0.1,-214.0,0.0,1.0,0.1200000000000001,1.29,0.0,0.07,0.0,0.9850888284819801,1.1606032913963322,0.008760053556591818,0.28,0,0,0.0
3.8339025989998845,78,4480.97,-95.9,-1.2,-93.5,-0.06,-1.12,-0.15,0.0,-0.99,-0.1,-214.0,0.2,3.0,0.1200000000000001,1.29,0.0,0.02,0.0,0.9950376877284598,1.131591799192624,0.0011650295760901042,0.28,0,0,0.0
3.846010971999931,79,4480.98,-95.9,-1.2,-93.7,-0.02,-1.1,-0.17,0.0,-0.99,-0.1,-214.0,-0.1,-2.0,0.1200000000000001,1.29,0.0,-0.1,0.0,0.9950376877284598,1.1132385189167684,0.0011417289845683243,0.28,0,0,0.0
3.8539000009996016,80,4480.99,-95.9,-1.2,-93.8,0.02,-1.09,-0.17,0.0,-0.98,-0.09,-214.0,0.1,0.0,0.1200000000000001,1.29,0.0,0.07,0.0,0.9841239759298621,1.1033585092797353,0.009576543157748807,0.28,0,0,0.0
3.865956648000065,81,4481.0,-95.9,-1.1,-93.9,0.07,-1.05,-0.19,0.0,-0.98,-0.1,-214.0,0.0,0.0,0.1200000000000001,1.29,0.0,-0.15,0.0,0.9850888284819801,1.0693455942771728,0.008439456793518207,0.28,0,0,0.0
3.873825417000262,82,4481.01,-95.9,-1.1,-94.0,0.0,-1.03,-0.2,-0.01,-0.98,-0.1,-214.0,0.0,1.0,0.1200000000000001,1.29,0.0,0.02,0.0,0.9851395840184273,1.049237818609299,0.008220927231929576,0.28,0,0,0.0
3.8859280099995885,83,4481.02,-95.9,-1.1,-94.1,-0.14,-0.98,-0.21,0.0,-0.98,-0.1,-214.0,0.1,2.0,0.1200000000000001,1.29,-0.01,0.07,0.0,0.9850888284819801,1.0119782606360672,0.008106249113009167,0.28,0,0,0.0
3.89404387400009,84,4481.03,-95.9,-1.1,-94.2,-0.2,-0.93,-0.22,0.0,-0.99,-0.11,-214.0,0.0,0.0,0.1200000000000001,1.29,0.0,0.07,0.0,0.9960923651951158,0.9763708311906907,0.002839341848123955,0.28,0,0,0.0
3.9059954610002023,85,4481.04,-95.9,-1.1,-94.3,-0.22,-0.87,-0.21,0.0,-0.99,-0.1,-214.0,0.0,-1.0,0.1200000000000001,1.29,0.0,-0.05,0.0,0.9950376877284598,0.9216289925995167,0.0017489710938386471,0.28,0,0,0.0
3.9137655630001973,86,4481.05,-95.9,-1.0,-94.4,-0.18,-0.82,-0.2,0.0,-0.99,-0.11,-213.9,0.2,3.0,0.1200000000000001,1.29,-0.01,0.0,0.0,0.9960923651951158,0.8630179604156567,0.0027475755892847342,0.28,0,0,0.0
3.9262739180003337,87,4481.06,-95.9,-1.0,-94.4,-0.16,-0.76,-0.16,0.0,-0.99,-0.11,-213.9,0.0,-3.0,0.1200000000000001,1.29,0.01,0.12,0.0,0.9960923651951158,0.7929691040639603,0.0026926240774990395,0.28,0,0,0.0
3.9338847830003942,88,4481.07,-96.0,-1.0,-94.5,-0.21,-0.7,-0.12,0.0,-1.0,-0.11,-213.9,0.3,4.0,0.1200000000000001,1.29,-0.02,-0.11,0.0,1.0060318086422517,0.7406078584514209,0.012379426174142227,0.28,0,0,0.0
3.9460789849999856,89,4481.08,-96.0,-1.0,-94.6,-0.19,-0.67,-0.1,0.0,-1.01,-0.1,-213.9,0.2,-5.0,0.1200000000000001,1.29,0.0,-0.1,0.0,1.0149384217774002,0.7035623639735145,0.02086031852310488,0.28,0,0,0.0
3.953868636000152,90,4481.09,-96.0,-1.0,-94.7,-0.13,-0.65,-0.1,0.0,-1.0,-0.1,-213.9,0.0,1.0,0.1200000000000001,1.29,0.0,0.0,0.0,1.004987562112089,0.6703730304837748,0.010691269680637716,0.28,0,0,0.0
3.965867775999868,91,4481.1,-96.0,-1.0,-94.7,-0.1,-0.63,-0.1,0.0,-1.0,-0.11,-213.9,0.0,0.0,0.1200000000000001,1.29,0.0,-0.06,0.0,1.0060318086422517,0.6456779382943172,0.01150080588658453,0.28,0,0,0.0
3.9739175940003406,92,4481.11,-96.0,-1.0,-94.8,-0.02,-0.62,-0.1,-0.01,-0.99,-0.11,-213.9,0.0,-2.0,0.1200000000000001,1.29,0.0,0.02,0.0,0.9961425600786264,0.6283311228962004,0.0015793261765000288,0.28,0,0,0.0
3.9860969430001205,93,4481.12,-96.0,-1.0,-94.8,-0.01,-0.62,-0.11,-0.01,-0.98,-0.11,-213.9,0.1,-3.0,0.1200000000000001,1.29,0.0,0.0,0.0,0.9862048468751307,0.6297618597533515,0.00819121928645583,0.28,0,0,0.0
3.993921236999995,94,4481.13,-96.0,-1.0,-94.9,-0.03,-0.63,-0.11,-0.01,-0.98,-0.11,-213.9,-0.1,0.0,0.1200000000000001,1.29,0.0,0.02,0.0,0.9862048468751307,0.6402343321003646,0.008027394900726681,0.28,0,0,0.0
4.005901825000365,95,4481.14,-96.0,-0.9,-95.0,-0.07,-0.63,-0.12,-0.01,-0.99,-0.11,-213.9,0.0,0.0,0.1200000000000001,1.29,0.0,0.02,0.0,0.9961425600786264,0.6451356446515726,0.0018721119367137717,0.28,0,0,0.0
4.0139591939996535,96,4481.15,-96.1,-0.9,-95.0,-0.1,-0.61,-0.13,0.0,-0.99,-0.11,-213.9,0.1,0.0,0.1200000000000001,1.29,0.0,-0.04,0.0,0.9960923651951158,0.6316644678941503,0.001785478712139077,0.28,0,0,0.0
4.026244601999679,97,4481.16,-96.1,-0.9,-95.1,-0.08,-0.58,-0.13,0.0,-0.99,-0.11,-213.9,0.0,0.0,0.1200000000000001,1.29,0.0,0.07,0.0,0.9960923651951158,0.599749947894954,0.001749769137896262,0.28,0,0,0.0
4.033904990000337,98,4481.17,-96.1,-0.9,-95.2,-0.04,-0.54,-0.14,0.0,-0.99,-0.11,-213.9,0.0,2.0,0.1200000000000001,1.29,0.0,0.08,0.0,0.9960923651951158,0.5592852581643826,0.001714773755138288,0.28,0,0,0.0
4.046261251999567,99,4481.18,-96.1,-0.9,-95.2,0.0,-0.5,-0.15,0.0,-0.99,-0.11,-213.9,0.2,-2.0,0.1200000000000001,1.29,0.0,0.06,0.0,0.9960923651951158,0.5220153254455275,0.00168047828003548,0.28,0,0,0.0
