stride_id,timestamp,gait_cluster,cluster_confidence,ood,ood_engaged,d_patient,d_healthy,d_target,healthy_region_threshold,manifold_deviation,delta_healthy,estimated_swing_time,estimated_stance_time,estimated_stride_time,estimated_swing_ratio,estimated_stance_ratio,estimated_swing_stance_ratio,phase_source,swing_symmetry_ratio,stance_symmetry_ratio,swing_stance_symmetry_ratio,belt_excursion,peak_belt_velocity,trunk_acc_rms,trunk_gyro_rms,swing_ratio_error,belt_excursion_error,temporal_symmetry_error,trunk_error,biomechanical_deviation,reference_source,decision_state,raw_assist_gain,assist_gain,target_belt_length,motor_position,motor_velocity,motor_current
16,44.46,S0,1.0,0,0,1.1692912349924174,1.8524556264559184,1.8524556264559184,1.408510704557446,0.5348609755724362,-0.07184417379187402,0.6499999999999986,0.730000000000004,1.3800000000000026,0.4710144927536213,0.5289855072463787,0.8904109589041028,belt_cycle,,,,69.6,349.8,0.11280787270692137,1.51830088582619,0.0,0.40976933514246944,,0.0,0.2868385345997286,healthy_reference,COMBINED_DEVIATION,0.17610290921900298,0.0,-46.563893665219396,-3.0,3.66,0.4
17,46.21,S0,1.0,0,0,0.7432844202595097,1.7690291226311818,1.7690291226311818,1.408510704557446,0.43434945032854366,0.011582330032862576,0.5499999999999972,1.2000000000000028,1.75,0.31428571428571267,0.6857142857142874,0.4583333333333299,belt_cycle,,,,77.8,275.8,0.11773367882088924,1.131621461244636,0.5963996007277389,0.3402306648575305,,0.0,0.417081345618593,healthy_reference,COMBINED_DEVIATION,0.2392961595321273,0.1,-56.563893665219396,-2.92,6.8,0.56
18,47.88,S0,1.0,0,0,0.9241434321083825,1.7797171388491244,1.7797171388491244,1.408510704557446,0.4472262791856381,0.0008943138149200003,0.7000000000000028,0.9699999999999989,1.6700000000000017,0.41916167664670784,0.5808383233532921,0.7216494845360862,belt_cycle,,,,90.3,358.1,0.120468766340504,0.9507855421435261,0.0,0.2342265943012211,,0.0,0.16395861601085476,healthy_reference,COMBINED_DEVIATION,0.09491408711592646,0.1,-56.563893665219396,-2.99,6.75,0.61
19,48.86,S0,1.0,0,0,1.490556166141123,2.0138510919126507,2.0138510919126507,1.408510704557446,0.7293088267563204,-0.23323963924860625,0.6599999999999966,0.3200000000000003,0.9799999999999969,0.6734693877551007,0.32653061224489927,2.0624999999999876,belt_cycle,,,,77.2,374.0,0.10710689053142952,1.5048415860288302,0.0,0.3453188602442333,,0.0,0.2417232021709633,healthy_reference,COMBINED_DEVIATION,0.16720562685841978,0.16720562685841978,-63.28445635106137,-3.02,4.79,0.39
20,49.43,OOD,1.0,1,0,2.3087583787165746,2.9553753753544014,2.9553753753544014,1.408510704557446,1.0,-1.174763922690357,0.39000000000000057,0.17999999999999972,0.5700000000000003,0.6842105263157902,0.31578947368420984,2.166666666666673,belt_cycle,,,,33.2,483.2,0.17941872740131679,1.3317407682287763,0.0,0.7184531886024422,,0.0,0.5029172320217096,healthy_reference,COMBINED_DEVIATION,0.40233378561736766,0.26720562685841975,-73.28445635106138,-2.95,13.28,1.0
21,50.89,S0,1.0,0,0,1.2203101732813486,2.027435969351167,2.027435969351167,1.408510704557446,0.7456757687831029,-0.24682451668712257,0.22999999999999687,1.230000000000004,1.4600000000000009,0.15753424657534024,0.8424657534246598,0.18699186991869604,belt_cycle,,,,77.80000000000001,626.0,0.08791044263802537,1.181379532108239,1.0,0.34023066485753034,,0.0,0.5381614654002712,healthy_reference,COMBINED_DEVIATION,0.3757821719368239,0.36720562685841973,-83.28445635106138,-3.12,2.89,0.09
22,52.51,S0,1.0,0,0,1.2608725232726217,1.974589447815019,1.974589447815019,1.408510704557446,0.6820067398784362,-0.19397799515097458,0.5900000000000034,1.029999999999994,1.6199999999999974,0.3641975308642002,0.6358024691357997,0.5728155339805892,belt_cycle,,,,91.10000000000001,591.9,0.1361277603303853,1.1540412950724421,0.09728143494286356,0.2274423337856172,,0.0,0.1883940641327911,healthy_reference,COMBINED_DEVIATION,0.12675203424977802,0.36720562685841973,-83.28445635106138,-3.18,0.96,0.17
23,54.27,S0,1.0,0,0,1.1491366919950425,2.0591522558486504,2.0591522558486504,1.408510704557446,0.7838872745370945,-0.27854080318460595,0.6499999999999986,1.1100000000000065,1.7600000000000051,0.36931818181817994,0.63068181818182,0.5855855855855808,belt_cycle,,,,84.7,358.6,0.1180486048373559,1.3291305008879144,0.046074925403066236,0.28171641791044766,,0.0,0.2110239701582332,healthy_reference,COMBINED_DEVIATION,0.15057718999502712,0.36720562685841973,-83.28445635106138,-3.21,3.03,0.13
24,55.8,OOD,1.0,1,0,2.0302260967864605,2.478882886358289,2.478882886358289,1.408510704557446,1.0,-0.6982714336942446,0.7000000000000028,0.8299999999999912,1.529999999999994,0.4575163398692847,0.5424836601307154,0.843373493975916,belt_cycle,,,,125.2,647.0,0.13695213844138843,1.380243487984758,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.36720562685841973,-83.28445635106138,-3.13,3.69,0.21
25,57.41,S0,1.0,0,0,1.0382737437087712,1.9178870518977764,1.9178870518977764,1.408510704557446,0.6136921871003627,-0.137275599233732,0.6199999999999974,0.990000000000002,1.6099999999999994,0.3850931677018619,0.6149068322981381,0.6262626262626224,belt_cycle,,,,86.39999999999999,560.3,0.11611522870244882,1.1310404722698262,0.0,0.2672998643147897,,0.0,0.18710990502035277,healthy_reference,COMBINED_DEVIATION,0.12077511674417368,0.36720562685841973,-83.28445635106138,-3.21,3.15,0.26
