stride_id,timestamp,gait_cluster,cluster_confidence,ood,d_patient,d_healthy,d_target,healthy_region_threshold,manifold_deviation,delta_healthy,estimated_swing_time,estimated_stance_time,estimated_stride_time,estimated_swing_ratio,estimated_stance_ratio,estimated_swing_stance_ratio,phase_source,swing_symmetry_ratio,stance_symmetry_ratio,swing_stance_symmetry_ratio,belt_excursion,peak_belt_velocity,trunk_acc_rms,trunk_gyro_rms,swing_ratio_error,belt_excursion_error,temporal_symmetry_error,trunk_error,biomechanical_deviation,reference_source,decision_state,raw_assist_gain,assist_gain,target_belt_length,motor_position,motor_velocity,motor_current
16,193.95,S0,1.0,0,0.8993872985718822,2.3286116650800195,2.3286116650800195,1.408510704557446,1.0,-0.3470307579359011,0.700000000000017,1.139999999999958,1.839999999999975,0.3804347826087101,0.6195652173912899,0.6140350877193359,belt_cycle,,,,113.9,445.1,0.11504726599144807,0.7223313882176201,0.0,0.03409090909090894,,0.0,0.023863636363636257,healthy_reference,COMBINED_DEVIATION,0.019090909090909006,0.0,-102.40489755976552,-1.41,3.16,0.21
17,195.84,S0,1.0,0,0.7020146198738877,2.0768904057060995,2.0768904057060995,1.408510704557446,0.8052580430032221,-0.09530949856198112,0.7400000000000091,1.1500000000000057,1.8900000000000148,0.3915343915343933,0.6084656084656067,0.6434782608695699,belt_cycle,,,,113.9,382.1,0.10764513000288042,0.7963963897853933,0.0,0.03409090909090894,,0.0,0.023863636363636257,healthy_reference,COMBINED_DEVIATION,0.017232008592303408,0.017232008592303408,-104.12809841899586,-1.43,2.3,0.3
18,197.55,OOD,1.0,1,1.618517188982058,2.4879270453030613,2.4879270453030613,1.408510704557446,1.0,-0.5063461381589429,0.75,0.960000000000008,1.710000000000008,0.43859649122806815,0.5614035087719319,0.7812499999999936,belt_cycle,,,,85.19999999999999,296.4,0.10328526671356003,1.2293482224421963,0.0,0.2774762550881954,,0.0,0.19423337856173678,healthy_reference,OOD,0.15538670284938944,0.017232008592303408,-104.12809841899586,-1.42,4.63,0.48
19,199.21,S0,1.0,0,0.9240482390354998,2.3261660197630882,2.3261660197630882,1.408510704557446,1.0,-0.34458511261896985,0.6899999999999977,0.9699999999999989,1.6599999999999966,0.41566265060240914,0.5843373493975909,0.7113402061855655,belt_cycle,,,,108.3,348.1,0.10105822887741277,1.5865254117276648,0.0,0.0815807327001356,,0.0,0.05710651289009492,healthy_reference,COMBINED_DEVIATION,0.04568521031207594,0.04568521031207594,-106.97341859097311,-1.53,2.23,0.05
20,201.17,OOD,1.0,1,1.2382059516979225,2.66289446096345,2.66289446096345,1.408510704557446,1.0,-0.6813135538193318,0.6699999999999875,1.289999999999992,1.9599999999999795,0.34183673469387477,0.6581632653061252,0.5193798449612338,belt_cycle,,,,107.69999999999999,334.7,0.08892811233795296,1.5374829924444597,0.32088939664611793,0.08666892808683853,,0.0,0.15693506865462234,healthy_reference,OOD,0.1255480549236979,0.04568521031207594,-106.97341859097311,-1.56,4.05,0.39
21,202.92,S0,1.0,0,0.845692403009633,2.2728879077207047,2.2728879077207047,1.408510704557446,1.0,-0.2913070005765863,0.7800000000000011,0.9699999999999989,1.75,0.44571428571428634,0.5542857142857136,0.8041237113402083,belt_cycle,,,,110.3,344.8,0.12134788046674472,1.4391163413544223,0.0,0.06462008141112612,,0.0,0.045234056987788276,healthy_reference,COMBINED_DEVIATION,0.03618724559023062,0.04568521031207594,-106.97341859097311,-1.72,3.54,0.21
22,204.63,OOD,1.0,1,1.201213753067609,2.496916698229673,2.496916698229673,1.408510704557446,1.0,-0.5153357910855545,0.6999999999999886,1.0100000000000193,1.710000000000008,0.40935672514619026,0.5906432748538097,0.6930693069306686,belt_cycle,,,,89.69999999999999,286.3,0.09020071638789752,1.0104075463975417,0.0,0.23931478968792402,,0.0,0.1675203527815468,healthy_reference,OOD,0.13401628222523745,0.04568521031207594,-106.97341859097311,-1.79,1.66,0.32
23,206.47,OOD,1.0,1,1.974031380946094,3.2351218092660434,3.2351218092660434,1.408510704557446,1.0,-1.253540902121925,0.6900000000000261,1.1499999999999773,1.8400000000000034,0.3750000000000135,0.6249999999999865,0.6000000000000346,belt_cycle,,,,84.80000000000001,245.4,0.10041326654439114,1.1318790798289682,0.0,0.2808683853459971,,0.0,0.19660786974219796,healthy_reference,OOD,0.15728629579375838,0.04568521031207594,-106.97341859097311,-1.76,2.41,0.28
24,208.35,OOD,1.0,1,1.2193206875534455,2.5379226340069923,2.5379226340069923,1.408510704557446,1.0,-0.5563417268628739,0.7400000000000091,1.1399999999999864,1.8799999999999955,0.39361702127660153,0.6063829787233984,0.6491228070175596,belt_cycle,,,,99.10000000000001,288.2,0.08549284873096005,1.0444293865386212,0.0,0.15959972862957922,,0.0,0.11171981004070544,healthy_reference,OOD,0.08937584803256436,0.04568521031207594,-106.97341859097311,-1.77,3.64,0.19
25,209.79,OOD,1.0,1,1.3798830458285793,2.5504708932438787,2.5504708932438787,1.408510704557446,1.0,-0.5688899860997603,0.75,0.6899999999999977,1.4399999999999977,0.5208333333333341,0.47916666666666585,1.086956521739134,belt_cycle,,,,86.29999999999998,279.9,0.09774054383445954,1.578226502223724,0.0,0.26814789687924023,,0.0,0.18770352781546815,healthy_reference,OOD,0.15016282225237454,0.04568521031207594,-106.97341859097311,-1.79,2.55,0.14
