stride_id,timestamp,gait_cluster,cluster_confidence,ood,ood_engaged,d_patient,d_healthy,d_target,healthy_region_threshold,manifold_deviation,delta_healthy,estimated_swing_time,estimated_stance_time,estimated_stride_time,estimated_swing_ratio,estimated_stance_ratio,estimated_swing_stance_ratio,phase_source,swing_symmetry_ratio,stance_symmetry_ratio,swing_stance_symmetry_ratio,belt_excursion,peak_belt_velocity,trunk_acc_rms,trunk_gyro_rms,swing_ratio_error,belt_excursion_error,temporal_symmetry_error,trunk_error,biomechanical_deviation,reference_source,decision_state,raw_assist_gain,assist_gain,target_belt_length,motor_position,motor_velocity,motor_current
16,38.42,S0,1.0,0,0,0.34997323901517435,1.8605661020408917,1.8605661020408917,1.408510704557446,0.5446324059228148,0.04531218013074523,0.6599999999999966,0.8800000000000026,1.5399999999999991,0.4285714285714266,0.5714285714285734,0.7499999999999939,belt_cycle,,,,108.0,485.0,0.11840298855576518,1.3270957928361033,0.0,0.08412483039348702,,0.0,0.05888738127544091,healthy_reference,COMBINED_DEVIATION,0.036383742967191365,0.0,-40.34982538882103,-3.08,5.91,0.44
17,39.93,S0,1.0,0,0,0.4825623110473636,1.9687792856494324,1.9687792856494324,1.408510704557446,0.6750067071022297,-0.06290100347779548,0.6100000000000065,0.8999999999999915,1.509999999999998,0.4039735099337797,0.5960264900662203,0.6777777777777915,belt_cycle,,,,98.1,422.2,0.11732854900914332,1.118600785789657,0.0,0.1680800542740841,,0.0,0.11765603799185886,healthy_reference,COMBINED_DEVIATION,0.07882986110697535,0.07882986110697535,-48.23281149951857,-3.12,3.79,0.58
18,41.6,S0,1.0,0,0,0.952974443269545,2.0707013518881996,2.0707013518881996,1.408510704557446,0.7978015248640884,-0.1648230697165627,0.6100000000000065,1.0599999999999952,1.6700000000000017,0.36526946107784786,0.6347305389221521,0.5754716981132163,belt_cycle,,,,95.30000000000001,361.3,0.10227175927804975,1.1476501583720955,0.08656213280638703,0.19182496607869723,,0.0,0.16024611609700415,healthy_reference,COMBINED_DEVIATION,0.11523628474909674,0.11523628474909674,-51.8734538637307,-3.11,2.9,0.19
19,43.34,S0,1.0,0,0,0.7195986985265759,2.059860098855243,2.059860098855243,1.408510704557446,0.7847400776268096,-0.15398181668360622,0.6600000000000037,1.0799999999999983,1.740000000000002,0.3793103448275879,0.6206896551724121,0.6111111111111155,belt_cycle,,,,105.7,363.8,0.09028736843723903,1.0968637970925734,0.0,0.10362957937584791,,0.0,0.07254070556309353,healthy_reference,COMBINED_DEVIATION,0.05178652179111163,0.11523628474909674,-51.8734538637307,-3.1,4.6,0.31
20,44.92,S0,1.0,0,0,0.4489888257386798,1.9800108747461254,1.9800108747461254,1.408510704557446,0.6885384278296487,-0.07413259257448845,0.6899999999999977,0.8900000000000006,1.5799999999999983,0.4367088607594927,0.5632911392405073,0.7752808988764014,belt_cycle,,,,110.0,359.2,0.10762623306394672,1.2667605579786032,0.0,0.06716417910447751,,0.0,0.04701492537313426,healthy_reference,COMBINED_DEVIATION,0.031754603269632156,0.11523628474909674,-51.8734538637307,-3.16,3.46,0.34
21,46.64,OOD,1.0,1,0,1.2494119573166786,2.6074592983768103,2.6074592983768103,1.408510704557446,1.0,-0.7015810162051734,0.6300000000000026,1.0899999999999963,1.7199999999999989,0.36627906976744357,0.6337209302325564,0.5779816513761511,belt_cycle,,,,105.4,359.1,0.13162165618285315,1.386042939062808,0.07646604591042994,0.10617367706919932,,0.0,0.0972613877215685,healthy_reference,COMBINED_DEVIATION,0.07780911017725481,0.11523628474909674,-51.8734538637307,-3.18,3.12,0.24
22,47.99,OOD,1.0,1,0,1.7057285924312526,2.861859735439621,2.861859735439621,1.408510704557446,1.0,-0.9559814532679842,0.6900000000000048,0.6599999999999966,1.3500000000000014,0.5111111111111142,0.4888888888888859,1.045454545454558,belt_cycle,,,,83.6,262.7,0.14475772655412356,1.6566861550538243,0.0,0.29104477611940294,,0.0,0.20373134328358206,healthy_reference,COMBINED_DEVIATION,0.16298507462686565,0.16298507462686565,-56.6483328515076,-3.1,5.25,0.39
23,50.02,OOD,1.0,1,0,1.1657581962931898,2.4094297047220605,2.4094297047220605,1.408510704557446,1.0,-0.5035514225504236,0.5399999999999991,1.490000000000002,2.030000000000001,0.2660098522167482,0.7339901477832518,0.36241610738254926,belt_cycle,,,,95.9,347.7,0.09572915167550883,1.254168091288082,1.0,0.18673677069199443,,0.0,0.4307157394843961,healthy_reference,COMBINED_DEVIATION,0.3445725915875169,0.26298507462686566,-66.6483328515076,-2.91,4.83,0.27
24,51.56,S0,1.0,0,0,0.9586938551898374,1.9952058992099184,1.9952058992099184,1.408510704557446,0.7068452609696615,-0.08932761703828151,0.8100000000000023,0.7299999999999969,1.5399999999999991,0.5259740259740278,0.47402597402597224,1.1095890410958982,belt_cycle,,,,98.0,330.7,0.09544958417099132,1.310153624380575,0.0,0.16892808683853452,,0.0,0.11824966078697416,healthy_reference,COMBINED_DEVIATION,0.08073354925020675,0.26298507462686566,-66.6483328515076,-3.01,3.64,0.43
25,53.23,S0,1.0,0,0,0.6497440959168144,1.6582171231074274,1.6582171231074274,1.408510704557446,0.3008441183676521,0.2476611590642095,0.6099999999999994,1.0599999999999952,1.6699999999999946,0.36526946107784514,0.6347305389221548,0.5754716981132096,belt_cycle,,,,107.7,410.6,0.11577240053650067,1.1125517376716227,0.08656213280641423,0.08666892808683842,,0.0,0.08663688950271116,healthy_reference,COMBINED_DEVIATION,0.045080435257308,0.26298507462686566,-66.6483328515076,-3.01,5.88,0.79
