t_s,timestamp,state,phase,phase_progress,belt_length,belt_velocity,target_belt_length,profile,assist_gain,force_n,assist_force_n,impedance_force_n,current_a,saturated,faults
0.3291,7.6900,INIT,STANCE,,-25.700,-10.100,-25.700,0.0000,0.0000,0.0152,0.0000,0.0152,0.0634,0,
0.3372,7.7000,INIT,STANCE,,-25.800,-9.800,-25.800,0.0000,0.0000,0.0147,0.0000,0.0147,0.0629,0,
0.3491,7.7100,INIT,STANCE,,-25.900,-7.600,-25.900,0.0000,0.0000,0.0114,0.0000,0.0114,0.0591,0,
0.3573,7.7200,INIT,STANCE,,-26.000,-6.900,-26.000,0.0000,0.0000,0.0104,0.0000,0.0104,0.0579,0,
0.3692,7.7300,INIT,STANCE,,-26.100,-9.800,-26.100,0.0000,0.0000,0.0147,0.0000,0.0147,0.0629,0,
0.3771,7.7400,INIT,STANCE,,-26.200,-9.500,-26.200,0.0000,0.0000,0.0143,0.0000,0.0143,0.0624,0,
0.3891,7.7500,INIT,STANCE,,-26.300,-10.400,-26.300,0.0000,0.0000,0.0156,0.0000,0.0156,0.0639,0,
0.3971,7.7600,INIT,STANCE,,-26.400,-12.500,-26.400,0.0000,0.0000,0.0187,0.0000,0.0187,0.0675,0,
0.4091,7.7700,INIT,STANCE,,-26.500,-18.000,-26.500,0.0000,0.0000,0.0270,0.0000,0.0270,0.0770,0,
0.4171,7.7800,INIT,STANCE,,-26.700,-20.000,-26.700,0.0000,0.0000,0.0300,0.0000,0.0300,0.0805,0,
0.4291,7.7900,INIT,STANCE,,-26.900,-20.700,-26.900,0.0000,0.0000,0.0311,0.0000,0.0311,0.0817,0,
0.4371,7.8000,INIT,STANCE,,-27.100,-19.600,-27.100,0.0000,0.0000,0.0294,0.0000,0.0294,0.0798,0,
0.4491,7.8100,INIT,STANCE,,-27.300,-13.800,-27.300,0.0000,0.0000,0.0207,0.0000,0.0207,0.0698,0,
0.4571,7.8200,INIT,STANCE,,-27.400,-12.300,-27.400,0.0000,0.0000,0.0185,0.0000,0.0185,0.0672,0,
0.4692,7.8300,INIT,STANCE,,-27.500,-10.700,-27.500,0.0000,0.0000,0.0160,0.0000,0.0160,0.0644,0,
0.4770,7.8400,INIT,STANCE,,-27.600,-7.900,-27.600,0.0000,0.0000,0.0119,0.0000,0.0119,0.0596,0,
0.4892,7.8500,INIT,STANCE,,-27.700,-3.000,-27.700,0.0000,0.0000,0.0045,0.0000,0.0045,0.0511,0,
0.4971,7.8600,INIT,STANCE,,-27.700,-2.100,-27.700,0.0000,0.0000,0.0032,0.0000,0.0032,0.0496,0,
0.5092,7.8700,INIT,STANCE,,-27.700,-4.600,-27.700,0.0000,0.0000,0.0069,0.0000,0.0069,0.0539,0,
0.5171,7.8800,INIT,STANCE,,-27.800,-11.500,-27.800,0.0000,0.0000,0.0173,0.0000,0.0173,0.0658,0,
0.5292,7.8900,INIT,STANCE,,-28.000,-18.600,-28.000,0.0000,0.0000,0.0279,0.0000,0.0279,0.0780,0,
0.5371,7.9000,INIT,STANCE,,-28.200,-20.500,-28.200,0.0000,0.0000,0.0307,0.0000,0.0307,0.0813,0,
0.5492,7.9100,INIT,STANCE,,-28.400,-22.000,-28.400,0.0000,0.0000,0.0330,0.0000,0.0330,0.0839,0,
0.5571,7.9200,INIT,STANCE,,-28.600,-20.600,-28.600,0.0000,0.0000,0.0309,0.0000,0.0309,0.0815,0,
0.5691,7.9300,INIT,STANCE,,-28.800,-21.400,-28.800,0.0000,0.0000,0.0321,0.0000,0.0321,0.0829,0,
0.5771,7.9400,INIT,STANCE,,-29.000,-23.700,-29.000,0.0000,0.0000,0.0355,0.0000,0.0355,0.0868,0,
0.5891,7.9500,INIT,STANCE,,-29.300,-26.200,-29.300,0.0000,0.0000,0.0393,0.0000,0.0393,0.0911,0,
0.5970,7.9600,INIT,STANCE,,-29.600,-27.700,-29.600,0.0000,0.0000,0.0415,0.0000,0.0415,0.0937,0,
0.6091,7.9700,INIT,STANCE,,-29.900,-25.800,-29.900,0.0000,0.0000,0.0387,0.0000,0.0387,0.0905,0,
0.6171,7.9800,INIT,STANCE,,-30.100,-21.600,-30.100,0.0000,0.0000,0.0324,0.0000,0.0324,0.0832,0,
0.6291,7.9900,INIT,STANCE,,-30.300,-16.100,-30.300,0.0000,0.0000,0.0242,0.0000,0.0242,0.0737,0,
0.6371,8.0000,INIT,STANCE,,-30.300,-15.300,-30.300,0.0000,0.0000,0.0230,0.0000,0.0230,0.0724,0,
0.6491,8.0100,INIT,STANCE,,-30.600,-18.100,-30.600,0.0000,0.0000,0.0272,0.0000,0.0272,0.0772,0,
0.6571,8.0200,INIT,STANCE,,-30.800,-20.100,-30.800,0.0000,0.0000,0.0302,0.0000,0.0302,0.0806,0,
0.6690,8.0300,INIT,STANCE,,-31.000,-24.900,-31.000,0.0000,0.0000,0.0374,0.0000,0.0374,0.0889,0,
0.6771,8.0400,INIT,STANCE,,-31.300,-26.500,-31.300,0.0000,0.0000,0.0398,0.0000,0.0398,0.0917,0,
0.6891,8.0500,INIT,STANCE,,-31.600,-29.100,-31.600,0.0000,0.0000,0.0437,0.0000,0.0437,0.0961,0,
0.6971,8.0600,INIT,STANCE,,-31.900,-33.700,-31.900,0.0000,0.0000,0.0506,0.0000,0.0506,0.1041,0,
0.7091,8.0700,INIT,STANCE,,-32.300,-38.100,-32.300,0.0000,0.0000,0.0572,0.0000,0.0572,0.1117,0,
0.7171,8.0800,INIT,STANCE,,-32.700,-38.500,-32.700,0.0000,0.0000,0.0578,0.0000,0.0578,0.1124,0,
0.7291,8.0900,INIT,STANCE,,-33.000,-37.000,-33.000,0.0000,0.0000,0.0555,0.0000,0.0555,0.1098,0,
0.7371,8.1000,INIT,STANCE,,-33.400,-34.200,-33.400,0.0000,0.0000,0.0513,0.0000,0.0513,0.1049,0,
0.7491,8.1100,INIT,STANCE,,-33.700,-34.600,-33.700,0.0000,0.0000,0.0519,0.0000,0.0519,0.1056,0,
0.7610,8.1200,INIT,STANCE,,-34.100,-34.200,-34.100,0.0000,0.0000,0.0513,0.0000,0.0513,0.1049,0,
0.7691,8.1300,INIT,STANCE,,-34.400,-37.700,-34.400,0.0000,0.0000,0.0566,0.0000,0.0566,0.1110,0,
0.7852,8.1400,INIT,STANCE,,-34.800,-40.900,-34.800,0.0000,0.0000,0.0614,0.0000,0.0614,0.1165,0,
0.7931,8.1500,INIT,STANCE,,-35.300,-40.800,-35.300,0.0000,0.0000,0.0612,0.0000,0.0612,0.1163,0,
0.8051,8.1600,INIT,STANCE,,-35.700,-38.400,-35.700,0.0000,0.0000,0.0576,0.0000,0.0576,0.1122,0,
0.8131,8.1700,INIT,STANCE,,-36.000,-37.000,-36.000,0.0000,0.0000,0.0555,0.0000,0.0555,0.1098,0,
0.8252,8.1800,INIT,STANCE,,-36.400,-34.700,-36.400,0.0000,0.0000,0.0521,0.0000,0.0521,0.1058,0,
0.8331,8.1900,INIT,STANCE,,-36.700,-31.300,-36.700,0.0000,0.0000,0.0469,0.0000,0.0469,0.0999,0,
0.8452,8.2000,INIT,STANCE,,-37.000,-28.200,-37.000,0.0000,0.0000,0.0423,0.0000,0.0423,0.0946,0,
0.8531,8.2100,INIT,STANCE,,-37.300,-28.200,-37.300,0.0000,0.0000,0.0423,0.0000,0.0423,0.0946,0,
0.8652,8.2200,INIT,STANCE,,-37.500,-25.200,-37.500,0.0000,0.0000,0.0378,0.0000,0.0378,0.0894,0,
0.8732,8.2300,INIT,STANCE,,-37.700,-16.600,-37.700,0.0000,0.0000,0.0249,0.0000,0.0249,0.0746,0,
0.8852,8.2400,INIT,STANCE,,-37.800,-7.500,-37.800,0.0000,0.0000,0.0112,0.0000,0.0112,0.0589,0,
0.8931,8.2500,INIT,STANCE,,-37.900,-3.900,-37.900,0.0000,0.0000,0.0059,0.0000,0.0059,0.0527,0,
0.9051,8.2600,INIT,STANCE,,-37.900,-0.800,-37.900,0.0000,0.0000,0.0012,0.0000,0.0012,0.0474,0,
0.9131,8.2700,INIT,STANCE,,-37.900,-0.500,-37.900,0.0000,0.0000,0.0008,0.0000,0.0008,0.0468,0,
0.9252,8.2800,INIT,STANCE,,-37.900,-0.500,-37.900,0.0000,0.0000,0.0008,0.0000,0.0008,0.0468,0,
0.9330,8.2900,INIT,STANCE,,-37.900,0.000,-37.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
0.9452,8.3000,INIT,STANCE,,-37.900,0.000,-37.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
0.9531,8.3100,INIT,STANCE,,-37.900,0.000,-37.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
0.9651,8.3200,INIT,STANCE,,-37.900,-0.400,-37.900,0.0000,0.0000,0.0006,0.0000,0.0006,0.0467,0,
0.9731,8.3300,INIT,STANCE,,-37.900,0.300,-37.900,0.0000,0.0000,-0.0004,0.0000,-0.0004,0.0000,0,
0.9851,8.3400,INIT,STANCE,,-37.900,0.700,-37.900,0.0000,0.0000,-0.0010,0.0000,-0.0010,0.0000,0,
0.9931,8.3500,INIT,STANCE,,-37.900,3.100,-37.900,0.0000,0.0000,-0.0047,0.0000,-0.0047,0.0000,0,
1.0051,8.3600,INIT,STANCE,,-37.800,5.300,-37.800,0.0000,0.0000,-0.0080,0.0000,-0.0080,0.0000,0,
1.0131,8.3700,INIT,STANCE,,-37.800,5.100,-37.800,0.0000,0.0000,-0.0076,0.0000,-0.0076,0.0000,0,
1.0251,8.3800,INIT,STANCE,,-37.700,11.700,-37.700,0.0000,0.0000,-0.0175,0.0000,-0.0175,0.0000,0,
1.0330,8.3900,INIT,STANCE,,-37.500,19.200,-37.500,0.0000,0.0000,-0.0288,0.0000,-0.0288,0.0000,0,
1.0451,8.4000,INIT,STANCE,,-37.300,25.900,-37.300,0.0000,0.0000,-0.0388,0.0000,-0.0388,0.0000,0,
1.0531,8.4100,INIT,STANCE,,-37.000,34.500,-37.000,0.0000,0.0000,-0.0518,0.0000,-0.0518,0.0000,0,
1.0651,8.4200,INIT,STANCE,,-36.500,47.100,-36.500,0.0000,0.0000,-0.0707,0.0000,-0.0707,0.0000,0,
1.0731,8.4300,INIT,STANCE,,-36.000,63.400,-36.000,0.0000,0.0000,-0.0951,0.0000,-0.0951,0.0000,0,
1.0849,8.4400,INIT,STANCE,,-35.200,82.700,-35.200,0.0000,0.0000,-0.1241,0.0000,-0.1241,0.0000,0,
1.0931,8.4500,INIT,STANCE,,-34.200,100.900,-34.200,0.0000,0.0000,-0.1514,0.0000,-0.1514,0.0000,0,
1.1052,8.4600,INIT,STANCE,,-33.100,119.000,-33.100,0.0000,0.0000,-0.1785,0.0000,-0.1785,0.0000,0,
1.1131,8.4700,INIT,STANCE,,-31.800,136.100,-31.800,0.0000,0.0000,-0.2041,0.0000,-0.2041,0.0000,0,
1.1251,8.4800,INIT,STANCE,,-30.300,150.200,-30.300,0.0000,0.0000,-0.2253,0.0000,-0.2253,0.0000,0,
1.1332,8.4900,INIT,STANCE,,-28.700,164.400,-28.700,0.0000,0.0000,-0.2466,0.0000,-0.2466,0.0000,0,
1.1451,8.5000,INIT,STANCE,,-27.000,177.500,-27.000,0.0000,0.0000,-0.2662,0.0000,-0.2662,0.0000,0,
1.1531,8.5100,INIT,STANCE,,-25.200,187.200,-25.200,0.0000,0.0000,-0.2808,0.0000,-0.2808,0.0000,0,
1.1651,8.5200,INIT,STANCE,,-23.300,188.000,-23.300,0.0000,0.0000,-0.2820,0.0000,-0.2820,0.0000,0,
1.1731,8.5300,INIT,STANCE,,-21.400,180.700,-21.400,0.0000,0.0000,-0.2711,0.0000,-0.2711,0.0000,0,
1.1850,8.5400,INIT,STANCE,,-19.700,164.400,-19.700,0.0000,0.0000,-0.2466,0.0000,-0.2466,0.0000,0,
1.1931,8.5500,INIT,STANCE,,-18.400,146.400,-18.400,0.0000,0.0000,-0.2196,0.0000,-0.2196,0.0000,0,
1.2051,8.5600,INIT,STANCE,,-17.100,122.400,-17.100,0.0000,0.0000,-0.1836,0.0000,-0.1836,0.0000,0,
1.2130,8.5700,INIT,STANCE,,-16.000,96.300,-16.000,0.0000,0.0000,-0.1444,0.0000,-0.1444,0.0000,0,
1.2251,8.5800,INIT,STANCE,,-15.200,68.400,-15.200,0.0000,0.0000,-0.1026,0.0000,-0.1026,0.0000,0,
1.2329,8.5900,INIT,STANCE,,-14.800,41.000,-14.800,0.0000,0.0000,-0.0615,0.0000,-0.0615,0.0000,0,
1.2451,8.6000,INIT,STANCE,,-14.500,16.600,-14.500,0.0000,0.0000,-0.0249,0.0000,-0.0249,0.0000,0,
1.2531,8.6100,INIT,STANCE,,-14.500,-0.300,-14.500,0.0000,0.0000,0.0004,0.0000,0.0004,0.0465,0,
1.2650,8.6200,INIT,STANCE,,-14.500,-1.600,-14.500,0.0000,0.0000,0.0024,0.0000,0.0024,0.0487,0,
1.2731,8.6300,INIT,STANCE,,-14.500,-1.300,-14.500,0.0000,0.0000,0.0020,0.0000,0.0020,0.0482,0,
1.2850,8.6400,INIT,STANCE,,-14.500,-4.800,-14.500,0.0000,0.0000,0.0072,0.0000,0.0072,0.0543,0,
1.2931,8.6500,INIT,STANCE,,-14.600,-7.500,-14.600,0.0000,0.0000,0.0112,0.0000,0.0112,0.0589,0,
1.3050,8.6600,INIT,STANCE,,-14.700,-12.300,-14.700,0.0000,0.0000,0.0185,0.0000,0.0185,0.0672,0,
1.3131,8.6700,INIT,STANCE,,-14.900,-13.400,-14.900,0.0000,0.0000,0.0201,0.0000,0.0201,0.0691,0,
1.3250,8.6800,INIT,STANCE,,-15.000,-8.800,-15.000,0.0000,0.0000,0.0132,0.0000,0.0132,0.0611,0,
1.3331,8.6900,INIT,STANCE,,-15.000,-1.900,-15.000,0.0000,0.0000,0.0029,0.0000,0.0029,0.0493,0,
1.3451,8.7000,INIT,STANCE,,-15.000,0.400,-15.000,0.0000,0.0000,-0.0006,0.0000,-0.0006,0.0000,0,
1.3531,8.7100,INIT,STANCE,,-15.000,0.000,-15.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
1.3652,8.7200,INIT,STANCE,,-15.000,-0.100,-15.000,0.0000,0.0000,0.0002,0.0000,0.0002,0.0461,0,
1.3731,8.7300,INIT,STANCE,,-15.000,-2.400,-15.000,0.0000,0.0000,0.0036,0.0000,0.0036,0.0501,0,
1.3851,8.7400,INIT,STANCE,,-15.100,-15.100,-15.100,0.0000,0.0000,0.0226,0.0000,0.0226,0.0720,0,
1.3929,8.7500,INIT,STANCE,,-15.400,-30.200,-15.400,0.0000,0.0000,0.0453,0.0000,0.0453,0.0980,0,
1.4050,8.7600,INIT,STANCE,,-15.700,-39.700,-15.700,0.0000,0.0000,0.0596,0.0000,0.0596,0.1144,0,
1.4130,8.7700,INIT,STANCE,,-16.200,-51.800,-16.200,0.0000,0.0000,0.0777,0.0000,0.0777,0.1353,0,
1.4212,8.7800,INIT,STANCE,,-16.800,-64.400,-16.800,0.0000,0.0000,0.0966,0.0000,0.0966,0.1570,0,
1.4332,8.7900,INIT,STANCE,,-17.600,-74.900,-17.600,0.0000,0.0000,0.1124,0.0000,0.1124,0.1751,0,
1.4451,8.8000,INIT,STANCE,,-18.400,-83.500,-18.400,0.0000,0.0000,0.1253,0.0000,0.1253,0.1899,0,
1.4531,8.8100,INIT,STANCE,,-19.200,-89.300,-19.200,0.0000,0.0000,0.1339,0.0000,0.1339,0.1999,0,
1.4652,8.8200,INIT,STANCE,,-20.200,-91.800,-20.200,0.0000,0.0000,0.1377,0.0000,0.1377,0.2043,0,
1.4732,8.8300,INIT,STANCE,,-21.100,-91.600,-21.100,0.0000,0.0000,0.1374,0.0000,0.1374,0.2039,0,
1.4852,8.8400,INIT,STANCE,,-22.000,-89.900,-22.000,0.0000,0.0000,0.1348,0.0000,0.1348,0.2010,0,
1.4932,8.8500,INIT,STANCE,,-22.900,-85.400,-22.900,0.0000,0.0000,0.1281,0.0000,0.1281,0.1932,0,
1.5052,8.8600,INIT,STANCE,,-23.700,-80.600,-23.700,0.0000,0.0000,0.1209,0.0000,0.1209,0.1849,0,
1.5132,8.8700,INIT,STANCE,,-24.400,-75.900,-24.400,0.0000,0.0000,0.1139,0.0000,0.1139,0.1768,0,
1.5252,8.8800,INIT,STANCE,,-25.200,-69.700,-25.200,0.0000,0.0000,0.1046,0.0000,0.1046,0.1661,0,
1.5331,8.8900,INIT,STANCE,,-25.800,-64.800,-25.800,0.0000,0.0000,0.0972,0.0000,0.0972,0.1577,0,
1.5452,8.9000,INIT,STANCE,,-26.500,-62.400,-26.500,0.0000,0.0000,0.0936,0.0000,0.0936,0.1536,0,
1.5531,8.9100,INIT,STANCE,,-27.100,-62.300,-27.100,0.0000,0.0000,0.0934,0.0000,0.0934,0.1534,0,
1.5652,8.9200,INIT,STANCE,,-27.700,-58.400,-27.700,0.0000,0.0000,0.0876,0.0000,0.0876,0.1467,0,
1.5731,8.9300,INIT,STANCE,,-28.200,-53.900,-28.200,0.0000,0.0000,0.0809,0.0000,0.0809,0.1389,0,
1.5851,8.9400,INIT,STANCE,,-28.700,-48.500,-28.700,0.0000,0.0000,0.0727,0.0000,0.0727,0.1296,0,
1.5931,8.9500,INIT,STANCE,,-29.200,-43.800,-29.200,0.0000,0.0000,0.0657,0.0000,0.0657,0.1215,0,
1.6051,8.9600,INIT,STANCE,,-29.600,-37.900,-29.600,0.0000,0.0000,0.0568,0.0000,0.0568,0.1113,0,
1.6132,8.9700,INIT,STANCE,,-29.900,-26.700,-29.900,0.0000,0.0000,0.0401,0.0000,0.0401,0.0920,0,
1.6251,8.9800,INIT,STANCE,,-30.100,-12.400,-30.100,0.0000,0.0000,0.0186,0.0000,0.0186,0.0674,0,
1.6331,8.9900,INIT,STANCE,,-30.100,0.700,-30.100,0.0000,0.0000,-0.0010,0.0000,-0.0010,0.0000,0,
1.6451,9.0000,INIT,STANCE,,-30.100,1.700,-30.100,0.0000,0.0000,-0.0026,0.0000,-0.0026,0.0000,0,
1.6531,9.0100,INIT,STANCE,,-30.100,-0.200,-30.100,0.0000,0.0000,0.0003,0.0000,0.0003,0.0463,0,
1.6651,9.0200,INIT,STANCE,,-30.100,-0.600,-30.100,0.0000,0.0000,0.0009,0.0000,0.0009,0.0470,0,
1.6731,9.0300,INIT,STANCE,,-30.100,-1.400,-30.100,0.0000,0.0000,0.0021,0.0000,0.0021,0.0484,0,
1.6852,9.0400,INIT,STANCE,,-30.100,-1.500,-30.100,0.0000,0.0000,0.0023,0.0000,0.0023,0.0486,0,
1.6931,9.0500,INIT,STANCE,,-30.100,-1.900,-30.100,0.0000,0.0000,0.0029,0.0000,0.0029,0.0493,0,
1.7051,9.0600,INIT,STANCE,,-30.200,-6.000,-30.200,0.0000,0.0000,0.0090,0.0000,0.0090,0.0563,0,
1.7131,9.0700,INIT,STANCE,,-30.300,-10.600,-30.300,0.0000,0.0000,0.0159,0.0000,0.0159,0.0643,0,
1.7251,9.0800,INIT,STANCE,,-30.400,-17.000,-30.400,0.0000,0.0000,0.0255,0.0000,0.0255,0.0753,0,
1.7331,9.0900,INIT,STANCE,,-30.700,-27.100,-30.700,0.0000,0.0000,0.0407,0.0000,0.0407,0.0927,0,
1.7451,9.1000,INIT,STANCE,,-31.000,-37.400,-31.000,0.0000,0.0000,0.0561,0.0000,0.0561,0.1105,0,
1.7531,9.1100,INIT,STANCE,,-31.400,-46.900,-31.400,0.0000,0.0000,0.0703,0.0000,0.0703,0.1268,0,
1.7649,9.1200,INIT,STANCE,,-32.000,-58.800,-32.000,0.0000,0.0000,0.0882,0.0000,0.0882,0.1474,0,
1.7729,9.1300,INIT,STANCE,,-32.600,-68.000,-32.600,0.0000,0.0000,0.1020,0.0000,0.1020,0.1632,0,
1.7851,9.1400,INIT,STANCE,,-33.300,-68.400,-33.300,0.0000,0.0000,0.1026,0.0000,0.1026,0.1639,0,
1.7931,9.1500,INIT,STANCE,,-34.000,-65.200,-34.000,0.0000,0.0000,0.0978,0.0000,0.0978,0.1584,0,
1.8052,9.1600,INIT,STANCE,,-34.600,-62.400,-34.600,0.0000,0.0000,0.0936,0.0000,0.0936,0.1536,0,
1.8132,9.1700,INIT,STANCE,,-35.200,-56.500,-35.200,0.0000,0.0000,0.0848,0.0000,0.0848,0.1434,0,
1.8253,9.1800,INIT,STANCE,,-35.700,-43.700,-35.700,0.0000,0.0000,0.0656,0.0000,0.0656,0.1213,0,
1.8332,9.1900,INIT,STANCE,,-36.000,-30.600,-36.000,0.0000,0.0000,0.0459,0.0000,0.0459,0.0987,0,
1.8451,9.2000,INIT,STANCE,,-36.300,-18.300,-36.300,0.0000,0.0000,0.0275,0.0000,0.0275,0.0775,0,
1.8531,9.2100,INIT,STANCE,,-36.400,-7.000,-36.400,0.0000,0.0000,0.0105,0.0000,0.0105,0.0580,0,
1.8653,9.2200,INIT,STANCE,,-36.400,0.000,-36.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
1.8732,9.2300,INIT,STANCE,,-36.400,0.000,-36.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
1.8852,9.2400,INIT,STANCE,,-36.400,0.000,-36.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
1.8933,9.2500,INIT,STANCE,,-36.400,-0.600,-36.400,0.0000,0.0000,0.0009,0.0000,0.0009,0.0470,0,
1.9051,9.2600,INIT,STANCE,,-36.400,-1.300,-36.400,0.0000,0.0000,0.0020,0.0000,0.0020,0.0482,0,
1.9133,9.2700,INIT,STANCE,,-36.400,-0.800,-36.400,0.0000,0.0000,0.0012,0.0000,0.0012,0.0474,0,
1.9253,9.2800,INIT,STANCE,,-36.400,-0.200,-36.400,0.0000,0.0000,0.0003,0.0000,0.0003,0.0463,0,
1.9331,9.2900,INIT,STANCE,,-36.400,0.000,-36.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
1.9452,9.3000,INIT,STANCE,,-36.400,0.000,-36.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
1.9531,9.3100,INIT,STANCE,,-36.400,-0.200,-36.400,0.0000,0.0000,0.0003,0.0000,0.0003,0.0463,0,
1.9651,9.3200,INIT,STANCE,,-36.400,-2.000,-36.400,0.0000,0.0000,0.0030,0.0000,0.0030,0.0494,0,
1.9732,9.3300,INIT,STANCE,,-36.500,-7.600,-36.500,0.0000,0.0000,0.0114,0.0000,0.0114,0.0591,0,
1.9852,9.3400,INIT,STANCE,,-36.600,-17.800,-36.600,0.0000,0.0000,0.0267,0.0000,0.0267,0.0767,0,
1.9930,9.3500,INIT,STANCE,,-36.800,-22.900,-36.800,0.0000,0.0000,0.0343,0.0000,0.0343,0.0855,0,
2.0011,9.3600,INIT,STANCE,,-37.100,-27.500,-37.100,0.0000,0.0000,0.0413,0.0000,0.0413,0.0934,0,
2.0132,9.3700,INIT,STANCE,,-37.400,-33.500,-37.400,0.0000,0.0000,0.0503,0.0000,0.0503,0.1037,0,
2.0251,9.3800,INIT,STANCE,,-37.800,-35.500,-37.800,0.0000,0.0000,0.0532,0.0000,0.0532,0.1072,0,
2.0332,9.3900,INIT,STANCE,,-38.100,-35.400,-38.100,0.0000,0.0000,0.0531,0.0000,0.0531,0.1070,0,
2.0451,9.4000,INIT,STANCE,,-38.500,-36.600,-38.500,0.0000,0.0000,0.0549,0.0000,0.0549,0.1091,0,
