t_s,timestamp,state,phase,phase_progress,belt_length,belt_velocity,target_belt_length,profile,assist_gain,force_n,assist_force_n,impedance_force_n,current_a,saturated,faults
0.0201,136.5000,INIT,STANCE,,-72.700,0.400,-72.700,0.0000,0.0000,-0.0006,0.0000,-0.0006,0.0000,0,
0.0278,136.5100,INIT,STANCE,,-72.700,0.400,-72.700,0.0000,0.0000,-0.0006,0.0000,-0.0006,0.0000,0,
0.0400,136.5200,INIT,STANCE,,-72.700,1.000,-72.700,0.0000,0.0000,-0.0015,0.0000,-0.0015,0.0000,0,
0.0481,136.5300,INIT,STANCE,,-72.700,0.500,-72.700,0.0000,0.0000,-0.0008,0.0000,-0.0008,0.0000,0,
0.0641,136.5400,INIT,STANCE,,-72.700,-0.400,-72.700,0.0000,0.0000,0.0006,0.0000,0.0006,0.0000,1,
0.0719,136.5500,INIT,STANCE,,-72.700,0.600,-72.700,0.0000,0.0000,-0.0009,0.0000,-0.0009,0.0000,0,
0.0840,136.5600,INIT,STANCE,,-72.700,-0.100,-72.700,0.0000,0.0000,0.0002,0.0000,0.0002,0.0000,1,
0.0920,136.5700,INIT,STANCE,,-72.700,0.500,-72.700,0.0000,0.0000,-0.0008,0.0000,-0.0008,0.0000,0,
0.1041,136.5800,INIT,STANCE,,-72.700,0.500,-72.700,0.0000,0.0000,-0.0008,0.0000,-0.0008,0.0000,0,
0.1121,136.5900,INIT,STANCE,,-72.700,0.900,-72.700,0.0000,0.0000,-0.0014,0.0000,-0.0014,0.0000,0,
0.1241,136.6000,INIT,STANCE,,-72.700,1.200,-72.700,0.0000,0.0000,-0.0018,0.0000,-0.0018,0.0000,0,
0.1321,136.6100,INIT,STANCE,,-72.700,0.400,-72.700,0.0000,0.0000,-0.0006,0.0000,-0.0006,0.0000,0,
0.1441,136.6200,INIT,STANCE,,-72.700,0.500,-72.700,0.0000,0.0000,-0.0008,0.0000,-0.0008,0.0000,0,
0.1520,136.6300,INIT,STANCE,,-72.600,1.800,-72.600,0.0000,0.0000,-0.0027,0.0000,-0.0027,0.0000,0,
0.1640,136.6400,INIT,STANCE,,-72.600,2.900,-72.600,0.0000,0.0000,-0.0043,0.0000,-0.0043,0.0000,0,
0.1721,136.6500,INIT,STANCE,,-72.600,4.100,-72.600,0.0000,0.0000,-0.0061,0.0000,-0.0061,0.0000,0,
0.1840,136.6600,INIT,STANCE,,-72.500,4.000,-72.500,0.0000,0.0000,-0.0060,0.0000,-0.0060,0.0000,0,
0.1920,136.6700,INIT,STANCE,,-72.500,2.600,-72.500,0.0000,0.0000,-0.0039,0.0000,-0.0039,0.0000,0,
0.2040,136.6800,INIT,STANCE,,-72.500,-0.100,-72.500,0.0000,0.0000,0.0002,0.0000,0.0002,0.0000,1,
0.2120,136.6900,INIT,STANCE,,-72.500,-0.300,-72.500,0.0000,0.0000,0.0004,0.0000,0.0004,0.0000,1,
0.2240,136.7000,INIT,STANCE,,-72.500,0.200,-72.500,0.0000,0.0000,-0.0003,0.0000,-0.0003,0.0000,0,
0.2320,136.7100,INIT,STANCE,,-72.500,0.000,-72.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
0.2440,136.7200,INIT,STANCE,,-72.500,0.000,-72.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
0.2521,136.7300,INIT,STANCE,,-72.500,0.500,-72.500,0.0000,0.0000,-0.0008,0.0000,-0.0008,0.0000,0,
0.2640,136.7400,INIT,STANCE,,-72.500,-0.100,-72.500,0.0000,0.0000,0.0002,0.0000,0.0002,0.0000,1,
0.2720,136.7500,INIT,STANCE,,-72.500,-0.200,-72.500,0.0000,0.0000,0.0003,0.0000,0.0003,0.0000,1,
0.2840,136.7600,INIT,STANCE,,-72.500,0.100,-72.500,0.0000,0.0000,-0.0002,0.0000,-0.0002,0.0000,0,
0.2920,136.7700,INIT,STANCE,,-72.500,0.000,-72.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
0.3040,136.7800,INIT,STANCE,,-72.500,0.000,-72.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
0.3120,136.7900,INIT,STANCE,,-72.500,0.100,-72.500,0.0000,0.0000,-0.0002,0.0000,-0.0002,0.0000,0,
0.3241,136.8000,INIT,STANCE,,-72.500,-0.200,-72.500,0.0000,0.0000,0.0003,0.0000,0.0003,0.0000,1,
0.3321,136.8100,INIT,STANCE,,-72.500,0.300,-72.500,0.0000,0.0000,-0.0004,0.0000,-0.0004,0.0000,0,
0.3439,136.8200,INIT,STANCE,,-72.500,0.000,-72.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
0.3521,136.8300,INIT,STANCE,,-72.500,0.000,-72.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
0.3641,136.8400,INIT,STANCE,,-72.500,0.000,-72.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,
0.3720,136.8500,INIT,STANCE,,-72.500,0.100,-72.500,0.0000,0.0000,-0.0002,0.0000,-0.0002,0.0000,0,
0.3840,136.8600,INIT,STANCE,,-72.500,-0.600,-72.500,0.0000,0.0000,0.0009,0.0000,0.0009,0.0000,1,
0.3919,136.8700,INIT,STANCE,,-72.500,0.500,-72.500,0.0000,0.0000,-0.0008,0.0000,-0.0008,0.0000,0,
0.4039,136.8800,INIT,STANCE,,-72.500,-0.300,-72.500,0.0000,0.0000,0.0004,0.0000,0.0004,0.0000,1,
