stride_id,timestamp,gait_cluster,cluster_confidence,ood,d_patient,d_healthy,d_target,healthy_region_threshold,manifold_deviation,delta_healthy,estimated_swing_time,estimated_stance_time,estimated_stride_time,estimated_swing_ratio,estimated_stance_ratio,estimated_swing_stance_ratio,phase_source,swing_symmetry_ratio,stance_symmetry_ratio,swing_stance_symmetry_ratio,belt_excursion,peak_belt_velocity,trunk_acc_rms,trunk_gyro_rms,swing_ratio_error,belt_excursion_error,temporal_symmetry_error,trunk_error,biomechanical_deviation,reference_source,decision_state,raw_assist_gain,assist_gain,target_belt_length,motor_position,motor_velocity,motor_current
15,20.180000000000355,S0,1.0,0,0.28849325160782696,6.192820395396817,6.192820395396817,1.3974207357074189,1.0,0.083954485501196,0.6400000000001,0.5600000000000875,1.2000000000001876,0.5333333333333333,0.4666666666666667,1.1428571428571428,belt_length_derived,,,,108.43251240481145,429.0109745771872,0.17064605524006568,52.588231004788824,0.19036377461083887,0.08061291839230572,,0.0,0.11353817525786566,healthy_reference,COMBINED_DEVIATION,0.09083054020629254,0.1,-132.113541888122,-1379.6801676500863,-2488.1547856560646,0.4874841477073387
16,21.390000000000544,OOD,1.0,1,0.531983856581284,6.095746365413412,6.095746365413412,1.3974207357074189,1.0,0.1810285154846012,0.6500000000001016,0.5600000000000875,1.2100000000001891,0.5371900826446281,0.4628099173553719,1.1607142857142858,belt_length_derived,,,,105.5606965813319,624.711629807922,0.16800710825669685,53.46472694954275,0.15179628149789126,0.10496272188119458,,0.0,0.11901278976620358,healthy_reference,OOD,0.09521023181296287,0.2,-142.113541888122,-1372.9404992647783,-6247.11629807922,0.08666330953191946
17,22.610000000000735,OOD,1.0,1,0.9635854869058277,5.72155762919897,5.72155762919897,1.3974207357074189,1.0,0.5552172516990428,0.6700000000001047,0.550000000000086,1.2200000000001907,0.5491803278688525,0.45081967213114754,1.2181818181818183,belt_length_derived,,,,114.62477682339477,624.711629807922,0.17080732263338436,54.40685494136481,0.03189382925564699,0.028109404583730846,,0.0,0.029244731985305687,healthy_reference,OOD,0.023395785588244553,0.30000000000000004,-152.113541888122,-1329.1102341683068,-857.7344284452124,0.9809637965949143
18,23.830000000000926,OOD,1.0,1,1.7226517771553618,5.436596911468946,5.436596911468946,1.3974207357074189,1.0,0.8401779694290665,0.6800000000001063,0.5400000000000844,1.2200000000001907,0.5573770491803278,0.4426229508196721,1.2592592592592593,belt_length_derived,,,,125.47226244998026,641.9028294030682,0.1678509474581144,54.30001974842954,0.0,0.0,,0.0,0.0,healthy_reference,OOD,0.0,0.4,-162.113541888122,-1319.9102003467278,-6159.391276507377,0.3372959741557502
19,25.050000000001116,OOD,1.0,1,2.370933894920302,4.966158363398628,4.966158363398628,1.3974207357074189,1.0,1.3106165174993851,0.6800000000001063,0.5400000000000844,1.2200000000001907,0.5573770491803278,0.4426229508196721,1.2592592592592593,belt_length_derived,,,,134.28778344691764,785.0917843148778,0.17053841643279788,53.879263579343544,0.0,0.0,,0.0,0.0,healthy_reference,OOD,0.0,0.5,-172.113541888122,-1264.684254130286,-6511.343267541278,0.44905434584951714
20,26.28000000000131,OOD,1.0,1,3.0291338710630638,4.80984241237868,4.80984241237868,1.3974207357074189,1.0,1.4669324685193326,0.6900000000001079,0.5400000000000844,1.2300000000001923,0.5609756097560976,0.43902439024390244,1.2777777777777777,belt_length_derived,,,,142.73660458643263,656.1244126278979,0.1706698610626594,53.63239204547882,0.0,0.0,,0.0,0.0,healthy_reference,OOD,0.0,0.6,-182.113541888122,-1265.6115544144345,-5261.734512223739,0.8435022772226755
21,27.5000000000015,OOD,1.0,1,3.358750569968246,4.735957711615217,4.735957711615217,1.3974207357074189,1.0,1.5408171692827954,0.7000000000001094,0.5200000000000813,1.2200000000001907,0.5737704918032787,0.4262295081967213,1.3461538461538463,belt_length_derived,,,,151.56188546823367,740.6234162217203,0.17049470637054195,52.35609322824937,0.0,0.0,,0.0,0.0,healthy_reference,OOD,0.0,0.7,-192.113541888122,-1243.677248288842,-7283.691329387792,0.6843671713089094
22,28.73000000000169,OOD,1.0,1,3.968818603636973,4.2869135960045375,4.2869135960045375,1.3974207357074189,1.0,1.9898612848934754,0.7000000000001094,0.5300000000000828,1.2300000000001923,0.5691056910569106,0.43089430894308944,1.320754716981132,belt_length_derived,,,,156.78957731912703,820.7825395455657,0.17247139161279093,51.46789005813535,0.0,0.0,,0.0,0.0,healthy_reference,OOD,0.0,0.7999999999999999,-202.113541888122,-1158.3618176132359,-5154.770146327138,0.9532788229865594
23,29.950000000001882,OOD,1.0,1,4.387132209762008,4.320823280269248,4.320823280269248,1.3974207357074189,1.0,1.9559516006287652,0.6900000000001079,0.5300000000000828,1.2200000000001907,0.5655737704918032,0.4344262295081967,1.3018867924528301,belt_length_derived,,,,159.99114602173654,885.9244271053285,0.1757189532004587,51.14776776621864,0.0,0.0,,0.0,0.0,healthy_reference,OOD,0.0,0.8,-202.113541888122,-1075.1620144047583,-8046.1632250716375,0.6971698526638876
24,31.180000000002075,OOD,1.0,1,4.531138913279949,3.8668039876703997,3.8668039876703997,1.3974207357074189,1.0,2.409970893227613,0.6800000000001063,0.550000000000086,1.2300000000001923,0.5528455284552846,0.44715447154471544,1.2363636363636363,belt_length_derived,,,,146.72625394641824,1091.8793305281156,0.17454503762499668,51.11529305120421,0.0,0.0,,0.0,0.0,healthy_reference,OOD,0.0,0.8,-202.113541888122,-1098.9012447363502,-9768.923083061864,0.4097674537510157
25,32.390000000002125,OOD,1.0,1,4.620690196539868,3.966702691345305,3.966702691345305,1.3974207357074189,1.0,2.3100721895527077,0.6599999999999646,0.550000000000086,1.2100000000000506,0.5454545454544935,0.4545454545455066,1.1999999999997482,belt_length_derived,,,,137.51678545392906,976.8923083061864,0.17246614476182243,51.58915620772386,0.06915165339923757,0.0,,0.0,0.02074549601977127,healthy_reference,OOD,0.016596396815817017,0.8,-202.113541888122,-1026.045633477652,-4445.852959492357,1.2374135954268903
26,33.600000000001884,OOD,1.0,1,4.765791981572983,3.4521463852504706,3.4521463852504706,1.3974207357074189,1.0,2.8246284956475423,0.6299999999998747,0.5799999999998846,1.2099999999997593,0.5206611570247934,0.4793388429752066,1.0862068965517242,belt_length_derived,,,,126.8646232016298,686.9330404976338,0.17080895323282574,51.3382894554878,0.3170855376962378,0.0,,0.0,0.09512566130887135,healthy_reference,OOD,0.07610052904709708,0.8,-202.113541888122,-969.646587607105,-3102.9998082056095,1.642145794330256
27,34.77000000000165,OOD,1.0,1,4.737305425268494,3.5831642428672303,3.5831642428672303,1.3974207357074189,1.0,2.6936106380307825,0.5999999999998806,0.5699999999998866,1.1699999999997672,0.5128205128205128,0.48717948717948717,1.0526315789473684,belt_length_derived,,,,124.91762140759046,924.0773293752738,0.16819648610028864,51.821422241278086,0.3954919797390444,0.0,,0.0,0.11864759392171331,healthy_reference,OOD,0.09491807513737066,0.8,-202.113541888122,-943.998882354871,-4857.296797195062,1.4598371043693747
28,35.97000000000141,OOD,1.0,1,4.652923592539343,3.868044677183267,3.868044677183267,1.3974207357074189,1.0,2.4087302037147458,0.5799999999998846,0.6199999999998766,1.1999999999997613,0.48333333333333334,0.5166666666666667,0.9354838709677419,belt_length_derived,,,,126.55085877796895,848.4663723770666,0.171188233612358,51.4620880293744,0.6903637746108388,0.0,,0.0,0.20710913238325163,healthy_reference,OOD,0.1656873059066013,0.8,-202.113541888122,-978.3705798649419,-5567.318780240767,1.2614959392342533
29,37.14000000000118,OOD,1.0,1,4.621377948117129,3.813377719863051,3.813377719863051,1.3974207357074189,1.0,2.463397161034962,0.5699999999998866,0.5999999999998806,1.1699999999997672,0.48717948717948717,0.5128205128205128,0.95,belt_length_derived,,,,132.66260842203098,731.3660599584764,0.16533824679412948,52.122284118547,0.6519022361493004,0.0,,0.0,0.19557067084479013,healthy_reference,OOD,0.15645653667583212,0.8,-202.113541888122,-995.08352337768,-6700.796569806385,1.168824835963639
30,38.31000000000095,OOD,1.0,1,4.5027059661528055,3.876207171209761,3.876207171209761,1.3974207357074189,1.0,2.400567709688252,0.5699999999998866,0.5999999999998806,1.1699999999997672,0.48717948717948717,0.5128205128205128,0.95,belt_length_derived,,,,145.5511715500056,713.7114582172416,0.166977511569057,51.7762046544932,0.6519022361493004,0.0,,0.0,0.19557067084479013,healthy_reference,OOD,0.15645653667583212,0.8,-202.113541888122,-999.7459111332239,-6253.036526841043,1.121959145103802
31,39.51000000000071,OOD,1.0,1,4.480518079641325,4.141187889649151,4.141187889649151,1.3974207357074189,1.0,2.1355869912488616,0.5699999999998866,0.6299999999998747,1.1999999999997613,0.475,0.525,0.9047619047619048,belt_length_derived,,,,149.21198912106092,795.4209681904657,0.16794363666475143,51.71395622490135,0.7736971079441723,0.0,,0.0,0.2321091323832517,healthy_reference,OOD,0.18568730590660137,0.8,-202.113541888122,-998.165851870002,-5561.2306401731075,1.3786712170979072
32,40.71000000000047,OOD,1.0,1,4.52997809472479,4.056624338182504,4.056624338182504,1.3974207357074189,1.0,2.2201505427155093,0.5699999999998866,0.6299999999998747,1.1999999999997613,0.475,0.525,0.9047619047619048,belt_length_derived,,,,149.26680567410813,777.5413025529843,0.16903999816931597,51.57049972723529,0.7736971079441723,0.0,,0.0,0.2321091323832517,healthy_reference,OOD,0.18568730590660137,0.8,-202.113541888122,-1004.0945801307987,-6054.346513758517,1.3179232837641583
33,41.91000000000023,OOD,1.0,1,4.472055818035546,4.151633364593827,4.151633364593827,1.3974207357074189,1.0,2.1251415163041862,0.5699999999998866,0.6299999999998747,1.1999999999997613,0.475,0.525,0.9047619047619048,belt_length_derived,,,,149.18191356088124,916.2177174660015,0.16650010011959834,51.58757466653792,0.7736971079441723,0.0,,0.0,0.2321091323832517,healthy_reference,OOD,0.18568730590660137,0.8,-202.113541888122,-1013.3462641358171,-9162.177174660015,0.6802101796836237
34,43.10999999999999,OOD,1.0,1,4.493030856677471,4.115924481372298,4.115924481372298,1.3974207357074189,1.0,2.1608503995257147,0.5799999999998846,0.6199999999998766,1.1999999999997613,0.48333333333333334,0.5166666666666667,0.9354838709677419,belt_length_derived,,,,150.4229696015811,1023.8720366147191,0.1697465700980904,51.491233623295685,0.6903637746108388,0.0,,0.0,0.20710913238325163,healthy_reference,OOD,0.1656873059066013,0.8,-202.113541888122,-1076.8139335120386,-10238.720366147192,0.6030616092231936
35,44.309999999999754,OOD,1.0,1,4.459716780679025,4.0558678814754465,4.0558678814754465,1.3974207357074189,1.0,2.2209069994225663,0.5799999999998846,0.6199999999998766,1.1999999999997613,0.48333333333333334,0.5166666666666667,0.9354838709677419,belt_length_derived,,,,151.8421011616848,1033.3744161475252,0.16859215384073475,51.64402974663519,0.6903637746108388,0.0,,0.0,0.20710913238325163,healthy_reference,OOD,0.1656873059066013,0.8,-202.113541888122,-992.7150377705847,-3343.4628030791773,1.7431419477967858
