stride_id,timestamp,gait_cluster,cluster_confidence,ood,ood_engaged,d_patient,d_healthy,d_target,healthy_region_threshold,manifold_deviation,delta_healthy,estimated_swing_time,estimated_stance_time,estimated_stride_time,estimated_swing_ratio,estimated_stance_ratio,estimated_swing_stance_ratio,phase_source,swing_symmetry_ratio,stance_symmetry_ratio,swing_stance_symmetry_ratio,belt_excursion,peak_belt_velocity,trunk_acc_rms,trunk_gyro_rms,swing_ratio_error,belt_excursion_error,temporal_symmetry_error,trunk_error,biomechanical_deviation,reference_source,decision_state,raw_assist_gain,assist_gain,target_belt_length,motor_position,motor_velocity,motor_current
16,364.16,S0,1.0,0,0,0.5889612329807566,1.9441271038128058,1.9441271038128058,1.408510704557446,0.6453059731221199,-0.11870064778020528,0.660000000000025,1.0,1.660000000000025,0.3975903614457922,0.6024096385542078,0.660000000000025,belt_cycle,,,,124.0,523.5,0.11424481629095037,0.8863927488655892,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.0,-52.5696155359496,-2.62,8.69,0.12
17,365.67,S0,1.0,0,0,1.3362157429536043,2.1122105328581373,2.1122105328581373,1.408510704557446,0.8478114245918548,-0.28678407682553675,0.6699999999999591,0.8400000000000318,1.509999999999991,0.44370860927149874,0.5562913907285012,0.7976190476189686,belt_cycle,,,,142.2,657.3,0.15861126542422008,1.230028264702036,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.0,-52.5696155359496,-2.62,7.03,0.15
18,367.29,S0,1.0,0,0,0.9051059558247444,2.0425341924144997,2.0425341924144997,1.408510704557446,0.7638659764388878,-0.21710773638189917,0.6100000000000136,1.009999999999991,1.6200000000000045,0.3765432098765506,0.6234567901234495,0.6039603960396229,belt_cycle,,,,119.8,548.2,0.09892289457662116,0.6248512842873097,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.0,-52.5696155359496,-2.69,7.44,-0.18
19,368.94,S0,1.0,0,0,0.9331665769968741,2.0958740205239614,2.0958740205239614,1.408510704557446,0.8281293368068599,-0.27044756449136087,0.6499999999999773,1.0,1.6499999999999773,0.3939393939393856,0.6060606060606144,0.6499999999999773,belt_cycle,,,,122.70000000000002,553.8,0.0888573182800446,0.7075970875297115,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.0,-52.5696155359496,-2.69,6.22,0.15
20,370.63,S0,1.0,0,0,0.998446811140958,2.1773702392254544,2.1773702392254544,1.408510704557446,0.9263152713451847,-0.3519437831928538,0.660000000000025,1.0299999999999727,1.6899999999999977,0.39053254437871354,0.6094674556212865,0.6407766990291675,belt_cycle,,,,119.3,527.5,0.09454723490702363,0.6910026737176904,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.0,-52.5696155359496,-2.68,5.37,-0.04
21,372.26,S0,1.0,0,0,0.7799367474347919,2.0194192606071852,2.0194192606071852,1.408510704557446,0.7360173079061323,-0.19399280457458468,0.6700000000000159,0.9599999999999795,1.6299999999999955,0.41104294478528697,0.588957055214713,0.6979166666666982,belt_cycle,,,,130.5,586.3,0.11381135175827213,0.8600419093783092,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.0,-52.5696155359496,-2.58,6.59,-0.03
22,373.95,S0,1.0,0,0,0.677438190288742,1.8884315621533327,1.8884315621533327,1.408510704557446,0.5782044695850804,-0.06300510612073218,0.6500000000000341,1.0399999999999636,1.6899999999999977,0.3846153846154053,0.6153846153845947,0.6250000000000546,belt_cycle,,,,130.8,595.3,0.09881110034867789,0.8269925101926451,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.0,-52.5696155359496,-2.53,7.89,0.26
23,375.56,S0,1.0,0,0,0.6818459106393775,1.9359341680534172,1.9359341680534172,1.408510704557446,0.6354351954717539,-0.11050771202081666,0.6700000000000159,0.9399999999999977,1.6100000000000136,0.4161490683229877,0.5838509316770123,0.7127659574468271,belt_cycle,,,,136.3,615.3,0.10734759539452646,0.8414834344025565,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.0,-52.5696155359496,-2.59,8.33,0.07
24,377.11,S0,1.0,0,0,0.8617418983262993,2.196958315518911,2.196958315518911,1.408510704557446,0.9499148150703441,-0.3715318594863104,0.6399999999999864,0.910000000000025,1.5500000000000114,0.4129032258064398,0.5870967741935602,0.7032967032966689,belt_cycle,,,,131.29999999999998,557.6,0.11967212097300983,0.7273381156298632,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.0,-52.5696155359496,-2.54,9.86,0.07
25,378.81,S0,1.0,0,0,0.5630307508336322,1.888054645041863,1.888054645041863,1.408510704557446,0.5777503631317651,-0.06262818900926237,0.6200000000000045,1.079999999999984,1.6999999999999886,0.36470588235294626,0.6352941176470537,0.5740740740740867,belt_cycle,,,,125.80000000000001,535.8,0.10442652493168385,0.8231880791364332,0.09219792005540295,0.0,,0.0,0.027659376016620885,healthy_reference,COMBINED_DEVIATION,0.017455836221688652,0.0,-52.5696155359496,-2.61,7.86,0.03
