stride_id,timestamp,gait_cluster,cluster_confidence,ood,ood_engaged,d_patient,d_healthy,d_target,healthy_region_threshold,manifold_deviation,delta_healthy,estimated_swing_time,estimated_stance_time,estimated_stride_time,estimated_swing_ratio,estimated_stance_ratio,estimated_swing_stance_ratio,phase_source,swing_symmetry_ratio,stance_symmetry_ratio,swing_stance_symmetry_ratio,belt_excursion,peak_belt_velocity,trunk_acc_rms,trunk_gyro_rms,swing_ratio_error,belt_excursion_error,temporal_symmetry_error,trunk_error,biomechanical_deviation,reference_source,decision_state,raw_assist_gain,assist_gain,target_belt_length,motor_position,motor_velocity,motor_current
16,262.96,S0,1.0,0,0,0.24730122167843271,1.6896402239895758,1.6896402239895758,1.408510704557446,0.33870239664565127,0.14596565028608421,0.6499999999999773,0.9300000000000068,1.579999999999984,0.4113924050632809,0.5886075949367191,0.6989247311827661,belt_cycle,,,,120.5,572.7,0.10714875173406434,0.8381156069519587,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.0,-55.77781511348756,-2.57,6.78,0.0
17,264.53,S0,1.0,0,0,0.4658196356826286,1.8716861820809028,1.8716861820809028,1.408510704557446,0.5580297815098795,-0.03608030780524274,0.6299999999999955,0.9399999999999977,1.5699999999999932,0.4012738853503173,0.5987261146496827,0.6702127659574436,belt_cycle,,,,113.79999999999998,511.2,0.11208172387457821,1.0615050456550048,0.0,0.03493894165535961,,0.0,0.024457259158751726,healthy_reference,COMBINED_DEVIATION,0.015242055257376179,0.0,-55.77781511348756,-2.59,8.58,0.18
18,266.16,S0,1.0,0,0,0.5566989018814211,1.926635125904463,1.926635125904463,1.408510704557446,0.624231790476356,-0.09102925162880293,0.6299999999999955,1.0000000000000568,1.6300000000000523,0.3865030674846474,0.6134969325153526,0.6299999999999596,belt_cycle,,,,116.30000000000001,561.4,0.10648409155909291,1.103675892703114,0.0,0.013738127544097492,,0.0,0.009616689280868243,healthy_reference,COMBINED_DEVIATION,0.006247892979647763,0.006247892979647763,-56.40260441145234,-2.6,7.11,-0.03
19,267.72,S0,1.0,0,0,0.5275621917412461,1.815950532947761,1.815950532947761,1.408510704557446,0.4908799568378613,0.019655341327899034,0.6499999999999773,0.910000000000025,1.5600000000000023,0.4166666666666515,0.5833333333333485,0.7142857142856697,belt_cycle,,,,134.0,620.3,0.12119064179795531,1.0199381226760247,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.006247892979647763,-56.40260441145234,-2.56,6.12,0.04
20,269.43,S0,1.0,0,0,0.5955534154037292,1.9514052900674064,1.9514052900674064,1.408510704557446,0.6540746685357005,-0.11579941579174635,0.6200000000000045,1.089999999999975,1.7099999999999795,0.36257309941521165,0.6374269005847883,0.5688073394495585,belt_cycle,,,,133.70000000000002,580.7,0.11424670173453251,0.9203558727119352,0.11352574943274907,0.0,,0.0,0.03405772482982472,healthy_reference,COMBINED_DEVIATION,0.02253360796358897,0.006247892979647763,-56.40260441145234,-2.48,8.18,0.04
21,271.08,S0,1.0,0,0,0.36407666243541964,1.6897927078724282,1.6897927078724282,1.408510704557446,0.3388861078997247,0.14581316640323183,0.6899999999999977,0.9599999999999795,1.6499999999999773,0.41818181818182254,0.5818181818181775,0.718750000000013,belt_cycle,,,,120.70000000000002,568.8,0.10882894805346131,0.8766196560705587,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.006247892979647763,-56.40260441145234,-2.58,7.89,0.0
22,272.68,S0,1.0,0,0,0.46910934905272883,1.7055848645873444,1.7055848645873444,1.408510704557446,0.3579123607754464,0.13002100968831565,0.660000000000025,0.9399999999999977,1.6000000000000227,0.41250000000000975,0.5874999999999903,0.7021276595744964,belt_cycle,,,,129.7,591.5,0.11136630491379326,1.0135607519012615,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.006247892979647763,-56.40260441145234,-2.59,8.46,0.02
23,274.37,S0,1.0,0,0,0.7104227340786027,1.8722759008973482,1.8722759008973482,1.408510704557446,0.5587402696040524,-0.03667002662168817,0.6499999999999773,1.0400000000000205,1.6899999999999977,0.3846153846153717,0.6153846153846283,0.6249999999999658,belt_cycle,,,,127.80000000000001,535.2,0.09261587345463962,0.8746670230166905,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.0,-55.77781511348756,-2.69,5.79,0.11
24,276.04,S0,1.0,0,0,0.9624754246230578,1.9182028015135775,1.9182028015135775,1.408510704557446,0.6140725994876061,-0.08259692723791745,0.6700000000000159,1.0,1.670000000000016,0.4011976047904249,0.5988023952095751,0.6700000000000159,belt_cycle,,,,150.8,669.6,0.14026904433686824,1.0641205265512028,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.0,-55.77781511348756,-2.56,6.12,0.08
25,277.69,S0,1.0,0,0,0.8906861634386525,1.9676375895489824,1.9676375895489824,1.408510704557446,0.6736312015834762,-0.13203171527332236,0.6599999999999682,0.9900000000000091,1.6499999999999773,0.3999999999999862,0.6000000000000137,0.6666666666666284,belt_cycle,,,,145.5,641.5,0.13189788618064138,1.009930231982172,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.0,-55.77781511348756,-2.56,7.94,0.14
26,279.34,S0,1.0,0,0,1.0987368543885,1.7392278148754852,1.7392278148754852,1.408510704557446,0.39844509428504415,0.09637805940017485,0.660000000000025,0.9899999999999523,1.6499999999999773,0.4000000000000207,0.5999999999999793,0.6666666666667241,belt_cycle,,,,130.7,590.9,0.11949095007018397,0.9726060525269185,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.0,-55.77781511348756,-2.58,8.77,-0.01
27,280.92,OOD,1.0,1,0,1.8802916612104814,2.3876551373921537,2.3876551373921537,1.408510704557446,1.0,-0.5520492631164937,0.660000000000025,0.9200000000000159,1.580000000000041,0.4177215189873468,0.5822784810126532,0.7173913043478408,belt_cycle,,,,104.2,441.8,0.07089696307658834,0.8057965034585113,0.0,0.11635006784260504,,0.0,0.08144504748982352,healthy_reference,COMBINED_DEVIATION,0.06515603799185882,0.0,-55.77781511348756,-2.72,3.02,0.41
28,282.54,S0,1.0,0,0,0.5593653075214241,1.6824392843735443,1.6824392843735443,1.408510704557446,0.3300267673094751,0.15316658990211574,0.6299999999999955,0.9900000000000091,1.6200000000000045,0.388888888888885,0.611111111111115,0.6363636363636259,belt_cycle,,,,135.5,614.4,0.10859873433923482,1.0912548610654176,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.0,-55.77781511348756,-2.6,6.05,0.18
29,284.34,S0,1.0,0,0,0.7026826141399447,1.7835839728706493,1.7835839728706493,1.408510704557446,0.4518850071383873,0.05202190140501073,0.6499999999999773,1.1499999999999773,1.7999999999999545,0.3611111111111076,0.6388888888888924,0.5652173913043392,belt_cycle,,,,141.4,638.4,0.10689474608791819,0.9470974856291575,0.12814563247378952,0.0,,0.0,0.038443689742136855,healthy_reference,COMBINED_DEVIATION,0.02232632670227533,0.0,-55.77781511348756,-2.56,7.05,0.09
30,285.96,S0,1.0,0,0,0.6432841857532773,1.7387235018363703,1.7387235018363703,1.408510704557446,0.3978375023275973,0.09688237243928977,0.7199999999999704,0.9000000000000341,1.6200000000000045,0.44444444444442494,0.555555555555575,0.7999999999999369,belt_cycle,,,,127.69999999999999,588.0,0.12001383305314023,1.0895727753767857,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.0,-55.77781511348756,-2.58,6.82,-0.01
31,287.54,S0,1.0,0,0,0.9566329435664205,1.9676947216477871,1.9676947216477871,1.408510704557446,0.6737000338385508,-0.13208884737212712,0.6500000000000341,0.9300000000000068,1.580000000000041,0.41139240506330205,0.5886075949366979,0.6989247311828273,belt_cycle,,,,120.7,581.1,0.12478745646647701,1.3263590381851096,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.0,-55.77781511348756,-2.6,8.52,0.16
32,289.26,S0,1.0,0,0,1.227260770093505,1.8062555163498115,1.8062555163498115,1.408510704557446,0.4791994852748684,0.029350357925848503,0.6300000000000523,1.0899999999999181,1.7199999999999704,0.36627906976747854,0.6337209302325214,0.5779816513762381,belt_cycle,,,,100.89999999999999,455.7,0.08980552018892625,0.8257451709141824,0.07646604591008022,0.14433514246947082,,0.0,0.12397441350165364,healthy_reference,COMBINED_DEVIATION,0.07335315545555991,0.0,-55.77781511348756,-2.76,4.85,-0.15
33,291.07,S0,1.0,0,0,1.4987211330236214,2.108182971627089,2.108182971627089,1.408510704557446,0.84295905389685,-0.27257709735142877,0.6800000000000068,1.1299999999999955,1.8100000000000023,0.37569060773480994,0.6243093922651901,0.6017699115044333,belt_cycle,,,,97.3,396.9,0.06904536560773038,0.6568749461396434,0.0,0.17486431478968786,,0.0,0.1224050203527815,healthy_reference,COMBINED_DEVIATION,0.09023497620063475,0.09023497620063475,-64.80131273355104,-2.73,4.75,0.11
34,292.76,S0,1.0,0,0,0.5839216418353433,1.7565293576628815,1.7565293576628815,1.408510704557446,0.41928984235559735,0.07907651661277848,0.7199999999999704,0.9700000000000273,1.6899999999999977,0.42603550295856296,0.573964497041437,0.742268041237062,belt_cycle,,,,121.89999999999999,501.3,0.10167958286392298,1.0001501282793221,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.09023497620063475,-64.80131273355104,-2.8,5.57,0.18
35,294.31,S0,1.0,0,0,0.6871836117996978,1.7705304153800796,1.7705304153800796,1.408510704557446,0.43615819475760803,0.06507545889558042,0.6700000000000159,0.8799999999999955,1.5500000000000114,0.43225806451613613,0.5677419354838639,0.7613636363636583,belt_cycle,,,,121.60000000000001,545.1,0.11123895282063198,0.9946983586524697,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.09023497620063475,-64.80131273355104,-2.76,2.09,-0.05
36,296.07,S0,1.0,0,0,0.7007855910801254,1.8077404003204744,1.8077404003204744,1.408510704557446,0.48098846055082,0.02786547395518557,0.6200000000000045,1.1399999999999864,1.759999999999991,0.3522727272727317,0.6477272727272684,0.5438596491228175,belt_cycle,,,,133.10000000000002,537.4,0.10467468658964157,1.0686176695425706,0.2165294708575488,0.0,,0.0,0.06495884125726464,healthy_reference,COMBINED_DEVIATION,0.03848131772510459,0.09023497620063475,-64.80131273355104,-2.62,6.88,0.09
37,297.71,S0,1.0,0,0,0.6873369114925612,1.9586686749133853,1.9586686749133853,1.408510704557446,0.6628255313410797,-0.12306280063772523,0.7000000000000455,0.9399999999999409,1.6399999999999864,0.4268292682927142,0.5731707317072858,0.744680851063925,belt_cycle,,,,137.7,615.2,0.12423854837251373,1.1466981877016986,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.09023497620063475,-64.80131273355104,-2.62,5.3,-0.1
38,299.35,S0,1.0,0,0,0.8262772049089371,1.9104780324865476,1.9104780324865476,1.408510704557446,0.6047658650391066,-0.07487215821088755,0.660000000000025,0.9800000000000182,1.6400000000000432,0.40243902439024853,0.5975609756097514,0.6734693877551151,belt_cycle,,,,115.29999999999998,512.9,0.10399636615850863,0.9029874704315483,0.0,0.022218453188602483,,0.0,0.015552917232021738,healthy_reference,COMBINED_DEVIATION,0.009983516270290796,0.09023497620063475,-64.80131273355104,-2.62,5.11,0.18
39,301.01,S0,1.0,0,0,0.6099457304997336,1.898164063530639,1.898164063530639,1.408510704557446,0.5899301024837861,-0.06255818925497891,0.6599999999999682,1.0,1.6599999999999682,0.3975903614457716,0.6024096385542285,0.6599999999999682,belt_cycle,,,,124.30000000000001,548.2,0.11522862757937241,0.801400169309794,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.09023497620063475,-64.80131273355104,-2.57,6.99,0.01
40,302.57,S0,1.0,0,0,0.796331213352448,1.9558348224480493,1.9558348224480493,1.408510704557446,0.6594113305709567,-0.12022894817238927,0.6700000000000159,0.8899999999999864,1.5600000000000023,0.42948717948718906,0.5705128205128109,0.7528089887640743,belt_cycle,,,,139.4,646.9,0.09889344853420512,1.055489857524159,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.09023497620063475,-64.80131273355104,-2.59,7.39,-0.03
41,304.11,S0,1.0,0,0,0.7619371008839505,1.9337105330808042,1.9337105330808042,1.408510704557446,0.6327561794224594,-0.09810465880514418,0.6200000000000045,0.9200000000000159,1.5400000000000205,0.4025974025974002,0.5974025974025998,0.6739130434782542,belt_cycle,,,,133.10000000000002,611.3,0.13234974932742422,1.1014484011075432,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.0,-55.77781511348756,-2.51,9.91,0.25
42,305.68,S0,1.0,0,0,0.7544081720017677,1.8419216098900992,1.8419216098900992,1.408510704557446,0.522169684155032,-0.006315735614439211,0.6099999999999568,0.9600000000000364,1.5699999999999932,0.3885350318471079,0.6114649681528921,0.6354166666665976,belt_cycle,,,,127.0,584.7,0.091929502030693,0.9603998056547057,0.0,0.0,,0.0,0.0,healthy_reference,MANIFOLD_DEVIATION_ONLY,0.0,0.0,-55.77781511348756,-2.61,7.39,-0.13
